State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES04_DEM vote %	PRES04_REP vote %	PRES04_DEM votes	PRES04_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
Minnesota	1	3,161,890	3,2,	D+6	189016	169501	2.0	1.0	0.0	0.0	2.0	632,378	0.2898080348214846	4.842582859289068E12	7473871.136784667	9355722.253311872	0.5557566032058808	0.4442433967941192	942,013	752,997	0.818070272	0.064423037	0.043759765	0.050318742	0.000369514	0.008217841	0.013772605	0.001068224	1,968,165	154,993	105,280	121,060	889	19,771	33,135	2,570
Minnesota	2	2,142,035	1,2,	R+4	90724	182011	1.0	0.0	0.0	1.0	1.0	714,012	0.3701056593635039	1.343846885722808E13	7473871.136784665	1.8515869070811648E7	0.4584625612258633	0.5415374387741366	500,670	591,393	0.925947910	0.012202610	0.026986386	0.015460976	0.000286246	0.011300503	0.007386622	0.000428749	1,494,479	19,695	43,556	24,954	462	18,239	11,922	692
Mississippi	1	2,967,297	1,3,	R+10	215904	263592	1.0	0.0	1.0	0.0	2.0	741,824	0.4859804623722886	1.0171813528072064E13	0.0	2.1623871837113716E7	0.397614860930117	0.602385139069883	419,230	635,132	0.609585566	0.345542111	0.024856878	0.008789000	0.000330961	0.004268129	0.006205516	0.000421839	1,348,246	764,250	54,977	19,439	732	9,440	13,725	933
Missouri	1	3,743,080	2,3,	R+1	40602	163246	2.0	0.0	1.0	0.0	2.0	748,616	0.4464266051520122	8.740327240487859E12	6228147.215819307	1.2609581089397619E7	0.48756491062135937	0.5124350893786407	795,919	836,518	0.798424490	0.133090723	0.034333690	0.015470640	0.001127278	0.004429096	0.012474083	0.000650000	2,265,068	377,568	97,402	43,889	3,198	12,565	35,388	1,844
Missouri	2	2,245,847	1,2,	R+6	123784	166557	1.0	0.0	0.0	1.0	1.0	748,616	0.4463772698917097	5.91204033430515E12	6228147.215819308	8897105.95819568	0.438067438711866	0.5619325612881341	437,777	561,560	0.882805147	0.064893439	0.019929699	0.017636712	0.000417012	0.003377797	0.010425879	0.000514315	1,524,224	112,043	34,410	30,451	720	5,832	18,001	888
Montana	1	989,415	0,1,	R+11	92360	219752	0.0	0.0	0.0	0.0	1.0	989,415	0.8568842825488256	3.1006708533381477E13	0.0	2.8432196609702956E7	0.3949270086279078	0.6050729913720921	173,572	265,932	0.899897108	0.003417109	0.022745909	0.006317147	0.000605861	0.050857085	0.015680575	0.000479205	689,188	2,617	17,420	4,838	464	38,949	12,009	367
Nebraska	1	1,826,341	1,2,	R+17	245664	123294	1.0	0.0	0.0	0.0	2.0	608,780	0.9378405907719913	1.6213575873774137E13	0.0	1.9652534165798683E7	0.33395785683001605	0.6660421431699839	247,050	492,714	0.853587103	0.040216660	0.071845193	0.017128709	0.000501785	0.007049125	0.008906314	0.000765112	1,166,956	54,981	98,221	23,417	686	9,637	12,176	1,046
Nevada	1	2,700,551	2,2,	R+1	182732	101332	2.0	0.0	0.0	0.0	2.0	675,138	1.1388032671912331	2.344911768075124E13	0.0	2.1447791025012612E7	0.4877072133307346	0.5122927866692655	395,354	415,284	0.589178416	0.074923497	0.223298648	0.075936495	0.005542993	0.008772598	0.020844561	0.001502793	1,199,298	152,510	454,534	154,572	11,283	17,857	42,430	3,059
New Hampshire	1	1,316,470	1,1,	D+1	326442	167859	1.0	0.0	0.0	0.0	1.0	658,235	0.5664116825174693	1.9442869244246414E12	0.0	8757048.302476518	0.5069068693376704	0.4930931306623297	340,354	331,079	0.935578429	0.009167965	0.022282547	0.020230540	0.000256501	0.002063667	0.009218488	0.001201862	962,931	9,436	22,934	20,822	264	2,124	9,488	1,237
New Jersey	1	2,197,754	2,1,	D+7	116778	136239	1.0	1.0	0.0	0.0	1.0	732,585	0.4951460743021512	1.2075537049259113E11	1086885.9251751597	884976.6355744075	0.5714292704827686	0.4285707295172314	467,104	350,327	0.524667149	0.079756262	0.263510382	0.115962706	0.000196184	0.001087233	0.011351041	0.003469043	893,239	135,784	448,623	197,425	334	1,851	19,325	5,906
