State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES12_DEM vote %	PRES12_REP vote %	PRES12_DEM votes	PRES12_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
South Carolina	4	513,901	0,1,	R+11	45634	104272	0.0	0.0	0.0	0.0	1.0	513,901	0.4237168327155259	1.1319378505638557E12	4428671.626568316	1820435.584903535	0.3905890363664263	0.6094109636335737	81,455	127,089	0.692705988	0.250459101	0.039593968	0.006715772	0.000265596	0.002668603	0.007006663	0.000584310	273,853	99,016	15,653	2,655	105	1,055	2,770	231
South Carolina	5	516,100	0,1,	R+17	60188	89387	0.0	0.0	0.0	0.0	1.0	516,100	0.4326767304963022	4.6515603156292426E11	1812667.3227211055	2483845.326682229	0.3316645597234497	0.6683354402765502	59,293	119,481	0.789220588	0.144433166	0.046048169	0.009494545	0.000190946	0.002170756	0.007974514	0.000467316	314,124	57,487	18,328	3,779	76	864	3,174	186
South Carolina	6	514,388	1,0,	D+7	29344	99310	0.0	1.0	0.0	0.0	0.0	514,388	0.5138439145611916	8.749202706539027E11	3727500.9291594983	1197543.3671511002	0.5738697009364616	0.42613029906353844	113,982	84,638	0.526957648	0.405928481	0.038551510	0.012018714	0.000760127	0.005372079	0.009666670	0.000744771	205,895	158,606	15,063	4,696	297	2,099	3,777	291
South Carolina	7	514,341	1,0,	D+2	7498	103895	0.0	0.0	1.0	0.0	0.0	514,341	0.26180260451531584	7.658300705133146E11	5907264.817048944	207583.43504359966	0.5180422541989509	0.4819577458010491	107,644	100,146	0.611778268	0.324618479	0.036489626	0.013176739	0.000329733	0.003637132	0.009318107	0.000651915	243,054	128,968	14,497	5,235	131	1,445	3,702	259
South Carolina	8	513,781	0,1,	R+14	58250	104125	0.0	0.0	0.0	0.0	1.0	513,781	0.4900796285883117	1.840920317702992E11	1821594.0579877638	468070.136387013	0.36014405762304924	0.6398559423769508	75,000	133,250	0.743540731	0.167766517	0.054806928	0.022835151	0.000413085	0.001911482	0.007784477	0.000941629	289,795	65,387	21,361	8,900	161	745	3,034	367
South Carolina	9	513,028	0,1,	R+1	5622	106788	0.0	0.0	1.0	0.0	0.0	513,028	0.38838745246717954	6.290381411192048E11	3533145.5096467338	1304332.2709099972	0.48683840880997864	0.5131615911900214	103,977	109,599	0.650520785	0.268753167	0.048117434	0.016338345	0.000731191	0.003413907	0.010493857	0.001631313	258,005	106,591	19,084	6,480	290	1,354	4,162	647
South Dakota	1	407,077	0,1,	R+9	28361	78759	0.0	0.0	0.0	0.0	1.0	407,077	0.4074063888709282	8.173720550713631E12	8396989.804507697	9974929.341296135	0.40997479637118533	0.5900252036288147	64,578	92,939	0.900038750	0.012051488	0.021647742	0.009964213	0.000416804	0.045421835	0.010022827	0.000436341	276,401	3,701	6,648	3,060	128	13,949	3,078	134
South Dakota	2	407,103	0,1,	R+9	28471	76552	0.0	0.0	0.0	0.0	1.0	407,103	0.4358834958971947	8.042435582648544E12	8396989.804507697	9106641.323413134	0.4070201106444681	0.5929798893555319	62,316	90,787	0.856660225	0.008794416	0.020602463	0.008091125	0.000358218	0.093248413	0.011890208	0.000354932	260,668	2,676	6,269	2,462	109	28,374	3,618	108
Tennessee	1	529,791	0,1,	R+23	86800	94161	0.0	0.0	0.0	0.0	1.0	529,791	0.573496231654011	6.363607558978098E11	1126557.440007392	3476785.2967182533	0.2695436539543973	0.7304563460456027	50,761	137,561	0.943437524	0.022371104	0.017855442	0.005868455	0.000192916	0.002326900	0.007568973	0.000378687	396,123	9,393	7,497	2,464	81	977	3,178	159
Tennessee	2	518,990	1,0,	D+18	76635	103981	1.0	0.0	0.0	0.0	0.0	518,990	0.41355323981478853	6.321891460960153E10	754220.5114085462	842370.5478282729	0.68425329749328	0.31574670250672	142,298	65,663	0.353856480	0.555454181	0.060098631	0.020683074	0.000304124	0.001625492	0.007212465	0.000765554	134,969	211,863	22,923	7,889	116	620	2,751	292
Tennessee	3	526,718	0,1,	R+15	56576	96707	0.0	0.0	0.0	0.0	1.0	526,718	0.4069642727947909	1.2357226782915952E12	5085444.941234253	1455590.6417660613	0.35374378276650087	0.6462562172334991	68,419	124,995	0.845134349	0.088644626	0.039181481	0.010299676	0.001247900	0.003648499	0.011254255	0.000589215	328,464	34,452	15,228	4,003	485	1,418	4,374	229
Tennessee	4	532,479	0,1,	R+13	53019	98229	0.0	0.0	0.0	0.0	1.0	532,479	0.34849530634829107	1.3618834777464082E12	5755140.371892067	1670099.7178789098	0.3650620746524685	0.6349379253475316	71,719	124,738	0.897530701	0.052732106	0.031921675	0.006143780	0.000300694	0.002937179	0.008116332	0.000317533	373,108	21,921	13,270	2,554	125	1,221	3,374	132
Tennessee	5	525,664	0,1,	R+14	54166	97943	0.0	0.0	0.0	0.0	1.0	525,664	0.6249355244311361	1.82208627845956E12	3405698.043496238	3529756.764570363	0.36174101262979486	0.6382589873702051	70,860	125,026	0.788444154	0.177567918	0.020014315	0.004334247	0.000175847	0.002303343	0.006845634	0.000314543	318,343	71,695	8,081	1,750	71	930	2,764	127
Tennessee	6	533,707	0,1,	R+19	71298	95804	0.0	0.0	0.0	0.0	1.0	533,707	0.38960938592173605	7.560023908937909E11	4130971.3388184397	1076049.2141571965	0.31394826938332426	0.6860517306166757	60,155	131,453	0.903466627	0.052013901	0.021620498	0.009647779	0.000401185	0.002573869	0.009790369	0.000485772	373,831	21,522	8,946	3,992	166	1,065	4,051	201
Tennessee	7	532,632	0,1,	R+3	11214	97683	0.0	0.0	1.0	0.0	0.0	532,632	0.33298644601076405	1.8815343887170004E11	2664696.3930621077	0.0	0.47130002149811123	0.5286999785018888	92,076	103,290	0.684992088	0.182814368	0.092305059	0.023089287	0.000545670	0.002978863	0.012106435	0.001168230	276,171	73,706	37,215	9,309	220	1,201	4,881	471
Tennessee	8	533,164	0,1,	R+19	76434	101026	0.0	0.0	0.0	0.0	1.0	533,164	0.46726788623376053	6.820076252809727E11	3133529.793877865	1532212.827104659	0.3108556213252034	0.6891443786747966	62,809	139,243	0.847132728	0.097118857	0.031474731	0.011328684	0.000303964	0.002981740	0.009036893	0.000622402	351,156	40,258	13,047	4,696	126	1,236	3,746	258
Tennessee	9	530,343	0,1,	R+17	70655	105216	0.0	0.0	0.0	0.0	1.0	530,343	0.43519819591399334	8.273215984718981E11	4059360.7472961135	1104362.7281287047	0.33211836659047383	0.6678816334095261	69,888	140,543	0.842737297	0.080818632	0.039172206	0.023622127	0.000327211	0.002733471	0.010005110	0.000583946	334,817	32,109	15,563	9,385	130	1,086	3,975	232
Tennessee	10	531,441	0,1,	R+3	14054	109172	0.0	0.0	1.0	0.0	0.0	531,441	0.33705123516702895	3.2245201839417285E11	2777024.9122083993	920346.5666997437	0.46781683948265124	0.5321831605173488	102,145	116,199	0.750718844	0.177983537	0.037482135	0.019781900	0.000499113	0.002510171	0.010074769	0.000949531	308,342	73,103	15,395	8,125	205	1,031	4,138	390
Tennessee	11	533,180	0,1,	R+21	82350	99165	0.0	0.0	0.0	0.0	1.0	533,180	0.40170858199169357	5.410011413711482E11	3119818.203451025	1325375.9230070899	0.29239146876418093	0.7076085312358191	57,990	140,340	0.906848935	0.037154148	0.031265783	0.011846146	0.000375802	0.002814926	0.009098242	0.000596017	378,857	15,522	13,062	4,949	157	1,176	3,801	249
Tennessee	12	517,996	1,0,	D+1	4478	102892	0.0	0.0	1.0	0.0	0.0	517,996	0.32169778105739627	3.9577676688956006E11	2317003.599952086	2153238.46007077	0.5108803405512576	0.48911965944874236	105,131	100,653	0.556559387	0.378459653	0.030720880	0.021313442	0.000352094	0.002722863	0.009162276	0.000709405	213,396	145,109	11,779	8,172	135	1,044	3,513	272
Texas	1	491,886	1,0,	D+8	22091	72903	0.0	1.0	0.0	0.0	0.0	491,886	0.42743248175483517	4.2093812855373184E10	1112449.4965377122	0.0	0.5757552895991221	0.4242447104008779	83,948	61,857	0.377831151	0.092264836	0.424676208	0.089671114	0.000615268	0.003310595	0.010199906	0.001430922	133,872	32,691	150,470	31,772	218	1,173	3,614	507
Texas	2	488,012	0,1,	R+4	11490	70290	0.0	0.0	0.0	1.0	0.0	488,012	0.39523779328545394	9.574177938902267E11	4869478.586183382	863759.2990468466	0.45913358941527954	0.5408664105847204	64,545	76,035	0.396541187	0.037054778	0.539138765	0.015997423	0.000611156	0.002879591	0.006736482	0.001040617	144,042	13,460	195,840	5,811	222	1,046	2,447	378
Texas	3	498,361	0,1,	R+19	65327	88244	0.0	0.0	0.0	0.0	1.0	498,361	0.3295832881277026	9.273197994766058E11	4173292.2250083378	2363833.122367449	0.3149240453971114	0.6850759546028886	55,580	120,907	0.771325127	0.042875842	0.127766947	0.039146661	0.000746393	0.005213613	0.012048126	0.000877291	276,952	15,395	45,876	14,056	268	1,872	4,326	315
Texas	4	491,612	0,1,	R+10	32033	76572	0.0	0.0	0.0	0.0	1.0	491,612	0.5395530184817835	7.381708549091528E10	1311192.0753711497	0.0	0.3954147430832621	0.6045852569167379	60,555	92,588	0.703318652	0.063382726	0.161311983	0.056565605	0.000574732	0.003206551	0.010148861	0.001490890	247,194	22,277	56,696	19,881	202	1,127	3,567	524
Texas	5	486,642	0,1,	R+11	36772	80592	0.0	0.0	0.0	0.0	1.0	486,642	0.3484546395514217	1.630601578788709E12	7668417.251898755	0.0	0.38593160611475086	0.6140683938852491	62,206	98,978	0.465200968	0.100231381	0.410997257	0.009992626	0.000850376	0.002876023	0.008642195	0.001209173	164,663	35,478	145,477	3,537	301	1,018	3,059	428
Texas	6	491,982	0,1,	R+2	6783	81753	0.0	0.0	1.0	0.0	0.0	491,982	0.32483113905327454	3.511486029385687E10	1165524.955890036	0.0	0.4792575150607015	0.5207424849392985	78,361	85,144	0.379528577	0.182920636	0.215627963	0.203579974	0.000341407	0.001856575	0.014071035	0.002073834	134,511	64,830	76,422	72,152	121	658	4,987	735
Texas	7	501,288	1,0,	D+2	6960	92510	0.0	0.0	1.0	0.0	0.0	501,288	0.35243166199069886	4.310378426552914E10	1239724.4692667974	0.0	0.5188087774294671	0.48119122257053293	95,990	89,030	0.592258667	0.067079900	0.245954414	0.074392347	0.000730462	0.002867064	0.015141436	0.001575711	227,024	25,713	94,279	28,516	280	1,099	5,804	604
Texas	8	494,354	1,0,	D+16	34460	52456	1.0	0.0	0.0	0.0	0.0	494,354	0.38130624400181645	4.737360216091431E10	663872.3953517723	780836.4890088494	0.6642328808906512	0.3357671191093488	69,686	35,226	0.183568502	0.028393298	0.764082227	0.013292439	0.001010259	0.002679140	0.006201092	0.000773043	65,777	10,174	273,789	4,763	362	960	2,222	277
Texas	9	482,589	1,0,	D+0	115	69120	0.0	0.0	1.0	0.0	0.0	482,589	0.38091192714564337	2.5058463793328575E10	909221.8580510115	0.0	0.5004159462959078	0.4995840537040922	69,177	69,062	0.245460479	0.187187614	0.504674766	0.052968917	0.000249909	0.001890487	0.006180099	0.001387729	83,487	63,667	171,652	18,016	85	643	2,102	472
Texas	10	485,943	0,1,	R+8	25976	80620	0.0	0.0	0.0	0.0	1.0	485,943	0.32317898339583756	1.0989125870765869E11	1824990.6807268325	322834.40740480274	0.41944926817166955	0.5805507318283304	67,632	93,608	0.542180503	0.110954835	0.281429327	0.050588474	0.000593537	0.002995814	0.009966357	0.001291154	192,743	39,444	100,047	17,984	211	1,065	3,543	459
Texas	11	490,429	0,1,	R+17	55321	80862	0.0	0.0	0.0	0.0	1.0	490,429	0.30834361025810075	1.315835767539039E11	2315732.01156727	0.0	0.3289637219195785	0.6710362780804214	53,201	108,522	0.478760129	0.166010981	0.311140661	0.029672815	0.000984255	0.002987605	0.009099276	0.001344277	164,896	57,178	107,164	10,220	339	1,029	3,134	463
Texas	12	491,968	0,1,	R+27	78992	73542	0.0	0.0	0.0	0.0	1.0	491,968	0.42724866115186405	4.102641491617154E12	7088234.817986662	5195562.108832643	0.23147317179298904	0.768526828207011	34,046	113,038	0.643285544	0.044476783	0.283307193	0.015629142	0.000372780	0.004227600	0.007726208	0.000974750	232,962	16,107	102,598	5,660	135	1,531	2,798	353
Texas	13	500,417	0,1,	R+3	9723	81013	0.0	0.0	1.0	0.0	0.0	500,417	0.4310424782759797	9.792754128599782E10	1689652.2142986339	0.0	0.4699953710847091	0.5300046289152909	76,151	85,874	0.546131034	0.140943894	0.252039056	0.044892241	0.000401926	0.004312090	0.010254850	0.001024911	190,230	49,094	87,791	15,637	140	1,502	3,572	357
