17,1872,43.00,56.27
17,1868,44.31,55.69
17,1864,45.58,54.42
17,1860,47.17,50.69
17,1856,44.09,40.23
18,2016,37.46,56.47
18,2012,43.84,54.04
18,2008,49.84,48.81
18,2004,39.26,59.94
18,2000,41.01,56.65
18,1996,41.55,47.13
18,1992,36.79,42.91
18,1988,39.69,59.84
18,1984,37.68,61.67
18,1980,37.65,56.01
18,1976,45.70,53.32
18,1972,33.34,66.11
18,1968,37.99,50.29
18,1964,55.98,43.56
18,1960,44.60,55.03
18,1956,39.70,59.90
18,1952,40.99,58.11
18,1948,48.78,49.58
18,1944,46.73,52.38
18,1940,49.03,50.45
18,1936,56.63,41.89
18,1932,54.67,42.94
18,1928,39.59,59.68
18,1924,38.69,55.25
18,1920,40.49,55.14
18,1916,46.47,47.44
18,1912,43.07,23.11
18,1908,46.91,48.40
18,1904,40.22,53.99
18,1900,46.62,50.60
18,1896,47.96,50.82
18,1892,47.46,46.17
18,1888,48.61,49.05
18,1884,49.46,48.15
18,1880,47.91,49.33
18,1876,48.65,47.39
18,1872,46.59,53.00
18,1868,48.61,51.39
18,1864,46.40,53.60
18,1860,42.44,51.09
18,1856,50.41,40.09
19,2016,41.74,51.15
19,2012,51.99,46.18
19,2008,53.93,44.39
19,2004,49.23,49.90
19,2000,48.54,48.22
19,1996,50.26,39.92
19,1992,43.29,37.27
19,1988,54.71,44.50
19,1984,45.89,53.27
19,1980,38.60,51.31
19,1976,48.46,49.47
19,1972,40.48,57.61
19,1968,40.82,53.01
19,1964,61.88,37.92
19,1960,43.22,56.71
19,1956,40.65,59.06
19,1952,35.59,63.75
19,1948,50.31,47.58
19,1944,47.49,51.99
19,1940,47.62,52.03
19,1936,54.41,42.70
19,1932,57.69,39.98
19,1928,37.57,61.77
19,1924,16.42,55.02
19,1920,25.46,70.91
19,1916,42.89,54.25
19,1912,37.64,24.33
19,1908,40.58,55.62
19,1904,30.71,63.39
19,1900,39.46,58.04
19,1896,42.90,55.47
19,1892,44.31,49.60
19,1888,44.51,52.36
19,1884,47.01,52.25
19,1880,32.80,56.99
19,1876,38.28,58.50
19,1872,32.90,60.81
19,1868,38.08,61.92
19,1864,35.88,64.12
19,1860,43.22,54.61
19,1856,40.70,48.83
20,2016,35.74,56.16
20,2012,38.00,59.59
20,2008,41.55,56.48
20,2004,36.62,62.00
20,2000,37.24,58.04
20,1996,36.08,54.29
20,1992,33.74,38.88
20,1988,42.56,55.79
20,1984,32.60,66.27
20,1980,33.29,57.85
20,1976,44.94,52.49
20,1972,29.50,67.66
20,1968,34.72,54.84
20,1964,54.09,45.06
20,1960,39.10,60.45
20,1956,34.21,65.44
20,1952,30.50,68.77
20,1948,44.61,53.63
20,1944,39.18,60.25
20,1940,42.40,56.86
20,1936,53.67,45.95
20,1932,53.56,44.13
20,1928,27.06,72.02
20,1924,23.60,61.54
20,1920,32.52,64.75
20,1916,49.95,44.09
20,1912,39.30,20.47
20,1908,42.88,52.46
20,1904,26.23,64.81
20,1900,45.96,52.56
20,1896,51.32,47.63
20,1892,0.00,48.40
20,1888,31.03,55.23
20,1884,33.90,58.08
20,1880,29.72,60.40
20,1876,30.53,63.10
20,1872,32.80,66.46
20,1868,31.17,68.82
20,1864,17.78,79.19
21,2016,32.68,62.52
21,2012,37.78,60.47
21,2008,41.15,57.37
21,2004,39.68,59.54
21,2000,41.37,56.50
21,1996,45.84,44.88
21,1992,44.55,41.34
21,1988,43.88,55.52
21,1984,39.37,60.04
21,1980,47.61,49.07
21,1976,52.75,45.57
21,1972,34.77,63.37
21,1968,37.65,43.79
21,1964,64.01,35.65
21,1960,46.41,53.59
21,1956,45.21,54.30
21,1952,49.91,49.84
21,1948,56.74,41.48
21,1944,54.45,45.22
21,1940,57.45,42.30
21,1936,58.51,39.92
21,1932,59.06,40.15
21,1928,40.48,59.36
21,1924,45.98,48.93
21,1920,49.69,49.26
21,1916,51.91,46.50
21,1912,48.48,25.52
21,1908,49.74,48.03
21,1904,49.82,47.13
21,1900,50.21,48.51
21,1896,48.86,48.93
21,1892,51.48,39.74
21,1888,53.30,44.98
21,1884,55.32,42.93
21,1880,55.74,39.87
21,1876,61.41,37.44
21,1872,52.32,46.44
21,1868,74.55,25.45
21,1864,69.83,30.17
21,1860,17.54,0.93
21,1856,52.54,0.00
22,2016,38.45,58.09
22,2012,40.58,57.78
22,2008,39.93,58.56
22,2004,42.22,56.72
22,2000,44.88,52.55
22,1996,52.01,39.94
22,1992,45.58,40.97
22,1988,44.06,54.27
22,1984,38.18,60.77
22,1980,45.75,51.20
22,1976,51.73,45.95
22,1972,28.35,65.32
