,State,STATEFP,year,demVotes,repVotes,demVoteFrac,repVoteFrac,demSeats,demSeatFrac,specAsym (seats),specAsym (fraction),mean-median,Grofman Asym,efficiency gap,Cs,margin,ndist
572,MO,29,2012,1119554.0,1463586.0,0.4334081776442624,0.5665918223557376,2.0,0.25,1.0,0.125,0.074666156968042019,2.0,0.11681635528852485,0.39551290299234837,0.06659182235573757,8
573,MO,29,2014,513600.0,838283.0,0.37991453402402425,0.6200854659759758,2.0,0.25,-0.5,-0.0625,0.07704419947603125,2.0,0.009829068048048506,0.43382424017203841,0.12008546597597575,8
574,MO,29,2016,1041306.0,1600524.0,0.39416086576350484,0.6058391342364952,2.0,0.25,1.5,0.1875,0.10527872833962787,2.0,0.038321731527009684,0.53588098712510079,0.10583913423649516,8
575,MT,30,1972,190597.0,124436.0,0.6050064596407361,0.39499354035926393,1.0,0.5,0.0,0.0,0.0,0.0,0.21001291928147214,0.0,-0.10500645964073607,2
576,MT,30,1974,148984.0,105162.0,0.5862142233204536,0.4137857766795464,2.0,1.0,0.0,0.0,0.0,0.0,-0.32757155335909283,0.0,-0.08621422332045359,2
577,MT,30,1976,180459.0,140446.0,0.5623439958866331,0.4376560041133669,1.0,0.5,0.0,0.0,0.0,0.0,0.12468799177326617,0.0,-0.062343995886633086,2
578,MT,30,1978,143496.0,139859.0,0.5064177445254187,0.49358225547458134,1.0,0.5,0.0,0.0,0.0,0.0,0.012835489050837312,0.0,-0.006417744525418656,2
579,MT,30,1980,176236.0,162305.0,0.5205750559016485,0.47942494409835146,1.0,0.5,0.0,0.0,0.0,0.0,0.041150111803297085,0.0,-0.020575055901648542,2
580,MT,30,1982,165902.0,142370.0,0.5381675922561894,0.4618324077438106,1.0,0.5,0.0,0.0,0.0,0.0,0.076335184512378751,0.0,-0.038167592256189375,2
581,MT,30,1984,187443.0,178726.0,0.5119029737634808,0.4880970262365192,1.0,0.5,0.0,0.0,0.0,0.0,0.023805947526961635,0.0,-0.011902973763480817,2
582,MT,30,1986,172084.0,145778.0,0.541379592401734,0.45862040759826594,1.0,0.5,0.0,0.0,0.0,0.0,0.082759184803468111,0.0,-0.041379592401734056,2
583,MT,30,1988,193347.0,171870.0,0.529403067217572,0.470596932782428,1.0,0.5,0.0,0.0,0.0,0.0,0.058806134435144042,0.0,-0.02940306721757202,2
584,MT,30,1990,157148.0,160286.0,0.4950572402452163,0.5049427597547838,1.0,0.5,0.0,0.0,0.0,0.0,-0.0098855195095673976,0.0,0.004942759754783699,2
585,MT,30,1992,203711.0,189570.0,0.5179782394776254,0.48202176052237455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017978239477625446,1
586,MT,30,1994,171372.0,148715.0,0.5353919403162265,0.4646080596837735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0353919403162265,1
587,MT,30,1996,174516.0,211975.0,0.4515396218799403,0.5484603781200597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04846037812005971,1
588,MT,30,1998,147073.0,175748.0,0.4555868422438441,0.544413157756156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444131577561559,1
589,MT,30,2000,189971.0,211418.0,0.4732840212362571,0.5267159787637429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026715978763742876,1
590,MT,30,2002,108233.0,214100.0,0.3357800783661617,0.6642199216338383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642199216338383,1
591,MT,30,2004,145606.0,286076.0,0.33729921562631754,0.6627007843736825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16270078437368246,1
592,MT,30,2006,158916.0,239124.0,0.3992463069038288,0.6007536930961712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075369309617122,1
593,MT,30,2008,155930.0,308470.0,0.3357665805340224,0.6642334194659776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16423341946597758,1
594,MT,30,2010,121954.0,217696.0,0.35905785367289855,0.6409421463271014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14094214632710145,1
595,MT,30,2012,204939.0,255468.0,0.44512572571659426,0.5548742742834057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054874274283405744,1
596,MT,30,2014,148690.0,203871.0,0.42174262042596883,0.5782573795740311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07825737957403117,1
597,MT,30,2016,205919.0,285358.0,0.41915049961630607,0.580849500383694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08084950038369393,1
598,NE,31,1972,193644.0,375065.0,0.34049751278773505,0.659502487212265,0.0,0.0,0.0,0.0,-0.016790985794306823,-0.5,0.18099502557547009,-0.52759182493644463,0.15950248721226495,3
599,NE,31,1974,211496.0,236076.0,0.4725407308768198,0.5274592691231802,0.0,0.0,0.0,0.0,0.0041937292705906404,0.5,0.44508146175363961,0.16852218973971878,0.027459269123180197,3
600,NE,31,1976,211011.0,385630.0,0.35366493418990647,0.6463350658100935,1.0,0.3333333333333333,-0.5,-0.16666666666666666,0.087544505443824028,0.5,-0.12600346495352038,0.53039736698190543,0.14633506581009353,3
601,NE,31,1978,183817.0,310919.0,0.37154563241809774,0.6284543675819023,1.0,0.3333333333333333,0.0,0.0,-0.038112324174327028,-0.5,-0.09024206849713784,-0.23102124733610341,0.12845436758190226,3
602,NE,31,1980,167415.0,451328.0,0.27057275799483793,0.7294272420051621,0.0,0.0,0.0,0.0,0.061866917575032071,0.5,0.041145515989675863,0.39848015122752822,0.22942724200516207,3
603,NE,31,1982,166647.61953660002,352983.88046300004,0.3207034591565913,0.6792965408434086,0.0,0.0,0.0,0.0,0.032483269494725187,0.5,0.14140691831318264,0.33969132158799242,0.17929654084340868,3
604,NE,31,1984,167617.0,482121.0,0.2579762919823067,0.7420237080176932,0.0,0.0,0.0,0.0,-0.00011432342318373756,-0.5,0.015952583964613409,-0.0012469774371069054,0.2420237080176933,3
605,NE,31,1986,196691.0,358326.0,0.3543873430903918,0.6456126569096081,0.0,0.0,0.0,0.0,0.0016673025888218618,-0.5,0.20877468618078365,0.029656271312021774,0.14561265690960817,3
606,NE,31,1988,229524.0,425726.0,0.3502846241892407,0.6497153758107592,1.0,0.3333333333333333,0.0,0.0,0.018512545143027748,0.5,-0.13276408495485187,0.12392164427935919,0.14971537581075928,3
607,NE,31,1990,276724.0,309106.0,0.47236228940136216,0.5276377105986378,1.0,0.3333333333333333,0.0,0.0,-0.014748908854336773,-0.5,0.11139124546939105,-0.12854064344902172,0.027637710598637844,3
608,NE,31,1992,283278.0,427398.0,0.39860358306738936,0.6013964169326107,1.0,0.3333333333333333,0.0,0.0,-0.0035399659377439163,-0.5,-0.036126167198554604,-0.030889438112423079,0.10139641693261064,3
609,NE,31,1994,203062.0,365402.0,0.3572117143741732,0.6427882856258268,0.0,0.0,0.5,0.16666666666666666,-0.013010363400333125,-0.5,0.21442342874834641,-0.091938711063774159,0.1427882856258268,3
610,NE,31,1996,204432.0,450067.0,0.3123488347575779,0.6876511652424221,0.0,0.0,0.0,0.0,0.01352339864201163,0.5,0.12469766951515582,0.1423722329384709,0.1876511652424221,3
611,NE,31,1998,142872.1056563,378209.89434400003,0.2741835366721893,0.7258164633278107,0.0,0.0,0.0,0.0,0.01178594956155582,0.5,0.048367073344378619,0.19017680545466734,0.2258164633278107,3
612,NE,31,2000,178071.0,486513.0,0.26794355566790656,0.7320564443320934,0.0,0.0,0.0,0.0,-0.05218926643283589,-0.5,0.035887111335813127,-0.56903948170186835,0.23205644433209344,3
613,NE,31,2002,130088.9439392,280191.0560613,0.3170735691211891,0.6829264308788109,0.0,0.0,0.0,0.0,-0.025446173493526514,-0.5,0.13414713824237823,-0.42133748196959875,0.1829264308788109,3
614,NE,31,2004,230697.0,515115.0,0.30932326108992614,0.6906767389100739,0.0,0.0,0.5,0.16666666666666666,-0.064473841014492772,-0.5,0.11864652217985228,-0.36575002495940634,0.19067673891007386,3
615,NE,31,2006,261910.0,334177.0,0.43938217072340113,0.5606178292765989,0.0,0.0,0.0,0.0,-0.010113868690236727,-0.5,0.37876434144680227,-0.49490747772386917,0.06061782927659887,3
616,NE,31,2008,264885.0,510513.0,0.3416116626558232,0.6583883373441768,0.0,0.0,0.0,0.0,0.039738586435937584,0.5,0.18322332531164642,0.3071043507636983,0.1583883373441768,3
617,NE,31,2010,137524.0,327986.0,0.2954265214495929,0.7045734785504071,0.0,0.0,0.0,0.0,0.0069084269748888039,0.5,0.090853042899185832,0.073111614606975184,0.20457347855040708,3
618,NE,31,2012,276239.0,496276.0,0.3575839951327806,0.6424160048672194,0.0,0.0,0.0,0.0,0.038714124485483281,0.5,0.21516799026556122,0.31839287803036836,0.1424160048672194,3
619,NE,31,2014,185234.0,340816.0,0.3521224218230206,0.6478775781769794,1.0,0.3333333333333333,-0.5,-0.16666666666666666,0.046689879599657147,0.5,-0.12908848968729209,0.32961481238832424,0.14787757817697939,3
620,NE,31,2016,290665.650064,537193.349936,0.3511052607557567,0.6488947392442432,0.0,0.0,0.0,0.0,0.045014069806023904,0.5,0.20221052151151342,0.35465128894041492,0.1488947392442433,3
621,NV,32,1972,86349.0,94113.0,0.47848854606509955,0.5215114539349004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02151145393490045,1
622,NV,32,1974,93665.0,61182.0,0.604887404986858,0.395112595013142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104887404986858,1
623,NV,32,1976,153996.0,24124.0,0.8645632158095666,0.13543678419043337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36456321580956663,1
624,NV,32,1978,132513.0,44425.0,0.7489233516825102,0.25107664831748977,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24892335168251023,1
625,NV,32,1980,165107.0,63163.0,0.7232969728829894,0.27670302711701056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22329697288298944,1
626,NV,32,1982,114166.0,115863.0,0.496311334657804,0.5036886653421959,1.0,0.5,0.0,0.0,0.0,0.0,-0.0073773306843919473,0.0,0.0036886653421959736,2
627,NV,32,1984,109372.0,155166.0,0.4134453273253748,0.5865546726746251,1.0,0.5,0.0,0.0,0.0,0.0,-0.17310934534925038,0.0,0.08655467267462519,2
628,NV,32,1986,121263.0,133821.0,0.47538457919744087,0.5246154208025591,1.0,0.5,0.0,0.0,0.0,0.0,-0.049230841605118258,0.0,0.02461542080255913,2
629,NV,32,1988,176927.0,159569.0,0.5257922828205982,0.4742077171794018,1.0,0.5,0.0,0.0,0.0,0.0,0.0515845656411964,0.0,-0.0257922828205982,2
630,NV,32,1990,144231.0,150885.0,0.4887264668808197,0.5112735331191802,1.0,0.5,0.0,0.0,0.0,0.0,-0.022547066238360558,0.0,0.011273533119180279,2
631,NV,32,1992,245477.0,213792.0,0.534495034500478,0.465504965499522,1.0,0.5,0.0,0.0,0.0,0.0,0.068990069000955945,0.0,-0.03449503450047797,2
632,NV,32,1994,137723.0,215971.0,0.3893846092950403,0.6106153907049596,0.0,0.0,0.0,0.0,0.0,0.0,0.27876921859008064,0.0,0.11061539070495968,2
633,NV,32,1996,172823.0,248782.0,0.4099168653123184,0.5900831346876816,0.0,0.0,0.0,0.0,0.0,0.0,0.31983373062463683,0.0,0.09008313468768159,2
634,NV,32,1998,135962.6545332,169747.3454668,0.44474388974256646,0.5552561102574336,1.0,0.5,0.0,0.0,0.0,0.0,-0.11051222051486709,0.0,0.055256110257433544,2
635,NV,32,2000,224848.0,330884.0,0.40459789970705307,0.5954021002929469,1.0,0.5,-0.5,-0.25,0.0,0.0,-0.19080420058589387,0.0,0.09540210029294693,2
636,NV,32,2002,171160.0,301100.0,0.36242747639012407,0.6375725236098759,1.0,0.3333333333333333,0.0,0.0,-0.0097808542063299031,-0.5,-0.10847838055308517,-0.05659611500900151,0.13757252360987593,3
637,NV,32,2004,333912.0,420711.0,0.4424885008805722,0.5575114991194279,1.0,0.3333333333333333,0.0,0.0,0.039339958771136663,0.5,0.051643668427810985,0.19916694280163114,0.05751149911942782,3
638,NV,32,2006,287879.0,260317.0,0.5251388189625609,0.47486118103743913,1.0,0.3333333333333333,0.5,0.16666666666666666,0.055521978421557761,0.5,0.21694430459178848,0.49342609567001633,-0.02513881896256087,3
639,NV,32,2008,457320.0,383548.0,0.5438665759667392,0.45613342403326085,2.0,0.6666666666666666,0.0,0.0,0.030645771756299012,0.5,-0.078933514733188326,0.23049604054299574,-0.04386657596673915,3
640,NV,32,2010,317835.0,357369.0,0.4707244032914497,0.5292755967085503,1.0,0.3333333333333333,0.0,0.0,-0.0054933568655343712,-0.5,0.10811547324956616,-0.03709128997720388,0.02927559670855029,3
641,NV,32,2012,453310.0,457239.0,0.4978425103975733,0.5021574896024267,2.0,0.5,0.0,0.0,0.012844972081281325,0.0,-0.0043149792048533531,0.10603892287670379,0.0021574896024266765,4
642,NV,32,2014,210147.0,304809.0,0.40808729289492696,0.591912707105073,1.0,0.25,0.0,0.0,0.010032361816509017,0.0,0.066174585789853912,0.075988738458148047,0.09191270710507304,4
643,NV,32,2016,508113.0,498104.0,0.5049735792577545,0.49502642074224545,3.0,0.75,-0.5,-0.125,0.010529726789594185,-1.0,-0.24005284148449091,0.086927415954991746,-0.004973579257754546,4
644,NH,33,1972,94255.0,222753.0,0.297326881340534,0.702673118659466,0.0,0.0,0.0,0.0,0.0,0.0,0.094653762681067954,0.0,0.20267311865946602,2
645,NH,33,1974,96851.0,122678.0,0.44117633661156386,0.5588236633884361,1.0,0.5,0.0,0.0,0.0,0.0,-0.11764732677687229,0.0,0.05882366338843614,2
646,NH,33,1976,173598.0,148998.0,0.5381281850983893,0.46187181490161067,1.0,0.5,0.0,0.0,0.0,0.0,0.076256370196778667,0.0,-0.03812818509838933,2
647,NH,33,1978,122243.0,133666.0,0.47768151960267125,0.5223184803973288,1.0,0.5,0.0,0.0,0.0,0.0,-0.04463696079465751,0.0,0.022318480397328755,2
648,NH,33,1980,177411.0,186869.0,0.4870182277369057,0.5129817722630943,1.0,0.5,0.0,0.0,0.0,0.0,-0.025963544526188653,0.0,0.012981772263094327,2
649,NH,33,1982,114187.0,153974.0,0.4258150886967158,0.5741849113032842,1.0,0.5,0.0,0.0,0.0,0.0,-0.14836982260656839,0.0,0.0741849113032842,2
650,NH,33,1984,119111.0,250602.0,0.32217152223481454,0.6778284777651855,0.0,0.0,0.0,0.0,0.0,0.0,0.14434304446962909,0.0,0.17782847776518546,2
651,NH,33,1986,84475.0,156218.0,0.35096575305472116,0.6490342469452788,0.0,0.0,0.0,0.0,0.0,0.0,0.20193150610944233,0.0,0.14903424694527884,2
652,NH,33,1988,176300.0,251566.0,0.41204489255982013,0.5879551074401799,0.0,0.0,0.0,0.0,0.0,0.0,0.32408978511964026,0.0,0.08795510744017987,2
653,NH,33,1990,141042.0,148909.0,0.4864339146959314,0.5135660853040687,1.0,0.5,0.0,0.0,0.0,0.0,-0.027132170608137218,0.0,0.013566085304068609,2
654,NH,33,1992,265906.0,227062.0,0.5393980948053423,0.4606019051946577,1.0,0.5,0.0,0.0,0.0,0.0,0.078796189610684575,0.0,-0.03939809480534229,2
655,NH,33,1994,116724.0,180138.0,0.3931927966529903,0.6068072033470098,0.0,0.0,0.0,0.0,0.0,0.0,0.28638559330598057,0.0,0.10680720334700972,2
656,NH,33,1996,221329.0,246940.0,0.4726535388847009,0.5273464611152991,0.0,0.0,0.0,0.0,0.0,0.0,0.44530707776940182,0.0,0.027346461115299092,2
657,NH,33,1998,124000.0,190170.0,0.3946907725116975,0.6053092274883025,0.0,0.0,0.0,0.0,0.0,0.0,0.28938154502339497,0.0,0.10530922748830251,2
658,NH,33,2000,238754.0,303190.0,0.44055105324535376,0.5594489467546462,0.0,0.0,0.0,0.0,0.0,0.0,0.38110210649070753,0.0,0.05944894675464624,2
659,NH,33,2002,175905.0,254797.0,0.40841463471263195,0.591585365287368,0.0,0.0,0.0,0.0,0.0,0.0,0.3168292694252639,0.0,0.09158536528736805,2
660,NH,33,2004,243506.0,396024.0,0.38075774396822665,0.6192422560317734,0.0,0.0,0.0,0.0,0.0,0.0,0.26151548793645329,0.0,0.11924225603177335,2
661,NH,33,2006,209434.0,189615.0,0.5248327899581254,0.47516721004187457,2.0,1.0,0.0,0.0,0.0,0.0,-0.45033442008374913,0.0,-0.024832789958125434,2
662,NH,33,2008,364767.0,294560.0,0.5532414113179045,0.4467585886820955,2.0,1.0,0.0,0.0,0.0,0.0,-0.39351717736419101,0.0,-0.0532414113179045,2
663,NH,33,2010,200563.0,230265.0,0.4655291670922038,0.5344708329077962,0.0,0.0,0.0,0.0,0.0,0.0,0.43105833418440764,0.0,0.03447083290779618,2
664,NH,33,2012,340925.0,311636.0,0.522441580174114,0.477558419825886,2.0,1.0,0.0,0.0,0.0,0.0,-0.45511683965177196,0.0,-0.022441580174114018,2
665,NH,33,2014,247469.0,232379.0,0.5157237291809073,0.48427627081909275,1.0,0.5,0.0,0.0,0.0,0.0,0.031447458361814506,0.0,-0.015723729180907253,2
666,NH,33,2016,336214.0,315971.0,0.5155193695040517,0.48448063049594825,2.0,1.0,0.0,0.0,0.0,0.0,-0.4689612609918965,0.0,-0.01551936950405175,2
667,NJ,34,1972,1390869.0,1416485.0,0.4954376968490614,0.5045623031509385,8.0,0.5333333333333333,-0.5,-0.03333333333333333,-0.015391992714589464,-0.5,-0.042457939635210495,-0.11912001163674768,0.004562303150938585,15
668,NJ,34,1974,1240933.0,794698.0,0.6096060631813919,0.3903939368186081,12.0,0.8,-0.5,-0.03333333333333333,-0.035146933640318623,-0.5,-0.08078787363721629,-0.24565253930266179,-0.10960606318139188,15
669,NJ,34,1976,1538658.0,1217932.0,0.5581744111383993,0.4418255888616007,11.0,0.7333333333333333,-2.0,-0.13333333333333333,-0.046459827498083084,-1.5,-0.11698451105653473,-0.29375619304399336,-0.05817441113839927,15
670,NJ,34,1978,1043747.0,837783.0,0.55473311613421,0.44526688386579005,10.0,0.6666666666666666,-1.0,-0.06666666666666667,0.012220665997273561,-0.5,-0.057200434398246736,0.065727693971216056,-0.05473311613420995,15
671,NJ,34,1980,1316100.0,1368981.0,0.49015281103251634,0.5098471889674836,8.0,0.5333333333333333,-0.5,-0.03333333333333333,0.0063431686396246967,-0.5,-0.053027711268300637,0.032234591451516706,0.009847188967483655,15
672,NJ,34,1982,1206416.0,915472.0,0.5685578126649474,0.4314421873350526,9.0,0.6428571428571429,-1.0,-0.07142857142857142,-0.053992843796250911,-1.0,-0.0057415175272480523,-0.32176239172558585,-0.06855781266494743,14
673,NJ,34,1984,1508320.0,1470836.0,0.5062910435035963,0.4937089564964037,8.0,0.5714285714285714,-1.0,-0.07142857142857142,-0.029167101582260324,-1.0,-0.058846484421378742,-0.1672836913184923,-0.0062910435035963275,14
674,NJ,34,1986,852733.1480739,757263.6211569,0.5296489808990772,0.4703510191009228,8.0,0.5714285714285714,-1.0,-0.07142857142857142,-0.070099473449029004,-1.0,-0.012130609630417011,-0.32851303744220761,-0.029648980899077193,14
675,NJ,34,1988,1374230.9579150002,1481907.9651616002,0.48114990024179016,0.5188500997582098,8.0,0.5714285714285714,-1.0,-0.07142857142857142,-0.060533241052872722,-1.0,-0.10912877094499107,-0.28760603472819024,0.018850099758209837,14
676,NJ,34,1990,859959.4155643,1000150.5844357,0.46231643051448573,0.5376835694855142,8.0,0.5714285714285714,-1.0,-0.07142857142857142,-0.027352740341047677,-1.0,-0.14679571039959993,-0.15018686804058434,0.03768356948551427,14
677,NJ,34,1992,1354915.0,1503145.0,0.4740680741481984,0.5259319258518016,7.0,0.5384615384615384,-0.5,-0.038461538461538464,-0.035519337119058525,-0.5,-0.090325390165141628,-0.20479553995744537,0.025931925851801596,13
678,NJ,34,1994,879855.0,1091251.0,0.4463762983827354,0.5536237016172646,5.0,0.38461538461538464,1.0,0.07692307692307693,0.081180964786353671,0.5,0.008137212150086226,0.41220519781178461,0.053623701617264596,13
679,NJ,34,1996,1351774.0,1398888.0,0.49143587979911746,0.5085641202008826,6.0,0.46153846153846156,0.5,0.038461538461538464,0.037271897379510865,0.5,0.021333298059773353,0.18577866977453597,0.008564120200882541,13
680,NJ,34,1998,902374.0,858367.0,0.5124967272301832,0.48750327276981675,7.0,0.5384615384615384,0.0,0.0,0.024965952727189489,-0.5,-0.013468084001171943,0.12327268312522593,-0.012496727230183247,13
681,NJ,34,2000,1532240.0,1384170.0,0.5253856625097294,0.4746143374902706,7.0,0.5384615384615384,0.0,0.0,0.055586656245985355,0.5,0.012309786557920366,0.26744764323764036,-0.0253856625097294,13
682,NJ,34,2002,1017548.648896,978300.184437,0.509832524338393,0.490167475661607,7.0,0.5384615384615384,-0.5,-0.038461538461538464,-0.079351463388607102,-0.5,-0.018796489784752457,-0.37818004253727477,-0.00983252433839299,13
683,NJ,34,2004,1785639.9156550001,1551545.6676781,0.5350736035098013,0.46492639649019873,7.0,0.5384615384615384,-0.5,-0.038461538461538464,-0.043364562348898517,-0.5,0.031685668558064095,-0.21838987556994113,-0.035073603509801266,13
684,NJ,34,2006,1245480.764048,977029.9632248001,0.5603935894502095,0.43960641054979055,7.0,0.5384615384615384,-0.5,-0.038461538461538464,-0.074174495315033839,-0.5,0.082325640438880465,-0.40511313146360972,-0.06039358945020945,13
685,NJ,34,2008,1970624.986456,1500052.1802109,0.567792650201606,0.43220734979839404,8.0,0.6153846153846154,-1.0,-0.07692307692307693,-0.056406409281237746,-0.5,0.020200685018596509,-0.3252817381865572,-0.06779265020160596,13
686,NJ,34,2010,1024730.0,1055299.0,0.4926517851433802,0.5073482148566197,7.0,0.5384615384615384,-1.0,-0.07692307692307693,-0.01559718535161525,-0.5,-0.053157968174778025,-0.084829799876778772,0.007348214856619795,13
687,NJ,34,2012,1794407.0,1430386.0,0.5564409870649062,0.4435590129350938,6.0,0.5,0.0,0.0,0.031069014085183144,0.0,0.11288197412981238,0.16686293025971649,-0.05644098706490619,12
688,NJ,34,2014,914172.0,877265.0,0.5103009483448204,0.4896990516551796,6.0,0.5,0.0,0.0,0.023385463002488227,0.0,0.020601896689640853,0.12915676337814949,-0.010300948344820426,12
689,NJ,34,2016,1821620.0,1541631.0,0.5416247553334557,0.45837524466654433,7.0,0.5833333333333334,-0.5,-0.041666666666666664,-0.0028070240757569476,0.0,-8.3822666422039838e-05,-0.015737475296093411,-0.041624755333455665,12
690,NM,35,1972,210391.0,163187.0,0.5631782385472378,0.4368217614527622,1.0,0.5,0.0,0.0,0.0,0.0,0.12635647709447562,0.0,-0.06317823854723781,2
691,NM,35,1974,162095.0,149313.0,0.5205229152751374,0.4794770847248626,1.0,0.5,0.0,0.0,0.0,0.0,0.041045830550274776,0.0,-0.020522915275137388,2
692,NM,35,1976,185363.0,214718.0,0.4633136789800065,0.5366863210199935,1.0,0.5,0.0,0.0,0.0,0.0,-0.073372642039986946,0.0,0.03668632101999347,2
693,NM,35,1978,192277.588876,185394.41112449998,0.5091126397396297,0.4908873602603703,1.0,0.5,0.0,0.0,0.0,0.0,0.018225279479259449,0.0,-0.009112639739629724,2
694,NM,35,1980,175988.0,187474.0,0.484199173503695,0.515800826496305,0.0,0.0,0.0,0.0,0.0,0.0,0.46839834700739003,0.0,0.015800826496304987,2
695,NM,35,1982,202802.0,191946.0,0.5137505446512712,0.48624945534872877,1.0,0.3333333333333333,0.5,0.16666666666666666,0.03682488191554667,0.5,0.19416775596920921,0.30904369328773562,-0.013750544651271235,3
696,NM,35,1984,201131.0,294165.0,0.4060824234397209,0.5939175765602791,1.0,0.3333333333333333,0.0,0.0,0.062243257422133436,0.5,-0.021168486453891522,0.33095927241312739,0.0939175765602791,3
697,NM,35,1986,178822.0,206815.0,0.46370550543645966,0.5362944945635404,1.0,0.3333333333333333,0.5,0.16666666666666666,0.087181669548532514,0.5,0.094077677539585958,0.38906961500784287,0.036294494563540336,3
698,NM,35,1988,269106.4451459,248416.054854,0.5199898461341333,0.48001015386586665,1.0,0.3333333333333333,0.5,0.16666666666666666,0.037553494553058342,0.5,0.20664635893493344,0.19328162989471265,-0.01998984613413335,3
699,NM,35,1990,194015.5695202,223969.93047979998,0.46416818171970076,0.5358318182802992,1.0,0.3333333333333333,0.5,0.16666666666666666,0.11548868304190857,0.5,0.095003030106068254,0.47188171139758833,0.035831818280299244,3
700,NM,35,1992,272607.0,277833.0,0.4952528885982123,0.5047471114017876,1.0,0.3333333333333333,0.5,0.16666666666666666,0.065032407254646374,0.5,0.15717244386309126,0.38465861377734406,0.004747111401787685,3
701,NM,35,1994,187532.0,263477.0,0.4158054495586563,0.5841945504413437,1.0,0.3333333333333333,0.5,0.16666666666666666,0.080644663546157014,0.5,-0.0017224342160207518,0.38893105501054598,0.08419455044134372,3
702,NM,35,1996,271144.0,260961.0,0.5095686001822949,0.4904313998177051,1.0,0.3333333333333333,0.5,0.16666666666666666,0.067439747033524566,0.5,0.18580386703125651,0.4291701920072567,-0.009568600182294884,3
703,NM,35,1998,228084.0,246127.0,0.4809757681707088,0.5190242318292912,1.0,0.3333333333333333,0.0,0.0,0.01487264018069151,0.5,0.12861820300808424,0.22352526853997529,0.019024231829291194,3
704,NM,35,2000,299841.0,274017.0,0.5225003398053177,0.47749966019468226,1.0,0.3333333333333333,0.5,0.16666666666666666,0.055463410704664262,0.5,0.21166734627730222,0.41002650501723786,-0.022500339805317737,3
705,NM,35,2002,243469.765738,228268.2342621,0.5161122609116678,0.48388773908833216,1.0,0.3333333333333333,0.5,0.16666666666666666,0.069226219103812214,0.5,0.19889118849000242,0.54118464275440137,-0.01611226091166784,3
706,NM,35,2004,384900.0,357805.0,0.5182407550777226,0.4817592449222774,1.0,0.3333333333333333,0.5,0.16666666666666666,0.057867169603772195,0.5,0.20314817682211195,0.37866556496824955,-0.018240755077722604,3
707,NM,35,2006,313124.0,247825.0,0.5582040435048462,0.4417959564951538,1.0,0.3333333333333333,0.5,0.16666666666666666,0.051929563662710232,0.5,0.28307475367635915,0.29438991418497262,-0.058204043504846203,3
708,NM,35,2008,457135.0,321083.0,0.5874125245111267,0.4125874754888733,3.0,1.0,0.0,0.0,0.029330135823644188,0.5,-0.32517495097774662,0.54871725315520781,-0.08741252451112669,3
709,NM,35,2010,308473.0,289217.0,0.5161086851043183,0.4838913148956817,2.0,0.6666666666666666,0.0,0.0,-0.0072490805588714124,-0.5,-0.13444929645803005,-0.11642924035245297,-0.016108685104318288,3
710,NM,35,2012,422189.0,343269.0,0.5515508362313805,0.44844916376861954,2.0,0.6666666666666666,0.0,0.0,-0.047653256729032423,-0.5,-0.063564994203905711,-0.4019841369478343,-0.05155083623138046,3
711,NM,35,2014,271222.0,240542.0,0.5299747539881664,0.4700252460118336,2.0,0.6666666666666666,-0.5,-0.16666666666666666,-0.066965795226002212,-0.5,-0.10671715869033382,-0.47046439797092582,-0.029974753988166403,3
712,NM,35,2016,436932.0,343123.0,0.5601297344418021,0.43987026555819786,2.0,0.6666666666666666,-0.5,-0.16666666666666666,-0.074754155691453383,-0.5,-0.046407197783062348,-0.48626905582882018,-0.06012973444180214,3
713,NY,36,1972,3355412.5929439003,3085114.5737224,0.5209841533330113,0.4790158466669887,22.0,0.5641025641025641,-1.5,-0.038461538461538464,0.0031108733830589319,-1.5,-0.022134257436541516,0.014680909470467454,-0.02098415333301129,39
714,NY,36,1974,2986032.5311197,2054953.7629976,0.5923508529678652,0.40764914703213484,27.0,0.6923076923076923,-2.5,-0.0641025641025641,0.027393337124621664,-0.5,-0.0076059863719619702,0.13896263433623957,-0.09235085296786516,39
