,State,cycle,AreaNumber,Mean,Stdv,Var
740,KS,1980,4,0.69759049019999997,0.053141302262497789,0.0028239980061541526
741,KS,1980,5,0.31315653320000003,0.056995946751494712,0.0032485379460992208
742,KS,1990,1,0.24235530725000001,0.045011115930925057,0.0020260005573471754
743,KS,1990,2,0.41631986160000006,0.10920681084147948,0.011926127534166681
744,KS,1990,3,0.46887625300000002,0.05546370196848812,0.003076222236049273
745,KS,1990,4,0.46764700540000004,0.056950894159899651,0.003243404345612092
746,KS,2000,1,0.19279430533333333,0.049222616041354722,0.0024228659299546313
747,KS,2000,2,0.42808190159999998,0.071579661061552877,0.0051236478776867898
748,KS,2000,3,0.54365984460000005,0.096021908276017143,0.0092202068689678507
749,KS,2000,4,0.35357246519999996,0.027017935739570294,0.00072996885162754984
750,KS,2010,2,0.38546945866666665,0.032226598400073976,0.0010385536444396507
751,KS,2010,3,0.42078088849999995,0.029683982756859666,0.00088113883230954209
752,KS,2010,4,0.33267893300000001,0.0044099161222908778,1.9447360205641009e-05
753,KY,1970,1,0.76170176033333326,0.089816991866313381,0.0080670920279134039
754,KY,1970,2,0.6576928367499999,0.068901411842244964,0.0047474045538546551
755,KY,1970,3,0.64955134460000008,0.053921947665996603,0.0029075764400944767
756,KY,1970,4,0.37148994480000003,0.089217278848369233,0.007959722845107672
757,KY,1970,5,0.2855712916,0.050278922338575512,0.0025279700315285077
758,KY,1970,6,0.54053210074999991,0.1479600723876924,0.021892183020971175
759,KY,1970,7,0.71810415875,0.067244764987555078,0.0045218584182315129
760,KY,1980,2,0.65656946575000008,0.059158897423156609,0.0034997751443235654
761,KY,1980,3,0.6778479208,0.047653278187499114,0.0022708349220151788
762,KY,1980,4,0.38535619919999997,0.095965518159455518,0.0092093806756127859
763,KY,1980,5,0.29473412100000002,0.075727682755559911,0.0057346819355267266
764,KY,1980,6,0.30523601450000004,0.078238682787036107,0.0061212914842504601
765,KY,1980,7,0.68430816960000007,0.1300744929381687,0.016919373713121699
766,KY,1990,1,0.48613346359999998,0.072372952403255544,0.0052378442395638932
767,KY,1990,2,0.42178014739999997,0.11478803656238638,0.013176293337847752
768,KY,1990,3,0.492332294,0.026714144543238894,0.00071364551867706034
769,KY,1990,4,0.40946105480000006,0.13120733435467352,0.017215364588459091
770,KY,1990,5,0.28544798775000002,0.11506423741675845,0.013239778732300153
771,KY,1990,6,0.52265619860000012,0.089190018062810586,0.0079548593220444795
772,KY,2000,1,0.34440057040000005,0.042697483844414595,0.0018230751266440455
773,KY,2000,2,0.37148490059999995,0.082192522479319449,0.0067556107515134335
774,KY,2000,3,0.5058963622,0.07913192227677944,0.0062618611232182625
775,KY,2000,4,0.41915238920000003,0.082678946116557961,0.0068358081309446948
776,KY,2000,5,0.23507070033333335,0.024065617189473761,0.00057915393071029497
777,KY,2000,6,0.5807375846666667,0.073553476819741434,0.0054101139522722413
778,KY,2010,1,0.28200549366666666,0.018911442303723529,0.00035764265000706394
779,KY,2010,2,0.319247954,0.015700470276031955,0.00024650476688856294
780,KY,2010,3,0.64176077766666673,0.0072095919755698163,5.1978216454200683e-05
781,KY,2010,4,0.32323550366666665,0.036702974738338577,0.0013471083546431196
782,KY,2010,5,0.21924703099999998,0.0025244263631649102,6.372728463042015e-06
783,KY,2010,6,0.42305475233333328,0.04962200899725739,0.0024623437769238934
784,LA,1970,1,0.25044560433333335,0.23546900349059324,0.055445651604853013
785,LA,1970,2,0.75206476649999998,0.135895137844321,0.018467488489727003
786,LA,1970,3,0.38054938033333335,0.10097380724192204,0.010195709748928826
787,LA,1970,6,0.24759993850000001,0.1852941735220007,0.0343339307412013
788,LA,1970,7,0.75383935949999992,0.11263266824616788,0.012686117956251314
789,LA,1970,8,0.76994907600000007,0.071439280410112924,0.0051035707855147444
790,LA,1980,2,0.86360524566666663,0.082224830830713011,0.0067609228051393718
791,LA,1980,4,0.38367746400000002,0.097900044012923987,0.0095844186177324528
792,LA,1980,5,0.90699270900000006,0.0055185979032077439,3.0454922817288903e-05
793,LA,1980,6,0.35457063350000001,0.19188042755342377,0.036818098478084711
794,LA,1980,8,0.53358136275000001,0.16605366191495291,0.027573818635365479
795,LA,1990,1,0.1521463935,0.033939427733572655,0.0011518847548824007
796,LA,1990,4,0.41594991766666672,0.24581959831193678,0.060427274914241949
797,LA,1990,5,0.31081384549999996,0.10905467331242651,0.01189292177128007
798,LA,1990,6,0.32300613900000003,0.12564929301256875,0.015787744834558359
799,LA,2000,1,0.18527895375,0.11612141141638041,0.013484182189332283
800,LA,2000,2,0.69716989550000008,0.1626193642564413,0.026445057631169142
801,LA,2000,3,0.48067736099999997,0.10909120863098663,0.011900891800569451
802,LA,2000,4,0.33433438074999999,0.11880613443341101,0.014114897579009729
803,LA,2000,5,0.34904970633333332,0.13569445870751434,0.018412986123925317
804,LA,2000,6,0.35909205266666661,0.089941749058222262,0.0080895182236522256
805,LA,2000,7,0.36673525166666671,0.07915632630663752,0.006265723994362875
806,LA,2010,1,0.20783649933333334,0.012322242666792275,0.000151837664339316
807,LA,2010,6,0.31150429400000001,0.090809631173738789,0.0082463891139104729
808,ME,1970,1,0.44024927419999998,0.1094777159638213,0.011985370292655135
809,ME,1970,2,0.32121910599999992,0.12262780660253551,0.015037578952148854
810,ME,1980,1,0.52705898839999998,0.10606456924679003,0.011249692849507116
811,ME,1980,2,0.32353056940000002,0.10732836528379855,0.011519377994492493
812,ME,1990,1,0.58686203619999999,0.069408903245578288,0.0048175958497540475
813,ME,1990,2,0.64586361199999998,0.14036332449822017,0.019701862864192652
814,ME,2000,1,0.60255829859999999,0.046507076305895283,0.0021629081465223666
815,ME,2000,2,0.60922132439999999,0.078971780056573487,0.0062365420453038174
816,ME,2010,1,0.63051361866666678,0.044158876666559439,0.0019500063884524074
817,ME,2010,2,0.50154610900000007,0.070247114341526237,0.0049346570733114605
818,MD,1970,1,0.42139726160000002,0.089694218797180245,0.0080450528856364431
819,MD,1970,2,0.69292292799999999,0.091415292523825728,0.0083567557072166277
820,MD,1970,3,0.76069699474999986,0.05858194936905757,0.003431844791878825
821,MD,1970,4,0.38180271399999999,0.058644859667824019,0.0034392195654587721
822,MD,1970,5,0.61007404320000003,0.1800478500049924,0.032417228291420241
823,MD,1970,6,0.73783764779999994,0.094416494507936433,0.0089144744351671908
824,MD,1970,7,0.8426052905000001,0.059590648288357362,0.0035510453634267081
825,MD,1970,8,0.45637881199999997,0.10570726743709012,0.011174026389016493
826,MD,1980,1,0.57614780399999999,0.10984888121556335,0.012066776704310948
827,MD,1980,2,0.39354163239999995,0.11942947768598648,0.014263400140347543
828,MD,1980,3,0.73011629140000001,0.040159167040478713,0.0016127586973850717
829,MD,1980,4,0.499764918,0.14165509162867118,0.020066164984327228
830,MD,1980,5,0.78597341239999996,0.037954720225650246,0.0014405607874073839
831,MD,1980,6,0.70489967639999995,0.049268557910665645,0.0024273907985966139
832,MD,1980,7,0.8653644273333333,0.014758398262848858,0.00021781031928486019
833,MD,1980,8,0.50191902200000005,0.2137483474432452,0.045688356034718262
834,MD,1990,1,0.37097503920000002,0.069882921165061146,0.0048836226705621516
835,MD,1990,2,0.34469280620000003,0.033779836220622132,0.0011410773350920549
836,MD,1990,3,0.72943726200000003,0.046908782260867428,0.0022004338531974705
837,MD,1990,4,0.81698676359999989,0.060664848647192259,0.0036802238613867447
838,MD,1990,5,0.60461309799999996,0.044789789257755251,0.0020061252217541277
839,MD,1990,6,0.39784600479999999,0.047781149250024642,0.0022830382236531306
840,MD,1990,7,0.84634127160000006,0.021856186752256763,0.00047769289934952399
841,MD,1990,8,0.36444297780000007,0.078420635454260285,0.0061497960650499861
842,MD,2000,1,0.34509479379999997,0.12090554176291371,0.014618150028983671
843,MD,2000,2,0.66455843459999986,0.074534284430141443,0.0055553595555132241
844,MD,2000,3,0.65848829500000006,0.025053919617269035,0.00062769888818857813
845,MD,2000,4,0.81930332559999997,0.034170921030080667,0.0011676518440440092
846,MD,2000,5,0.69997709900000005,0.042870010985431709,0.0018378378418910351
847,MD,2000,6,0.35795183599999997,0.040562683214656316,0.0016453312695725612
848,MD,2000,7,0.76558370674999998,0.032570913864807767,0.0010608644299887268
849,MD,2000,8,0.71390459520000005,0.10869117389323914,0.011813771282290348
850,MD,2010,1,0.29892434766666665,0.0035909922607257477,1.2895225416592216e-05
851,MD,2010,2,0.6537548723333334,0.023668051503634196,0.00056017666197868087
852,MD,2010,3,0.64691357833333329,0.048598530356671055,0.0023618171528282782
853,MD,2010,4,0.75896845966666671,0.040387136340358377,0.0016311207817746962
854,MD,2010,5,0.68430910666666678,0.037877474481286769,0.0014347030730805306
855,MD,2010,6,0.56600351233333335,0.052282209234757585,0.0027334294024669715
856,MD,2010,7,0.7606623853333333,0.034504038949412716,0.0011905287038225898
857,MD,2010,8,0.63528740599999989,0.024847168561245199,0.00061738178551093187
858,MA,1970,1,0.30065894566666668,0.056515167496489903,0.0031939641571563085
859,MA,1970,2,0.74984273533333334,0.01888471988371138,0.00035663264508624398
860,MA,1970,3,0.67964614866666662,0.10200175995088157,0.010404359033077265
861,MA,1970,4,0.58358903574999998,0.13031140503068306,0.016981062281070731
862,MA,1970,5,0.60881874619999998,0.089253722203685062,0.0079662269272125844
863,MA,1970,6,0.56686036150000008,0.053482292199056237,0.002860355578865232
864,MA,1970,7,0.74570991949999998,0.096478453205502787,0.0093080919329263899
865,MA,1970,8,0.78821220266666658,0.0096427663237616361,9.2982942374671487e-05
866,MA,1970,9,0.80320772049999989,0.074583120828658395,0.0055626419125422571
867,MA,1970,10,0.38028268066666665,0.019082814816027752,0.00036415382130280824
868,MA,1970,12,0.66080902199999991,0.1374228057586539,0.018885027542580719
869,MA,1980,1,0.22240560699999998,0.040024581025991192,0.0016019670863061343
870,MA,1980,2,0.69089637433333329,0.033633377827375681,0.0011312041040790061
871,MA,1980,4,0.67394373325000001,0.063281894269420338,0.0040045981423260952
872,MA,1980,5,0.52768467650000006,0.0083069808638285021,6.9005931072012913e-05
873,MA,1980,6,0.66322300899999986,0.064751811299159232,0.004192797066521925
874,MA,1980,7,0.7462963225,0.045466567929177089,0.0020672087992584746
875,MA,1980,8,0.75918629274999994,0.034268368593397415,0.0011743210860529461
876,MA,1980,10,0.63118399859999985,0.080103646166119508,0.0064165941291068722
877,MA,1990,1,0.62110500375000011,0.099903714099253471,0.0099807520908253775
878,MA,1990,2,0.6711683426666667,0.0821355506437349,0.0067462486795495397
879,MA,1990,3,0.50800837200000004,0.061093584911140038,0.0037324261172946779
880,MA,1990,4,0.73925118633333342,0.035455364877342348,0.0012570828985854813
881,MA,1990,5,0.66254968000000003,0.070065720272677587,0.0049092051573291036
882,MA,1990,6,0.54170277639999997,0.10304936065780039,0.010619170731981419
883,MA,1990,7,0.68508760125000001,0.027823535603339479,0.00077414913347029961
884,MA,1990,8,0.85966095200000003,0.022824279768492453,0.00052094774695041386
885,MA,1990,9,0.74565414375000005,0.044598967008391714,0.0019890678582156125
886,MA,1990,10,0.682108889,0.068353942284669386,0.0046722614258559135
887,MA,2000,1,0.67922578733333339,0.048535579335683442,0.0023557024614504216
888,MA,2000,3,0.64791481200000001,0.081311095480544784,0.0066114942482462698
889,MA,2000,4,0.64146756950000006,0.12343632082489291,0.015236525298785889
890,MA,2000,5,0.62472242,0.054253428369126368,0.0029434344898039261
891,MA,2000,6,0.67086678379999998,0.057252871842408473,0.0032778913342032491
892,MA,2000,7,0.73086982100000009,0.057594209817057346,0.0033170930044512247
893,MA,2000,9,0.75306348649999999,0.04151290339875259,0.0017233211485941642
894,MA,2000,10,0.64077971449999993,0.078451006322738714,0.0061545603930503899
895,MA,2010,3,0.65920619366666655,0.028749505509323033,0.00082653406703059535
896,MA,2010,4,0.66583482700000007,0.050587786670600404,0.0025591241602301758
897,MA,2010,6,0.53900335050000003,0.046595963122729102,0.0021711837793347301
898,MA,2010,8,0.74379051549999997,0.026419331559304537,0.00069798108004046479
899,MA,2010,9,0.60652619299999999,0.050382988044551873,0.0025384454842974566
900,MI,1970,1,0.92356322280000003,0.023043139308274244,0.00053098626918053355
901,MI,1970,2,0.42760426120000006,0.067944618419380751,0.0046164711721552532
902,MI,1970,3,0.48230880880000004,0.047892037790958297,0.0022936472837705776
903,MI,1970,4,0.3420038178,0.086601159540882974,0.0074997608338254673
904,MI,1970,5,0.47057065480000004,0.060595274000749905,0.0036717872312259574
905,MI,1970,6,0.51768723279999995,0.031793545246219079,0.0010108295193233799
906,MI,1970,7,0.61253423875000002,0.21459174727961661,0.046049618000518842
907,MI,1970,8,0.56684064039999993,0.10145829372850208,0.010293785366299006
908,MI,1970,9,0.33129067675000001,0.063877614845880074,0.0040803496783985991
909,MI,1970,10,0.45112613639999999,0.08564468184987685,0.0073350115291666244
910,MI,1970,11,0.40626207980000001,0.081082758637432806,0.0065744137482561839
911,MI,1970,12,0.57215690099999994,0.086657790014787336,0.0075095725702469755
912,MI,1970,13,0.87444240579999999,0.050891233315832458,0.0025899176284064959
913,MI,1970,14,0.63041427019999996,0.083648350707814165,0.0069970465761374744
914,MI,1970,15,0.73839079159999998,0.062192350607032362,0.0038678884740280389
915,MI,1970,16,0.74925963840000009,0.042397324861320661,0.0017975331553963588
916,MI,1970,17,0.6918181135,0.039751069018270926,0.0015801474880953389
917,MI,1970,18,0.63088574360000005,0.10454656189420014,0.010929983603897821
918,MI,1970,19,0.30738444519999997,0.041894540497535653,0.0017551525234996549
919,MI,1980,1,0.90801354950000002,0.010860483445962564,0.0001179501006800269
920,MI,1980,2,0.36790203760000001,0.059651230419643875,0.0035582692905774464
921,MI,1980,3,0.57081914319999993,0.026804154663019497,0.00071846270719906993
922,MI,1980,4,0.36203435120000005,0.051745386916850468,0.0026775850671745594
923,MI,1980,5,0.33098658879999998,0.091832964211350065,0.0084332933158431014
924,MI,1980,6,0.55324237175000013,0.036121882441944579,0.0013047903911496642
925,MI,1980,7,0.75360190625000001,0.050062833212573626,0.0025062872692699651
926,MI,1980,8,0.69434891300000001,0.037896547075492767,0.0014361482802450396
927,MI,1980,9,0.35008050619999997,0.064377763154821008,0.0041444963888182286
928,MI,1980,10,0.43921933219999998,0.1361417304476373,0.018534570769277135
929,MI,1980,11,0.39291084180000008,0.01727630564467442,0.00029847073672820921
930,MI,1980,12,0.62298248280000001,0.056109213541648995,0.0031482438442623673
931,MI,1980,13,0.8652964206,0.023176273530328976,0.0005371396547526275
932,MI,1980,14,0.65477098249999999,0.057885202271639527,0.0033506966420286219
933,MI,1980,15,0.67321382839999999,0.06959469397173651,0.004843421429019658
934,MI,1980,16,0.70974325825000006,0.06262442222617573,0.0039218182591623336
935,MI,1980,17,0.71446393649999995,0.041170179812322308,0.0016949837057789515
936,MI,1980,18,0.25683607600000002,0.051521185782647673,0.0026544325844500968
937,MI,1990,1,0.60778167399999994,0.066000709983589312,0.004356093718337865
938,MI,1990,2,0.31488374740000002,0.046444234010159645,0.0021570668727904701
939,MI,1990,3,0.30065273980000001,0.054978016405735027,0.0030225822879092696
940,MI,1990,4,0.31220152625000003,0.043038584424899912,0.0018523197492992373
941,MI,1990,5,0.69605474820000002,0.055002558204368772,0.0030252814090249748
942,MI,1990,6,0.307629651,0.046196501368931948,0.0021341167387297312
943,MI,1990,7,0.38729064875000002,0.046891186296838021,0.0021987833523247698
944,MI,1990,8,0.52371266300000008,0.050999403614832503,0.0026009391690685908
945,MI,1990,9,0.5743731124,0.043712753397865838,0.0019108048096226312
946,MI,1990,10,0.58399872159999999,0.054316791022229423,0.0029503137869525426
947,MI,1990,11,0.37112660600000003,0.046244092837554672,0.0021385161223683754
948,MI,1990,12,0.57726290960000004,0.055663018646392795,0.0030983716448286722
949,MI,1990,13,0.58466393220000001,0.05229469940269231,0.0027347355856179477
950,MI,1990,14,0.86752988200000003,0.032282169882101114,0.0010421384922968363
951,MI,1990,15,0.87621073720000009,0.035338684452150056,0.0012488226188086321
952,MI,1990,16,0.66350920059999996,0.049339417773879395,0.0024343781462654057
953,MI,2000,1,0.63402418239999991,0.10995442858459456,0.012089976365364704
954,MI,2000,2,0.31669466940000002,0.02966859731223366,0.00088022566647547832
955,MI,2000,3,0.34310614639999998,0.03871102059893361,0.0014985431158110623
956,MI,2000,4,0.34471564020000001,0.033185530098697548,0.0011012794079315611
957,MI,2000,5,0.67320653225000004,0.089311779681064726,0.0079765939897990471
958,MI,2000,6,0.35231529540000001,0.039923722576433937,0.0015939036243600611
959,MI,2000,7,0.44859120460000002,0.057033214551376672,0.0032527875620633638
960,MI,2000,8,0.3780387502,0.050393892233060386,0.0025395443743973039
961,MI,2000,9,0.4692352024,0.064479146122348216,0.004157560284667133
962,MI,2000,10,0.3118348346,0.036853256803225466,0.0013581625370044843
963,MI,2000,11,0.42674361439999997,0.029526268816749864,0.00087180055023897531
964,MI,2000,12,0.70341876140000004,0.043397357183853472,0.0018833306105429585
965,MI,2000,13,0.80517688266666676,0.0086096985464803807,7.4126909061266382e-05
966,MI,2000,14,0.837949481,0.02957099406564655,0.00087444369003050347
967,MI,2000,15,0.69757232125000002,0.074337733618976942,0.0055260986396059751
968,MI,2010,1,0.46128981300000005,0.037761562781339776,0.0014259356236890654
969,MI,2010,2,0.34800627333333334,0.0094634977548864758,8.9557789756741378e-05
970,MI,2010,3,0.41522748300000001,0.036470158713196324,0.0013300724765657299
971,MI,2010,4,0.36617550633333334,0.037142279915942607,0.0013795489573542334
972,MI,2010,5,0.6635146666666667,0.0247562711938932,0.00061287296342558625
973,MI,2010,6,0.41362677266666664,0.028123182014054504,0.00079091336659563869
974,MI,2010,7,0.4341732536666667,0.012767938536320415,0.00016302025446725591
975,MI,2010,8,0.41184188166666669,0.023168026921570356,0.00053675747143860887
976,MI,2010,9,0.62631594600000007,0.018880714137487951,0.00035648136634153736
977,MI,2010,10,0.313280057,0.021918020163805015,0.00048039960790096314
978,MI,2010,11,0.43927939099999996,0.024163825159778593,0.00058389044635234896
979,MI,2010,12,0.68780862599999992,0.013097210999686087,0.00017153693597029825
980,MI,2010,13,0.83962764666666667,0.016402909204173432,0.00026905543036035752
981,MI,2010,14,0.81540092799999986,0.022103142292101842,0.00048854889918490112
982,MN,1970,1,0.33771602500000003,0.063031631253082768,0.0039729865384245996
983,MN,1970,2,0.39685089480000002,0.06402371983906413,0.0040990367020309736
984,MN,1970,3,0.32819284440000002,0.054625910029859275,0.00298399004659028
985,MN,1970,4,0.6691426842,0.080245975996331528,0.006439416663603815
986,MN,1970,5,0.71152142220000003,0.050219446403201487,0.0025219927970440265
987,MN,1970,6,0.53347498979999997,0.051126093203975778,0.0026138774063016183
988,MN,1970,7,0.60177693139999999,0.13601274845791081,0.018499467743074916
989,MN,1970,8,0.72594067900000014,0.02956829304185438,0.00087428395340897406
990,MN,1980,1,0.65912379100000007,0.11120329630037921,0.012366173108069933
991,MN,1980,2,0.42237856080000002,0.048419784830369093,0.002344475563019241
992,MN,1980,3,0.29618076360000001,0.028109623776263554,0.00079015094884308124
993,MN,1980,4,0.71679484819999995,0.03861776198597823,0.001491331540805665
994,MN,1980,5,0.7248048145999999,0.020192540055785021,0.0004077386739044825
995,MN,1980,6,0.61451853360000008,0.06319942826300215,0.0039941677327703547
996,MN,1980,7,0.48325093079999998,0.041647063020822016,0.0017344778582603203
997,MN,1980,8,0.72887526260000002,0.03348616890979475,0.0011213235082553044
998,MN,1990,1,0.50750409659999995,0.13128672726403634,0.017236204755701465
999,MN,1990,2,0.54169224159999996,0.0438868401994333,0.0019260547426905947
1000,MN,1990,3,0.29152155060000001,0.03784309254437801,0.0014320996533223583
1001,MN,1990,4,0.59373491,0.021279835009422935,0.00045283137802826196
1002,MN,1990,5,0.69403415580000005,0.046095855573332262,0.0021248279010375069
1003,MN,1990,6,0.5034448923999999,0.04769541260332804,0.0022748523834017031
1004,MN,1990,7,0.62398770300000006,0.10519251214771044,0.011065464611946208
1005,MN,1990,8,0.69780294180000002,0.033504503796925524,0.0011225517746781969
1006,MN,2000,1,0.48903528659999995,0.12300312810628587,0.015129769523931373
1007,MN,2000,2,0.41347781100000003,0.028357840154893177,0.00080416709825047194
1008,MN,2000,3,0.36477344420000002,0.064400235301516173,0.00414739030689065
1009,MN,2000,4,0.65890407540000007,0.030734030616988314,0.00094458063796597496
1010,MN,2000,5,0.73688603340000003,0.016940844327329455,0.00028699220652281059
1011,MN,2000,6,0.44208856180000006,0.039625865479011785,0.0015702092149607379
1012,MN,2000,7,0.66770572719999988,0.050216732452393234,0.0025217202181952439
1013,MN,2000,8,0.63515163800000007,0.081466870460122631,0.0066368509825664012
1014,MN,2010,1,0.5408532663333333,0.036187901723211492,0.0013095642311288134
1015,MN,2010,2,0.45297942799999996,0.040702662037816563,0.0016567066969647136
1016,MN,2010,3,0.40929259299999998,0.027783263415572353,0.0007719097260190811
1017,MN,2010,4,0.64705183300000002,0.018794447655837525,0.0003532312626880167
1018,MN,2010,5,0.7500368816666666,0.0051963147880555371,2.7001687376564662e-05
1019,MN,2010,6,0.41420700466666666,0.075734591618923902,0.0057357283676851781
1020,MN,2010,7,0.56734608533333331,0.058448358221620075,0.0034162105788028228
1021,MN,2010,8,0.51825753866666668,0.022940912877682327,0.00052628548366141076
1022,MS,1970,1,0.65593916299999999,0.036977615963637481,0.0013673440823542575
1023,MS,1970,2,0.6594586294,0.038516422134383041,0.0014835147740339921
1024,MS,1970,3,0.93153588200000004,0.011183144060265871,0.00012506271107265982
1025,MS,1970,4,0.35181107900000003,0.10389651291427675,0.010794485395746475
1026,MS,1970,5,0.296742797,0.11670570227048545,0.013620220942447194
1027,MS,1980,1,0.70085765425000002,0.059626303318415029,0.0035552960474196315
1028,MS,1980,2,0.59837069659999997,0.15141232591476231,0.022925692438918198
1029,MS,1980,4,0.63283051839999993,0.12117723872042635,0.014683923183907197
1030,MS,1980,5,0.36166770359999995,0.2790542013664325,0.077871247300257448
1031,MS,1990,1,0.375863854,0.1257275311570443,0.015807412090845546
1032,MS,1990,2,0.65762887175000007,0.081268306870436124,0.0066045377015873756
1033,MS,1990,3,0.53034684674999999,0.25710270237123273,0.066101799566590666
1034,MS,1990,4,0.58884859540000001,0.14476486966696286,0.020956867489692745
1035,MS,1990,5,0.69000814239999997,0.10904880511104387,0.011891641896146428
1036,MS,2000,1,0.39310398799999996,0.12803555858948557,0.016393104263321589
1037,MS,2000,2,0.62125850399999993,0.049050136968601402,0.0024059159366385582
1038,MS,2000,3,0.34753774133333337,0.030508829302415875,0.00093078866540394949
1039,MS,2000,4,0.68994226820000004,0.13300129822974438,0.017689345330797406
1040,MS,2010,1,0.322329011,0.049484456644706153,0.0024487114494218028
1041,MS,2010,2,0.69076398549999996,0.0090812811740040023,8.2469667761319505e-05
1042,MS,2010,3,0.30146656199999999,0.018397959609678664,0.00033848491779936749
1043,MS,2010,4,0.28933780400000003,0.027479475238262888,0.00075512155937030321
1044,MO,1970,1,0.67222087000000008,0.024719358778113931,0.00061104669840111826
1045,MO,1970,2,0.5928789082,0.055394278626809255,0.0030685261045845769
1046,MO,1970,3,0.73611883519999999,0.071194711867071242,0.0050686869978352946
1047,MO,1970,4,0.64349524159999993,0.073469659125538322,0.0053977908120227966
1048,MO,1970,5,0.69498944539999996,0.034292899049442237,0.0011760029252152364
1049,MO,1970,6,0.49563638999999993,0.18707985687874321,0.034998872849771046
1050,MO,1970,7,0.38592479880000002,0.056703429015366173,0.0032152788621006706
1051,MO,1970,8,0.60812183340000003,0.10829068526911018,0.011726872516053477
1052,MO,1970,9,0.63996250259999998,0.078820945298161624,0.0062127414176957867
1053,MO,1970,10,0.63855314600000002,0.11299458015499582,0.012767775144403774
1054,MO,1980,1,0.668071254,0.042291893350769001,0.0017886042431928192
1055,MO,1980,2,0.47943584680000007,0.089486793452737121,0.0080078862024528363
1056,MO,1980,3,0.66754962300000009,0.089246670983529577,0.0079649682816423806
1057,MO,1980,4,0.63838405799999998,0.072777474337766476,0.0052965607709842587
1058,MO,1980,5,0.66355241740000004,0.056536793966358384,0.0031964090719944576
1059,MO,1980,6,0.42368181900000002,0.048291955959217016,0.0023321130103669558
1060,MO,1980,7,0.41452610179999994,0.09009033769947622,0.0081162689468056663
1061,MO,1980,8,0.42715477359999998,0.05174504798159326,0.0026775499906173885
1062,MO,1980,9,0.59295790599999998,0.055810745744720294,0.0031148393405818144
1063,MO,1990,1,0.71635828999999995,0.048268501976563641,0.002329848283061528
1064,MO,1990,2,0.37940851800000008,0.082225371775473705,0.0067610117636148666
1065,MO,1990,3,0.60369107420000001,0.033216628098012048,0.0011033443822016434
1066,MO,1990,4,0.68776882439999998,0.02676122660437313,0.00071616324937060817
1067,MO,1990,5,0.65396450839999998,0.060660004143638625,0.003679636102706255
1068,MO,1990,6,0.62437805820000003,0.10430943041380547,0.010880457273252526
1069,MO,1990,7,0.32327164679999998,0.075086446184043018,0.0056379744005491889
1070,MO,1990,8,0.3364257202,0.048111454781949302,0.0023147120812355522
1071,MO,1990,9,0.45682830379999995,0.074208647093364971,0.0055069233034275864
1072,MO,2000,1,0.74818558724999984,0.019712653693968043,0.0003885887156583119
1073,MO,2000,2,0.3375616676,0.030707196988396374,0.00094293194688417929
1074,MO,2000,3,0.6028027118,0.077865067791527465,0.0060629687821791688
1075,MO,2000,4,0.63758663739999988,0.093610243181733777,0.0087628776285433342
1076,MO,2000,5,0.61875421419999999,0.057704763620263021,0.0033298397444704309
1077,MO,2000,6,0.35318927620000001,0.029049889269000703,0.00084389606654120225
1078,MO,2000,7,0.28997987719999996,0.033974959020122403,0.0011542978404189966
1079,MO,2000,8,0.27688137540000002,0.015785790418819064,0.00024919117914687974
1080,MO,2000,9,0.37371640875000001,0.081586521582790908,0.0066563605039792056
1081,MO,2010,1,0.79251316066666666,0.021623545681969464,0.00046757772786022028
1082,MO,2010,2,0.37012470133333336,0.028957686597175368,0.00083854761306022989
1083,MO,2010,3,0.30568098766666668,0.030838974442567998,0.0009510423446693622
1084,MO,2010,4,0.31353116266666664,0.049654886927960405,0.0024656077958285331
1085,MO,2010,5,0.58733416299999996,0.046483109620273341,0.0021606794799703477
1086,MO,2010,6,0.31170914199999999,0.019739863912147399,0.00038966222727009926
1087,MO,2010,7,0.30902389766666666,0.01899428507639736,0.00036078286556345146
1088,MO,2010,8,0.25177170499999996,0.017065172676957799,0.00029122011849438696
1089,MT,1970,1,0.57245499099999997,0.075639302832275226,0.0057213041329526393
1090,MT,1970,2,0.53634813700000006,0.15293116589848618,0.023387941503070307
1091,MT,1980,1,0.62487808060000005,0.026971334422742167,0.00072745288054339662
1092,MT,1980,2,0.41453977379999996,0.05533193436993724,0.0030616229611190419
1093,MT,1990,1,0.48675613279999996,0.037859895588250182,0.0014333716939532058
1094,MT,2000,1,0.35343000719999995,0.027452345244047952,0.00075363125939840222
1095,MT,2010,1,0.42867294866666666,0.01430734716880753,0.00020470018300878487
1096,NE,1970,1,0.34492923939999998,0.10444911714951235,0.010909618073312555
1097,NE,1970,2,0.4660716754,0.072929078747381332,0.0053186505269417483
1098,NE,1970,3,0.28300790819999999,0.13169021350085525,0.017342312331900835
1099,NE,1980,1,0.30928525540000001,0.051463217349383056,0.0026484627399498408
1100,NE,1980,2,0.45675569599999993,0.088824990388956304,0.0078898789175981809
1101,NE,1980,3,0.2917872735,0.1427612353188783,0.020380770309772148
1102,NE,1990,1,0.33183370560000008,0.056132540108685007,0.0031508620590531312
1103,NE,1990,2,0.41696775740000003,0.086552999426944818,0.0074914217098007111
1104,NE,1990,3,0.22064150549999997,0.050117829595473055,0.0025117968433608748
1105,NE,2000,1,0.36058019699999999,0.080165886231440345,0.0064265693152722363
1106,NE,2000,2,0.40805732039999992,0.057468181608451151,0.0033025918973819228
1107,NE,2000,3,0.24812076775,0.14464145751627144,0.020921151232431354
