,State,cycle,AreaNumber,avgDemVote,avgRepVote
1199,NJ,1970,7,92828.199999999997,93333.800000000003
1200,NJ,1970,8,92387.0,40430.800000000003
1201,NJ,1970,9,88213.399999999994,88533.199999999997
1202,NJ,1970,10,73375.0,14171.6
1203,NJ,1970,11,108541.8,55560.800000000003
1204,NJ,1970,12,47838.599999999999,117463.0
1205,NJ,1970,13,80777.0,100803.8
1206,NJ,1970,14,83126.0,41638.800000000003
1207,NJ,1970,15,89063.800000000003,61736.400000000001
1208,NJ,1980,1,114119.0,48962.400000000001
1209,NJ,1980,2,113498.25,56806.5
1210,NJ,1980,3,98995.800000000003,79720.0
1211,NJ,1980,4,69364.600000000006,111771.39999999999
1212,NJ,1980,5,49061.599999999999,132918.0
1213,NJ,1980,6,94056.199999999997,59642.800000000003
1214,NJ,1980,7,47105.199999999997,120638.39999999999
1215,NJ,1980,8,88864.333333333328,46852.666666666664
1216,NJ,1980,9,112552.8,70687.0
1217,NJ,1980,10,78678.75,14766.25
1218,NJ,1980,11,71822.399999999994,102626.60000000001
1219,NJ,1980,12,60207.0,122514.0
1220,NJ,1980,13,68039.0,118244.2
1221,NJ,1980,14,86530.199999999997,36501.400000000001
1222,NJ,1990,1,135940.20000000001,45044.800000000003
1223,NJ,1990,2,78144.600000000006,116489.2
1224,NJ,1990,3,79627.800000000003,135836.39999999999
1225,NJ,1990,4,70370.600000000006,131364.60000000001
1226,NJ,1990,5,61802.400000000001,159867.0
1227,NJ,1990,6,110324.60000000001,69454.399999999994
1228,NJ,1990,7,89306.0,113198.0
1229,NJ,1990,8,95879.600000000006,70933.399999999994
1230,NJ,1990,9,117722.0,68927.199999999997
1231,NJ,1990,10,106870.39999999999,20576.799999999999
1232,NJ,1990,11,64588.400000000001,154434.79999999999
1233,NJ,1990,12,100659.2,133739.60000000001
1234,NJ,1990,13,92995.800000000003,27298.0
1235,NJ,2000,1,171316.66666666666,66224.0
1236,NJ,2000,2,72297.199999999997,135603.79999999999
1237,NJ,2000,3,105630.60000000001,141041.79999999999
1238,NJ,2000,4,72770.399999999994,153034.0
1239,NJ,2000,5,96386.600000000006,139785.20000000001
1240,NJ,2000,6,117997.0,59968.400000000001
1241,NJ,2000,7,97226.800000000003,124119.2
1242,NJ,2000,8,117085.39999999999,51249.599999999999
1243,NJ,2000,9,116749.0,54623.199999999997
1244,NJ,2000,10,90866.0,15135.0
1245,NJ,2000,11,76736.800000000003,154356.60000000001
1246,NJ,2000,12,140782.20000000001,89099.0
1247,NJ,2000,13,90816.600000000006,25139.400000000001
1248,NJ,2010,1,162338.66666666666,89640.0
1249,NJ,2010,2,97775.666666666672,150630.66666666666
1250,NJ,2010,3,118524.0,156441.33333333334
1251,NJ,2010,4,91313.0,175321.33333333334
1252,NJ,2010,5,128165.66666666667,143290.33333333334
1253,NJ,2010,6,130622.33333333333,74386.333333333328
1254,NJ,2010,7,113170.0,155280.33333333334
1255,NJ,2010,8,109033.33333333333,26415.0
1256,NJ,2010,9,135991.33333333334,52238.666666666664
1257,NJ,2010,10,162675.0,21625.0
1258,NJ,2010,11,106524.66666666667,161997.66666666666
1259,NJ,2010,12,153932.66666666666,75827.333333333328
1260,NM,1970,1,83934.199999999997,126248.60000000001
1261,NM,1970,2,96231.75,50381.0
1262,NM,1980,1,58142.800000000003,93620.600000000006
1263,NM,1980,2,45528.666666666664,88271.333333333328
1264,NM,1980,3,102012.39999999999,45814.800000000003
1265,NM,1990,1,71555.600000000006,110358.39999999999
1266,NM,1990,2,65559.600000000006,93142.800000000003
1267,NM,1990,3,114726.39999999999,60981.800000000003
1268,NM,2000,1,116935.2,117219.39999999999
1269,NM,2000,2,83321.600000000006,99756.399999999994
1270,NM,2000,3,150374.5,76598.25
1271,NM,2010,1,149828.66666666666,94636.666666666672
1272,NM,2010,2,76631.0,123967.66666666667
1273,NM,2010,3,150321.33333333334,90373.666666666672
1274,NY,1970,1,98419.0,76729.0
1275,NY,1970,2,69565.199999999997,67775.0
1276,NY,1970,3,79598.399999999994,82168.0
1277,NY,1970,4,66970.199999999997,105805.60000000001
1278,NY,1970,5,74136.0,105075.8
1279,NY,1970,6,96857.399999999994,69639.800000000003
1280,NY,1970,7,103110.0,28296.0
1281,NY,1970,8,93386.600000000006,31331.599999999999
1282,NY,1970,9,57573.0,43290.5
1283,NY,1970,10,57633.0,6519.3999999999996
1284,NY,1970,11,73364.399999999994,23247.0
1285,NY,1970,12,37722.599999999999,4647.6000000000004
1286,NY,1970,13,93143.399999999994,24332.0
1287,NY,1970,14,42160.199999999997,8984.6000000000004
1288,NY,1970,15,59790.0,39775.199999999997
1289,NY,1970,16,78407.0,19902.400000000001
1290,NY,1970,17,70073.0,43891.800000000003
1291,NY,1970,18,90301.800000000003,51375.0
1292,NY,1970,19,57633.0,6519.3999999999996
1293,NY,1970,20,80867.600000000006,14840.4
1294,NY,1970,21,48441.0,6366.0
1295,NY,1970,22,80335.399999999994,14674.0
1296,NY,1970,23,77994.0,79866.0
1297,NY,1970,24,93172.199999999997,72849.800000000003
1298,NY,1970,25,46885.199999999997,132239.20000000001
1299,NY,1970,26,54584.599999999999,103350.2
1300,NY,1970,27,90592.399999999994,79214.800000000003
1301,NY,1970,28,162506.20000000001,39338.0
1302,NY,1970,29,84061.800000000003,113912.60000000001
1303,NY,1970,30,61862.599999999999,96872.0
1304,NY,1970,31,59193.25,112973.0
1305,NY,1970,32,86869.199999999997,80325.199999999997
1306,NY,1970,33,48953.0,114002.8
1307,NY,1970,34,47011.75,127058.0
1308,NY,1970,35,52938.400000000001,112409.39999999999
1309,NY,1970,36,103653.0,62667.199999999997
1310,NY,1970,37,92902.399999999994,25887.799999999999
1311,NY,1970,38,47674.0,154197.5
1312,NY,1970,39,77265.800000000003,82591.199999999997
1313,NY,1980,1,78462.399999999994,79876.600000000006
1314,NY,1980,2,82547.600000000006,52521.599999999999
1315,NY,1980,3,99877.399999999994,81345.0
1316,NY,1980,4,54687.199999999997,116534.39999999999
1317,NY,1980,5,63601.800000000003,107869.39999999999
1318,NY,1980,6,74240.333333333328,22012.333333333332
1319,NY,1980,7,81507.666666666672,28862.0
1320,NY,1980,8,80477.0,41830.5
1321,NY,1980,9,58155.25,28908.0
1322,NY,1980,10,93560.75,25752.75
1323,NY,1980,11,58950.75,7103.5
1324,NY,1980,12,60768.75,5039.5
1325,NY,1980,13,68199.800000000003,21405.599999999999
1326,NY,1980,14,44316.400000000001,81421.800000000003
1327,NY,1980,15,55984.599999999999,78527.600000000006
1328,NY,1980,16,57243.400000000001,4287.0
1329,NY,1980,17,121451.0,22641.200000000001
1330,NY,1980,18,60696.5,4600.5
1331,NY,1980,19,61458.0,27294.5
1332,NY,1980,20,90412.800000000003,78244.600000000006
1333,NY,1980,21,38539.800000000003,125978.39999999999
1334,NY,1980,22,51851.199999999997,114102.0
1335,NY,1980,23,153712.5,62516.0
1336,NY,1980,24,55540.400000000001,141153.60000000001
1337,NY,1980,25,52363.666666666664,112514.33333333333
1338,NY,1980,26,47152.0,123754.0
1339,NY,1980,27,79718.600000000006,104216.60000000001
1340,NY,1980,28,106430.5,66901.25
1341,NY,1980,29,43207.199999999997,112838.2
1342,NY,1980,30,92250.199999999997,95802.199999999997
1343,NY,1980,31,67935.600000000006,120449.8
1344,NY,1980,32,114087.66666666667,50359.666666666664
1345,NY,1980,33,118862.5,25499.75
1346,NY,1980,34,76180.75,82668.75
1347,NY,1990,1,89502.199999999997,109926.8
1348,NY,1990,2,64754.0,94519.399999999994
1349,NY,1990,3,90324.399999999994,125663.8
1350,NY,1990,4,103938.2,91176.199999999997
1351,NY,1990,5,113075.60000000001,69741.0
1352,NY,1990,6,89455.666666666672,19236.666666666668
1353,NY,1990,7,70064.75,32554.75
1354,NY,1990,8,128681.2,23629.599999999999
1355,NY,1990,9,92667.0,34125.75
1356,NY,1990,10,95285.75,7271.0
1357,NY,1990,11,84918.25,7540.25
1358,NY,1990,12,64349.0,10602.75
1359,NY,1990,13,51720.599999999999,96999.600000000006
1360,NY,1990,14,117891.60000000001,54408.800000000003
1361,NY,1990,15,111494.33333333333,6310.0
1362,NY,1990,16,87799.5,4311.0
1363,NY,1990,17,93743.199999999997,14707.4
1364,NY,1990,18,113144.0,68928.25
1365,NY,1990,19,78545.0,118384.8
1366,NY,1990,20,72033.399999999994,125535.2
1367,NY,1990,21,158928.79999999999,67132.800000000003
1368,NY,1990,22,79711.800000000003,148113.0
1369,NY,1990,23,47776.5,128254.5
1370,NY,1990,24,39821.599999999999,125229.2
1371,NY,1990,25,82471.199999999997,129760.0
1372,NY,1990,26,117299.60000000001,87547.800000000003
1373,NY,1990,27,76683.399999999994,142302.0
1374,NY,1990,28,131104.60000000001,84389.199999999997
1375,NY,1990,29,117832.60000000001,82032.199999999997
1376,NY,1990,30,79179.0,125277.2
1377,NY,1990,31,46699.0,138070.75
1378,NY,2000,1,121077.8,95995.0
1379,NY,2000,2,121638.60000000001,67189.800000000003
1380,NY,2000,3,75094.600000000006,139806.20000000001
1381,NY,2000,4,123029.39999999999,79206.600000000006
1382,NY,2000,5,101563.0,43799.666666666664
1383,NY,2000,6,85096.0,11826.0
1384,NY,2000,7,81789.0,18592.400000000001
1385,NY,2000,8,122246.8,29477.0
1386,NY,2000,9,80257.666666666672,40092.666666666664
1387,NY,2000,10,114714.75,8187.25
1388,NY,2000,11,109527.5,10274.5
1389,NY,2000,12,97898.666666666672,12698.666666666666
1390,NY,2000,13,65597.800000000003,74387.399999999994
1391,NY,2000,14,138553.39999999999,34518.0
1392,NY,2000,15,123602.0,11477.0
1393,NY,2000,16,81459.800000000003,3996.1999999999998
1394,NY,2000,17,113723.8,36499.800000000003
1395,NY,2000,18,146345.25,69084.0
1396,NY,2000,19,99228.0,123593.0
1397,NY,2000,20,113680.39999999999,137550.79999999999
1398,NY,2000,21,163828.20000000001,72549.800000000003
1399,NY,2000,22,136997.0,78425.5
1400,NY,2000,23,71717.25,122531.5
1401,NY,2000,24,103858.5,114245.75
1402,NY,2000,25,105431.75,119988.5
1403,NY,2000,26,86317.800000000003,140373.60000000001
1404,NY,2000,27,127193.60000000001,85792.600000000006
1405,NY,2000,28,129053.39999999999,51803.199999999997
1406,NY,2000,29,94808.199999999997,123626.0
1407,NY,2010,1,115627.66666666667,133835.66666666666
1408,NY,2010,2,82486.333333333328,137482.33333333334
1409,NY,2010,3,136953.0,111059.33333333333
1410,NY,2010,4,146344.66666666666,97228.333333333328
1411,NY,2010,5,183694.0,24066.0
1412,NY,2010,6,124003.5,50731.5
1413,NY,2010,7,114369.0,11595.0
1414,NY,2010,8,184039.0,17650.0
1415,NY,2010,9,186141.0,24164.0
1416,NY,2010,10,178932.5,46609.5
1417,NY,2010,11,74310.333333333328,101646.0
1418,NY,2010,12,176390.66666666666,39640.666666666664
1419,NY,2010,13,191005.0,14115.0
1420,NY,2010,14,134174.0,26150.0
1421,NY,2010,15,159174.5,5278.0
1422,NY,2010,16,179562.0,53935.0
1423,NY,2010,17,134783.5,83840.0
1424,NY,2010,18,131632.66666666666,116026.0
1425,NY,2010,19,115188.33333333333,148879.66666666666
1426,NY,2010,20,180511.0,91206.666666666672
1427,NY,2010,21,89285.0,131919.33333333334
1428,NY,2010,22,108173.0,143692.5
1429,NY,2010,23,105453.66666666667,137283.0
1430,NY,2010,24,114129.33333333333,142763.0
1431,NY,2010,25,153187.66666666666,123990.33333333333
1432,NY,2010,26,180362.33333333334,65984.0
1433,NY,2010,27,107654.0,175593.33333333334
1434,NC,1970,1,74772.0,24317.25
1435,NC,1970,2,83315.333333333328,29042.333333333332
1436,NC,1970,3,72169.0,32210.666666666668
1437,NC,1970,4,81251.0,62510.25
1438,NC,1970,5,77260.800000000003,79348.199999999997
1439,NC,1970,6,63885.666666666664,46354.333333333336
1440,NC,1970,7,73767.75,30524.25
1441,NC,1970,8,74653.199999999997,57782.599999999999
1442,NC,1970,9,53934.0,76199.600000000006
1443,NC,1970,10,52957.75,96790.0
1444,NC,1970,11,88746.800000000003,73822.800000000003
1445,NC,1980,1,103550.0,47616.400000000001
1446,NC,1980,2,102052.0,42345.75
1447,NC,1980,3,81127.75,48038.75
1448,NC,1980,4,109667.8,90400.600000000006
1449,NC,1980,5,101678.0,83046.0
1450,NC,1980,6,74826.0,95084.800000000003
1451,NC,1980,7,85699.0,45893.0
1452,NC,1980,8,90059.0,76405.399999999994
1453,NC,1980,9,77040.199999999997,105003.8
1454,NC,1980,10,62867.5,111432.25
1455,NC,1980,11,98604.600000000006,98930.0
1456,NC,1990,1,100192.0,52900.199999999997
1457,NC,1990,2,107383.60000000001,89611.800000000003
1458,NC,1990,3,71947.600000000006,95370.199999999997
1459,NC,1990,4,147018.60000000001,101293.0
1460,NC,1990,5,77788.75,109026.75
1461,NC,1990,6,62611.0,165325.0
1462,NC,1990,7,100689.0,66914.75
1463,NC,1990,8,86553.600000000006,78022.600000000006
1464,NC,1990,9,66553.399999999994,137102.0
1465,NC,1990,10,64531.25,144907.25
1466,NC,1990,11,94522.399999999994,127685.8
1467,NC,1990,12,105493.39999999999,51516.400000000001
1468,NC,2000,1,131720.75,70197.0
1469,NC,2000,2,124663.2,73849.199999999997
1470,NC,2000,3,68091.5,154073.25
1471,NC,2000,4,179620.20000000001,107761.2
1472,NC,2000,5,91351.0,146581.60000000001
1473,NC,2000,6,70298.5,173293.25
1474,NC,2000,7,146010.39999999999,69090.800000000003
1475,NC,2000,8,94695.600000000006,93211.399999999994
1476,NC,2000,9,80579.600000000006,171385.39999999999
1477,NC,2000,10,78341.0,131483.60000000001
1478,NC,2000,11,137032.20000000001,122343.8
1479,NC,2000,12,128895.39999999999,60548.400000000001
1480,NC,2000,13,139441.0,90815.600000000006
1481,NC,2010,1,216546.0,78281.666666666672
1482,NC,2010,2,127844.66666666667,172559.66666666666
1483,NC,2010,3,95555.333333333328,184172.33333333334
1484,NC,2010,4,236286.66666666666,92176.0
1485,NC,2010,5,128370.66666666667,182616.33333333334
1486,NC,2010,6,129797.33333333333,192470.33333333334
1487,NC,2010,7,129551.33333333333,171424.33333333334
1488,NC,2010,8,112058.33333333333,157375.33333333334
1489,NC,2010,9,155272.0,193994.5
1490,NC,2010,10,119411.33333333333,181718.33333333334
1491,NC,2010,11,118517.33333333333,188468.66666666666
1492,NC,2010,12,203934.0,73690.0
1493,NC,2010,13,143627.33333333334,187976.33333333334
1494,ND,1970,1,103014.0,155803.0
1495,ND,1980,1,202174.60000000001,74181.800000000003
1496,ND,1990,1,141616.20000000001,110375.2
1497,ND,2000,1,150051.20000000001,111903.60000000001
1498,ND,2010,1,102641.33333333333,181837.66666666666
1499,OH,1970,1,50490.599999999999,99443.0
1500,OH,1970,2,76778.0,79268.199999999997
1501,OH,1970,3,56774.75,82663.75
1502,OH,1970,4,51715.0,106365.8
1503,OH,1970,5,54387.0,113730.60000000001
1504,OH,1970,6,59984.0,96836.0
1505,OH,1970,7,42845.0,99555.666666666672
1506,OH,1970,8,48424.800000000003,92533.600000000006
1507,OH,1970,9,81351.600000000006,62490.400000000001
1508,OH,1970,10,46403.599999999999,120016.60000000001
1509,OH,1970,11,47562.199999999997,105029.39999999999
1510,OH,1970,12,82340.800000000003,89525.600000000006
1511,OH,1970,13,81626.399999999994,68303.199999999997
1512,OH,1970,14,107268.60000000001,40856.599999999999
1513,OH,1970,15,49689.199999999997,104966.60000000001
1514,OH,1970,16,49842.599999999999,113297.0
1515,OH,1970,17,57607.800000000003,94825.600000000006
1516,OH,1970,18,108548.0,47795.400000000001
1517,OH,1970,19,89064.600000000006,72733.399999999994
1518,OH,1970,20,101853.5,14807.5
1519,OH,1970,21,78436.800000000003,11983.4
1520,OH,1970,22,112671.2,49932.0
1521,OH,1970,23,94563.75,56735.0
1522,OH,1980,1,103562.2,73743.399999999994
1523,OH,1980,2,56239.199999999997,121866.0
1524,OH,1980,3,120132.0,38915.5
1525,OH,1980,4,48842.25,121733.5
1526,OH,1980,5,65155.599999999999,111700.2
1527,OH,1980,6,51673.400000000001,123609.0
1528,OH,1980,7,53984.0,118861.75
1529,OH,1980,8,49282.599999999999,121264.2
1530,OH,1980,9,118806.2,51657.199999999997
1531,OH,1980,10,55310.199999999997,121186.60000000001
1532,OH,1980,11,113532.2,59047.599999999999
1533,OH,1980,12,56531.400000000001,128072.2
1534,OH,1980,13,108667.2,57130.0
1535,OH,1980,14,120288.2,59863.199999999997
1536,OH,1980,15,55928.199999999997,119367.8
1537,OH,1980,16,53189.0,128202.2
1538,OH,1980,17,122395.39999999999,66677.399999999994
1539,OH,1980,18,142615.66666666666,45769.666666666664
1540,OH,1980,19,130039.0,80811.199999999997
1541,OH,1980,20,125171.0,27040.5
1542,OH,1980,21,129879.0,24827.200000000001
1543,OH,1990,1,93612.399999999994,104860.0
1544,OH,1990,2,58350.599999999999,174645.79999999999
1545,OH,1990,3,127548.75,74330.75
1546,OH,1990,4,73140.75,140868.75
1547,OH,1990,5,63642.25,143851.75
1548,OH,1990,6,114057.0,99419.800000000003
1549,OH,1990,7,59547.75,151673.25
1550,OH,1990,8,60688.25,162478.0
1551,OH,1990,9,153391.20000000001,43494.800000000003
1552,OH,1990,10,112608.8,88030.0
1553,OH,1990,11,140368.79999999999,29322.799999999999
1554,OH,1990,12,76188.600000000006,140002.20000000001
1555,OH,1990,13,132138.0,83876.0
1556,OH,1990,14,128195.0,79506.199999999997
1557,OH,1990,15,64038.199999999997,130143.2
1558,OH,1990,16,65932.600000000006,146969.0
1559,OH,1990,17,152389.5,49171.75
1560,OH,1990,18,103250.0,112630.60000000001
1561,OH,1990,19,92767.399999999994,132132.60000000001
1562,OH,2000,1,104222.8,126864.60000000001
1563,OH,2000,2,92524.399999999994,154826.0
1564,OH,2000,3,95167.199999999997,157946.20000000001
1565,OH,2000,4,82594.800000000003,149989.79999999999
1566,OH,2000,5,81566.199999999997,156471.20000000001
1567,OH,2000,6,129688.25,89157.25
1568,OH,2000,7,86342.199999999997,149664.20000000001
1569,OH,2000,8,75810.199999999997,160655.79999999999
1570,OH,2000,9,167027.60000000001,71503.600000000006
1571,OH,2000,10,139881.39999999999,79992.800000000003
1572,OH,2000,11,153937.25,32683.25
1573,OH,2000,12,111620.60000000001,161889.39999999999
1574,OH,2000,13,154213.39999999999,87557.199999999997
1575,OH,2000,14,93426.199999999997,163700.0
1576,OH,2000,15,101104.2,128434.0
1577,OH,2000,16,103658.60000000001,144078.0
1578,OH,2000,17,159852.79999999999,57110.400000000001
1579,OH,2000,18,116352.25,118579.0
1580,OH,2010,1,116246.0,178900.0
1581,OH,2010,2,105743.0,182716.66666666666
1582,OH,2010,3,164493.66666666666,73646.0
1583,OH,2010,4,91120.0,172925.66666666666
1584,OH,2010,5,98901.666666666672,193520.66666666666
1585,OH,2010,6,102261.66666666667,163179.0
1586,OH,2010,7,113673.0,188162.5
1587,OH,2010,8,69664.0,175186.0
1588,OH,2010,9,173537.0,69599.0
1589,OH,2010,10,101442.33333333333,184892.33333333334
1590,OH,2010,11,190011.0,47615.0
1591,OH,2010,12,102870.66666666667,211904.33333333334
1592,OH,2010,13,188110.66666666666,80910.0
1593,OH,2010,14,111133.66666666667,179529.0
1594,OH,2010,15,102757.66666666667,185540.0
1595,OH,2010,16,121877.66666666667,181045.66666666666
1596,OK,1970,1,94047.0,66310.800000000003
1597,OK,1970,2,91931.399999999994,66096.0
1598,OK,1970,3,151271.0,31732.0
1599,OK,1970,4,84810.25,45353.5
1600,OK,1970,5,49072.400000000001,66914.199999999997
1601,OK,1970,6,94351.800000000003,66052.399999999994
1602,OK,1980,1,80916.600000000006,85159.399999999994
1603,OK,1980,2,120278.2,53514.400000000001
1604,OK,1980,3,120320.75,30990.75
1605,OK,1980,4,97378.75,42781.0
1606,OK,1980,5,46110.400000000001,119342.0
1607,OK,1980,6,108198.0,43474.75
1608,OK,1990,1,68634.0,119854.0
1609,OK,1990,2,90184.0,89932.399999999994
1610,OK,1990,3,103368.75,70307.5
1611,OK,1990,4,77788.600000000006,88536.199999999997
1612,OK,1990,5,66657.5,127243.75
1613,OK,1990,6,70193.399999999994,93084.800000000003
1614,OK,2000,1,90748.5,154258.75
1615,OK,2000,2,146126.79999999999,69219.800000000003
1616,OK,2000,3,56578.333333333336,158091.66666666666
1617,OK,2000,4,78590.333333333328,134932.66666666666
1618,OK,2000,5,76058.0,141180.20000000001
1619,OK,2010,1,91421.0,181084.0
1620,OK,2010,2,65810.666666666672,148155.0
1621,OK,2010,3,50944.0,187534.66666666666
1622,OK,2010,4,63105.333333333336,166201.33333333334
1623,OK,2010,5,86189.0,136473.0
1624,OR,1970,1,141603.60000000001,112837.39999999999
1625,OR,1970,2,151116.0,79068.25
1626,OR,1970,3,142235.66666666666,66572.333333333328
1627,OR,1970,4,117335.8,107934.39999999999
1628,OR,1980,1,145764.60000000001,92569.800000000003
1629,OR,1980,2,79120.399999999994,121298.2
1630,OR,1980,3,170663.0,45023.25
1631,OR,1980,4,115954.5,77139.0
1632,OR,1980,5,105110.60000000001,114675.0
1633,OR,1990,1,143109.39999999999,123221.60000000001
1634,OR,1990,2,86215.600000000006,166976.39999999999
1635,OR,1990,3,179155.75,55708.25
1636,OR,1990,4,178229.0,77684.399999999994
1637,OR,1990,5,141842.0,111121.60000000001
1638,OR,2000,1,170688.0,107460.75
1639,OR,2000,2,79242.199999999997,210818.0
1640,OR,2000,3,207225.79999999999,68634.399999999994
1641,OR,2000,4,184946.0,117596.75
1642,OR,2000,5,159283.0,128693.60000000001
1643,OR,2010,1,194424.66666666666,115233.33333333333
1644,OR,2010,2,92388.666666666672,234456.33333333334
1645,OR,2010,3,238363.5,63874.5
1646,OR,2010,4,205039.33333333334,138275.33333333334
1647,OR,2010,5,175892.66666666666,136666.0
1648,PA,1970,1,109826.60000000001,41115.199999999997
1649,PA,1970,2,106247.75,33949.5
1650,PA,1970,3,87680.600000000006,39117.199999999997
1651,PA,1970,4,111879.39999999999,92064.199999999997
1652,PA,1970,5,57610.0,116803.39999999999
1653,PA,1970,6,117740.8,48314.800000000003
1654,PA,1970,7,91569.199999999997,90470.0
1655,PA,1970,8,80321.600000000006,88803.199999999997
1656,PA,1970,9,50037.333333333336,90315.0
1657,PA,1970,10,51949.800000000003,126277.39999999999
1658,PA,1970,11,106391.39999999999,62510.400000000001
1659,PA,1970,12,95995.399999999994,73194.800000000003
1660,PA,1970,13,61898.400000000001,123939.60000000001
1661,PA,1970,14,96869.600000000006,47352.400000000001
1662,PA,1970,15,83371.0,72009.0
1663,PA,1970,16,40984.0,100924.8
1664,PA,1970,17,74433.0,78052.199999999997
1665,PA,1970,18,85072.399999999994,90749.399999999994
1666,PA,1970,19,50055.800000000003,105269.60000000001
1667,PA,1970,20,116995.2,45487.199999999997
1668,PA,1970,21,95640.600000000006,57425.800000000003
1669,PA,1970,22,99850.199999999997,54655.800000000003
1670,PA,1970,23,65707.0,85499.399999999994
1671,PA,1970,24,82882.0,76891.800000000003
1672,PA,1970,25,85695.0,75265.600000000006
1673,PA,1980,1,108294.39999999999,35258.400000000001
1674,PA,1980,2,159796.66666666666,12902.333333333334
1675,PA,1980,3,116612.2,77071.600000000006
1676,PA,1980,4,99761.800000000003,63468.800000000003
1677,PA,1980,5,47351.800000000003,109751.2
1678,PA,1980,6,98721.25,51846.0
1679,PA,1980,7,85965.399999999994,116088.39999999999
1680,PA,1980,8,98957.800000000003,83683.800000000003
1681,PA,1980,9,54566.0,105379.5
1682,PA,1980,10,46466.5,128120.5
1683,PA,1980,11,103735.33333333333,67320.666666666672
1684,PA,1980,12,102143.5,52150.5
1685,PA,1980,13,74247.399999999994,117123.0
1686,PA,1980,14,124403.75,35653.0
1687,PA,1980,15,64764.800000000003,89750.199999999997
1688,PA,1980,16,40659.199999999997,110967.0
1689,PA,1980,17,49022.0,105011.33333333333
1690,PA,1980,18,114680.60000000001,79957.0
1691,PA,1980,19,41486.5,121948.75
1692,PA,1980,20,122704.0,43837.666666666664
1693,PA,1980,21,52414.25,114722.5
1694,PA,1980,22,119758.25,41254.0
1695,PA,1980,23,63814.0,90147.0
1696,PA,1990,1,124492.0,22913.200000000001
1697,PA,1990,2,139139.5,26694.5
1698,PA,1990,3,108289.60000000001,60282.0
1699,PA,1990,4,130519.60000000001,79663.199999999997
1700,PA,1990,5,76627.0,116303.0
1701,PA,1990,6,107797.2,74834.199999999997
1702,PA,1990,7,74390.0,155055.0
1703,PA,1990,8,77489.399999999994,124325.60000000001
1704,PA,1990,9,50650.0,142105.0
1705,PA,1990,10,80627.75,110191.75
1706,PA,1990,11,117996.0,58113.599999999999
1707,PA,1990,12,125176.5,53651.0
1708,PA,1990,13,115421.8,111057.2
1709,PA,1990,14,119305.0,61549.5
1710,PA,1990,15,92819.600000000006,90797.399999999994
1711,PA,1990,16,64257.599999999999,126095.0
1712,PA,1990,17,63327.333333333336,155690.66666666666
1713,PA,1990,18,114668.60000000001,88095.399999999994
1714,PA,1990,19,62988.5,123580.25
1715,PA,1990,20,117168.5,93265.75
1716,PA,1990,21,80242.199999999997,115345.0
1717,PA,2000,1,192779.0,25141.333333333332
1718,PA,2000,2,205877.20000000001,25812.599999999999
1719,PA,2000,3,107891.0,131692.75
1720,PA,2000,4,125437.39999999999,144256.20000000001
1721,PA,2000,5,80446.666666666672,132688.66666666666
1722,PA,2000,6,127088.39999999999,139647.20000000001
1723,PA,2000,7,135630.79999999999,147493.0
1724,PA,2000,8,131335.39999999999,142140.79999999999
1725,PA,2000,9,72402.399999999994,149285.60000000001
1726,PA,2000,10,120266.0,111047.33333333333
1727,PA,2000,11,114773.75,90476.5
1728,PA,2000,12,124249.25,82180.0
1729,PA,2000,13,148530.79999999999,100650.0
1730,PA,2000,14,122073.0,49997.0
1731,PA,2000,15,96428.600000000006,133249.39999999999
1732,PA,2000,16,92628.0,150950.75
1733,PA,2000,17,144866.60000000001,98351.600000000006
1734,PA,2000,18,100101.8,167529.60000000001
1735,PA,2000,19,79235.666666666672,175531.0
1736,PA,2010,1,204144.33333333334,40706.666666666664
1737,PA,2010,2,273943.66666666669,31303.0
1738,PA,2010,3,98932.0,139842.5
1739,PA,2010,4,89421.666666666672,183107.0
1740,PA,2010,5,90548.666666666672,166503.0
1741,PA,2010,6,130112.0,172594.0
1742,PA,2010,7,128863.0,193829.66666666666
1743,PA,2010,8,137060.33333333334,181526.33333333334
1744,PA,2010,9,92112.0,155283.66666666666
1745,PA,2010,10,76262.333333333328,167898.66666666666
1746,PA,2010,11,98086.333333333328,162950.66666666666
1747,PA,2010,12,129623.33333333333,175065.33333333334
1748,PA,2010,13,166751.0,77233.5
1749,PA,2010,14,253612.5,81850.5
1750,PA,2010,15,126446.5,179789.0
1751,PA,2010,16,106761.33333333333,142194.33333333334
1752,PA,2010,17,137602.33333333334,104336.33333333333
1753,PA,2010,18,122146.0,216727.0
1754,RI,1970,1,110038.2,57411.400000000001
1755,RI,1970,2,116463.60000000001,69121.800000000003
1756,RI,1980,1,94037.600000000006,75809.0
1757,RI,1980,2,70131.800000000003,113041.39999999999
1758,RI,1990,1,95187.0,72246.399999999994
1759,RI,1990,2,123531.60000000001,46181.199999999997
1760,RI,2000,1,114281.60000000001,58785.400000000001
1761,RI,2000,2,136660.0,50937.0
1762,RI,2010,1,108735.33333333333,71212.333333333328
1763,RI,2010,2,120963.66666666667,70778.0
1764,SC,1970,1,71441.0,47863.199999999997
1765,SC,1970,2,58045.25,76469.0
1766,SC,1970,3,76754.25,34258.0
1767,SC,1970,4,61816.0,35977.0
1768,SC,1970,5,60010.0,44669.666666666664
1769,SC,1970,6,61345.75,60440.25
1770,SC,1980,1,54489.199999999997,81922.600000000006
1771,SC,1980,2,65562.75,87017.25
1772,SC,1980,3,82414.5,56556.0
