,State,raceYear,AreaNumber,RepVotes,RepStatus,DemVotes,DemStatus,Dem Vote %,Winner,imputedRep,imputedDem,centeredRep,centeredDem
4823,Mississippi,2002,4,34373.0,Challenger,121742.0,Incumbent,0.779822567,D,34373.0,121742.0,33426.4710773,125289.799548
4824,Mississippi,2004,1,219328.0,Incumbent,0.0,0,0.0,R,115348.5,89209.75,119217.231001,86405.7866574
4825,Mississippi,2004,2,107647.0,Challenger,154626.0,Incumbent,0.589561259,D,107647.0,154626.0,111257.426543,149765.929931
4826,Mississippi,2004,3,234874.0,Incumbent,0.0,0,0.0,R,161631.0,88206.3333333,167052.022904,85433.9085114
4827,Mississippi,2004,4,96740.0,Challenger,181614.0,Incumbent,0.652456943,D,96740.0,181614.0,99984.6112179,175905.666567
4828,Mississippi,2006,1,95098.0,Incumbent,49174.0,Challenger,0.340842298,R,95098.0,49174.0,96217.6580846,48608.3580774
4829,Mississippi,2006,2,55672.0,Challenger,100160.0,Incumbent,0.642743467,D,55672.0,100160.0,56327.4670433,99007.8729621
4830,Mississippi,2006,3,125421.0,Incumbent,0.0,0,0.0,R,161631.0,88206.3333333,163533.999599,87191.7077188
4831,Mississippi,2006,4,28117.0,Challenger,110996.0,Incumbent,0.797883735,D,28117.0,110996.0,28448.0419395,109719.227908
4832,Mississippi,2008,1,149818.0,Challenger,185959.0,Incumbent,0.553816968,D,149818.0,185959.0,178864.361434,159979.424481
4833,Mississippi,2008,2,90364.0,Challenger,201606.0,Incumbent,0.690502449,D,90364.0,201606.0,107883.559763,173440.445754
4834,Mississippi,2008,3,213171.0,Challenger,127698.0,Challenger,0.374624856,R,213171.0,127698.0,254500.092053,109857.83182
4835,Mississippi,2008,4,73977.0,Challenger,216542.0,Incumbent,0.74536261,D,73977.0,216542.0,88319.4867493,186289.797945
4836,Mississippi,2010,1,121074.0,Challenger,89388.0,Incumbent,0.424722753,R,121074.0,89388.0,110657.575418,98676.6339868
4837,Mississippi,2010,2,64499.0,Challenger,105327.0,Incumbent,0.620205387,D,64499.0,105327.0,58949.9228314,116271.913768
4838,Mississippi,2010,3,132393.0,Incumbent,60737.0,Challenger,0.314487651,R,132393.0,60737.0,121002.761801,67048.4037953
4839,Mississippi,2010,4,105613.0,Challenger,95243.0,Incumbent,0.474185486,R,105613.0,95243.0,96526.7399493,105140.04845
4840,Mississippi,2012,1,186760.0,Incumbent,114076.0,Challenger,0.379196639,R,186760.0,114076.0,164730.209968,131686.81242
4841,Mississippi,2012,2,99160.0,Challenger,214978.0,Incumbent,0.68434255,D,99160.0,214978.0,87463.3091692,248165.850488
4842,Mississippi,2012,3,234717.0,Incumbent,0.0,0,0.0,R,163630.5,71922.5,144329.013826,83025.7439448
4843,Mississippi,2012,4,182998.0,Incumbent,82344.0,Challenger,0.310331572,R,182998.0,82344.0,161411.967037,95056.0931473
4844,Mississippi,2014,1,102622.0,Incumbent,43713.0,Challenger,0.298718693,R,102622.0,43713.0,91941.3393453,49458.5060273
4845,Mississippi,2014,2,0.0,0,100688.0,Incumbent,1.0,D,91351.0,203660.5,81843.398984,230429.027218
4846,Mississippi,2014,3,117771.0,Incumbent,47744.0,Challenger,0.28845724,R,117771.0,47744.0,105513.666427,54019.3286154
4847,Mississippi,2014,4,108776.0,Incumbent,37869.0,Challenger,0.258235876,R,108776.0,37869.0,97454.845244,42846.3881396
4848,Missouri,1972,1,53596.0,Challenger,95098.0,Incumbent,0.639555059,D,53596.0,95098.0,66498.545569,79644.732785
4849,Missouri,1972,2,77192.0,Challenger,134332.0,Incumbent,0.635067416,D,77192.0,134332.0,95774.9781618,112503.272881
4850,Missouri,1972,3,54523.0,Challenger,124365.0,Incumbent,0.695211529,D,54523.0,124365.0,67648.7088599,104155.893844
4851,Missouri,1972,4,80228.0,Challenger,108131.0,Incumbent,0.574068667,D,80228.0,108131.0,99541.855995,90559.8919091
4852,Missouri,1972,5,53257.0,Challenger,93812.0,Incumbent,0.637877459,D,53257.0,93812.0,66077.9356923,78567.7056513
4853,Missouri,1972,6,91610.0,Challenger,110047.0,Challenger,0.545713761,D,91610.0,110047.0,113663.925658,92164.5450881
4854,Missouri,1972,7,132780.0,Challenger,75613.0,Challenger,0.362838483,R,132780.0,75613.0,164745.072032,63326.0129558
4855,Missouri,1972,8,68580.0,Challenger,112556.0,Incumbent,0.621389453,D,68580.0,112556.0,85089.7502634,94265.836751
4856,Missouri,1972,9,66528.0,Challenger,132150.0,Incumbent,0.665146619,D,66528.0,132150.0,82543.7577359,110675.844261
4857,Missouri,1972,10,59083.0,Challenger,106301.0,Incumbent,0.642752624,D,59083.0,106301.0,73306.4700323,89027.2638728
4858,Missouri,1974,1,28707.0,Challenger,61933.0,Incumbent,0.683285525,D,28707.0,61933.0,43657.0892725,46134.527835
4859,Missouri,1974,2,55026.0,Challenger,85977.0,Incumbent,0.609752984,D,55026.0,85977.0,83682.5510959,64045.1503991
4860,Missouri,1974,3,31489.0,Challenger,96201.0,Incumbent,0.753394941,D,31489.0,96201.0,47887.9048351,71661.1130133
4861,Missouri,1974,4,39055.0,Challenger,82447.0,Incumbent,0.678564962,D,39055.0,82447.0,59394.1415522,61415.6171413
4862,Missouri,1974,5,24669.0,Challenger,57081.0,Incumbent,0.698238532,D,24669.0,57081.0,37516.1715005,42520.2231984
4863,Missouri,1974,6,27147.0,Challenger,101609.0,Incumbent,0.78915934,D,27147.0,101609.0,41284.6693309,75689.5877607
4864,Missouri,1974,7,79787.0,Incumbent,72653.0,Challenger,0.47660063,R,79787.0,72653.0,121338.634542,54119.9659437
4865,Missouri,1974,8,37369.0,Challenger,86595.0,Incumbent,0.698549579,D,37369.0,86595.0,56830.1030768,64505.5049468
4866,Missouri,1974,9,44318.0,Challenger,87546.0,Incumbent,0.663911303,D,44318.0,87546.0,67398.0172912,65213.9146148
4867,Missouri,1974,10,29050.0,Challenger,77677.0,Incumbent,0.727810207,D,29050.0,77677.0,44178.7175033,57862.395147
4868,Missouri,1976,1,45874.0,Challenger,87310.0,Incumbent,0.655559226,D,45874.0,87310.0,53458.1897978,76462.1985933
4869,Missouri,1976,2,106811.0,Challenger,111568.0,Challenger,0.510891615,D,106811.0,111568.0,124469.693301,97706.2715915
4870,Missouri,1976,3,65623.0,Challenger,115109.0,Challenger,0.636904367,D,65623.0,115109.0,76472.2236801,100807.321245
4871,Missouri,1976,4,91605.0,Challenger,115955.0,Challenger,0.558657738,D,91605.0,115955.0,106749.7379,101548.210261
4872,Missouri,1976,5,41681.0,Challenger,100876.0,Incumbent,0.707618707,D,41681.0,100876.0,48571.9756063,88342.6955136
4873,Missouri,1976,6,120969.0,Challenger,83755.0,Challenger,0.40911178,R,120969.0,83755.0,140968.386486,73348.8883654
4874,Missouri,1976,7,133656.0,Incumbent,81848.0,Challenger,0.379798055,R,133656.0,81848.0,155752.884327,71678.8229351
4875,Missouri,1976,8,60179.0,Challenger,132386.0,Incumbent,0.687487342,D,60179.0,132386.0,70128.1859843,115937.746226
4876,Missouri,1976,9,94816.0,Challenger,120325.0,Challenger,0.559284376,D,94816.0,120325.0,110491.601427,105375.26109
4877,Missouri,1976,10,51024.0,Challenger,131675.0,Challenger,0.720720967,D,51024.0,131675.0,59459.6214903,115315.08418
4878,Missouri,1978,1,30995.0,Challenger,65950.0,Incumbent,0.680282634,D,30995.0,65950.0,41522.0442277,52611.4654085
4879,Missouri,1978,2,79495.0,Challenger,102911.0,Incumbent,0.564186485,D,79495.0,102911.0,106494.43155,82097.0207226
4880,Missouri,1978,3,26881.0,Challenger,121565.0,Incumbent,0.818917317,D,26881.0,121565.0,36010.7782186,96978.2076177
4881,Missouri,1978,4,45116.0,Challenger,120748.0,Incumbent,0.727994019,D,45116.0,120748.0,60439.0562148,96326.4476899
4882,Missouri,1978,5,30360.0,Challenger,82140.0,Incumbent,0.730133333,D,30360.0,82140.0,40671.3748267,65527.0017992
4883,Missouri,1978,6,96574.0,Incumbent,76061.0,Challenger,0.440588525,R,96574.0,76061.0,129374.089345,60677.4931075
4884,Missouri,1978,7,104566.0,Incumbent,66351.0,Challenger,0.388205971,R,104566.0,66351.0,140080.467066,52931.3622641
4885,Missouri,1978,8,63109.0,Challenger,96509.0,Incumbent,0.604624792,D,63109.0,96509.0,84543.1420928,76989.8395013
4886,Missouri,1978,9,45795.0,Challenger,135170.0,Incumbent,0.746940016,D,45795.0,135170.0,61348.6696373,107831.566024
4887,Missouri,1978,10,52687.0,Challenger,99148.0,Incumbent,0.652998321,D,52687.0,99148.0,70581.4468213,79095.0958654
4888,Missouri,1980,1,38667.0,Challenger,91272.0,Incumbent,0.702421906,D,38667.0,91272.0,42152.3376625,84301.5805632
4889,Missouri,1980,2,81762.0,Challenger,148227.0,Incumbent,0.644496041,D,81762.0,148227.0,89131.8031387,136906.941692
4890,Missouri,1980,3,41277.0,Challenger,143132.0,Incumbent,0.776166022,D,41277.0,143132.0,44997.5959267,132201.045547
4891,Missouri,1980,4,71869.0,Challenger,151459.0,Incumbent,0.678190822,D,71869.0,151459.0,78347.0751667,139892.114674
4892,Missouri,1980,5,47309.0,Challenger,110957.0,Incumbent,0.701079196,D,47309.0,110957.0,51573.3039149,102483.242118
4893,Missouri,1980,6,149281.0,Incumbent,62048.0,Challenger,0.293608544,R,149281.0,62048.0,162736.781198,57309.4100139
4894,Missouri,1980,7,161668.0,Incumbent,76844.0,Challenger,0.322180855,R,161668.0,76844.0,176240.311512,70975.4432553
4895,Missouri,1980,8,127675.0,Challenger,95751.0,Challenger,0.428558001,R,127675.0,95751.0,139183.27543,88438.5204719
4896,Missouri,1980,9,104835.0,Challenger,135905.0,Incumbent,0.564530199,D,104835.0,135905.0,114284.540276,125525.9697
4897,Missouri,1980,10,116167.0,Challenger,94465.0,Incumbent,0.448483611,R,116167.0,94465.0,126637.975774,87250.7319649
4898,Missouri,1982,1,52599.0,Challenger,102656.0,Incumbent,0.661208979,D,52599.0,102656.0,61378.4323945,89809.8078503
4899,Missouri,1982,2,77433.0,Challenger,100700.0,Incumbent,0.565307944,D,77433.0,100700.0,90357.5382727,88098.5782665
4900,Missouri,1982,3,37388.0,Challenger,131566.0,Incumbent,0.778708998,D,37388.0,131566.0,43628.5258345,115102.061055
4901,Missouri,1982,4,79565.0,Incumbent,96388.0,Incumbent,0.54780538,D,79565.0,96388.0,92845.395796,84326.1743987
4902,Missouri,1982,5,66664.0,Challenger,96059.0,Challenger,0.590322204,D,66664.0,96059.0,77791.0571903,84038.3448828
4903,Missouri,1982,6,97993.0,Incumbent,79053.0,Challenger,0.446511076,R,97993.0,79053.0,114349.259979,69160.4459553
4904,Missouri,1982,7,91391.0,Incumbent,89549.0,Challenger,0.494909915,R,91391.0,89549.0,106645.303427,78342.9948876
4905,Missouri,1982,8,86493.0,Incumbent,76413.0,Challenger,0.469061913,R,86493.0,76413.0,100929.765834,66850.8109342
4906,Missouri,1982,9,63942.0,Challenger,99228.0,Incumbent,0.608126494,D,63942.0,99228.0,74614.7212717,86810.7817699
4907,Missouri,1984,1,68538.0,Challenger,147436.0,Incumbent,0.682656246,D,68538.0,147436.0,71874.2754993,140895.865564
4908,Missouri,1984,2,127710.0,Challenger,139123.0,Incumbent,0.521386035,D,127710.0,139123.0,133926.63521,132951.62311
4909,Missouri,1984,3,0.0,0,193537.0,Incumbent,1.0,D,61048.0,121781.0,64019.679166,116378.899348
4910,Missouri,1984,4,74434.0,Challenger,150624.0,Incumbent,0.669267478,D,74434.0,150624.0,78057.2795021,143942.44862
4911,Missouri,1984,5,72477.0,Challenger,150675.0,Incumbent,0.675212411,D,72477.0,150675.0,76005.0171491,143991.186304
4912,Missouri,1984,6,150996.0,Incumbent,81917.0,Challenger,0.351706431,R,150996.0,81917.0,158346.145252,78283.2321782
4913,Missouri,1984,7,164586.0,Incumbent,71867.0,Challenger,0.30393778,R,164586.0,71867.0,172597.675849,68679.0415537
4914,Missouri,1984,8,134186.0,Incumbent,70922.0,Challenger,0.345778809,R,134186.0,70922.0,140717.872307,67775.9609427
4915,Missouri,1984,9,110100.0,Challenger,123588.0,Incumbent,0.528858991,D,110100.0,123588.0,115459.420066,118105.742379
4916,Missouri,1986,1,46599.0,Challenger,91044.0,Incumbent,0.661450274,D,46599.0,91044.0,52070.8453638,82386.4505701
4917,Missouri,1986,2,101010.0,Challenger,93538.0,Incumbent,0.480796513,R,101010.0,93538.0,112871.007751,84643.2913034
4918,Missouri,1986,3,52382.0,Challenger,116403.0,Incumbent,0.689652517,D,52382.0,116403.0,58532.9089003,105334.014386
4919,Missouri,1986,4,0.0,0,129471.0,Incumbent,1.0,D,71121.75,129754.75,79473.1570689,117416.120745
4920,Missouri,1986,5,39340.0,Challenger,101030.0,Incumbent,0.719740685,D,39340.0,101030.0,43959.4638643,91422.862584
4921,Missouri,1986,6,95865.0,Incumbent,73155.0,Challenger,0.432818601,R,95865.0,73155.0,107121.860787,66198.5500578
4922,Missouri,1986,7,114210.0,Incumbent,56291.0,Challenger,0.330150556,R,114210.0,56291.0,127621.005794,50938.1803199
4923,Missouri,1986,8,79142.0,Incumbent,71532.0,Challenger,0.474746804,R,79142.0,71532.0,88435.1776601,64729.8842558
4924,Missouri,1986,9,70972.0,Challenger,95393.0,Incumbent,0.573395846,D,70972.0,95393.0,79305.8228108,86321.8957783
4925,Missouri,1988,1,53109.0,Challenger,140751.0,Incumbent,0.726044568,D,53109.0,140751.0,60077.3160035,126122.195461
4926,Missouri,1988,2,186450.0,Incumbent,91645.0,Challenger,0.329545659,R,186450.0,91645.0,210913.697657,82119.9750129
4927,Missouri,1988,3,86763.0,Challenger,150205.0,Incumbent,0.633861956,D,86763.0,150205.0,98146.9839088,134593.60409
4928,Missouri,1988,4,65393.0,Challenger,166480.0,Incumbent,0.717979239,D,65393.0,166480.0,73973.0728392,149177.079384
4929,Missouri,1988,5,60453.0,Challenger,149166.0,Incumbent,0.711605341,D,60453.0,149166.0,68384.9062186,133662.591443
4930,Missouri,1988,6,135883.0,Incumbent,93128.0,Challenger,0.406652956,R,135883.0,93128.0,153711.911927,83448.8409951
4931,Missouri,1988,7,127939.0,Challenger,111244.0,Challenger,0.465099944,R,127939.0,111244.0,144725.597021,99681.9739248
4932,Missouri,1988,8,117601.0,Incumbent,84801.0,Challenger,0.418973133,R,117601.0,84801.0,133031.170599,75987.2988277
4933,Missouri,1988,9,76008.0,Challenger,160872.0,Incumbent,0.679128673,D,76008.0,160872.0,85980.8438268,144151.940862
4934,Missouri,1990,1,40160.0,Challenger,62550.0,Incumbent,0.608996203,D,40160.0,62550.0,43482.3327666,58110.0171012
4935,Missouri,1990,2,94324.0,Incumbent,94378.0,Challenger,0.500143083,D,94324.0,94378.0,102127.180176,87678.7720859
4936,Missouri,1990,3,67659.0,Challenger,88950.0,Incumbent,0.567975021,D,67659.0,88950.0,73256.2538012,82636.0674844
4937,Missouri,1990,4,65095.0,Challenger,105527.0,Incumbent,0.618484135,D,65095.0,105527.0,70480.1407232,98036.3832875
4938,Missouri,1990,5,43897.0,Challenger,71890.0,Incumbent,0.620881446,D,43897.0,71890.0,47528.485096,66787.0364413
4939,Missouri,1990,6,78956.0,Incumbent,73093.0,Challenger,0.480720031,R,78956.0,73093.0,85487.8253467,67904.6439645
4940,Missouri,1990,7,83609.0,Incumbent,76725.0,Challenger,0.478532314,R,83609.0,76725.0,90525.7559832,71278.8339263
4941,Missouri,1990,8,81452.0,Incumbent,60751.0,Challenger,0.427213209,R,81452.0,60751.0,88190.3129608,56438.7154103
4942,Missouri,1990,9,69514.0,Challenger,94156.0,Incumbent,0.575279526,D,69514.0,94156.0,75264.7131459,87472.5302986
4943,Missouri,1992,1,74482.0,Challenger,158693.0,Incumbent,0.680574676,D,74482.0,158693.0,82863.2986004,144116.209049
4944,Missouri,1992,2,157594.0,Challenger,148729.0,Incumbent,0.48552998,R,157594.0,148729.0,175327.712462,135067.455122
4945,Missouri,1992,3,90006.0,Challenger,174000.0,Incumbent,0.65907593,D,90006.0,174000.0,100134.180793,158017.180182
4946,Missouri,1992,4,74475.0,Challenger,176977.0,Incumbent,0.703820212,D,74475.0,176977.0,82855.5109055,160720.726994
4947,Missouri,1992,5,93562.0,Challenger,151014.0,Incumbent,0.617452244,D,93562.0,151014.0,104090.329793,137142.565793
4948,Missouri,1992,6,119637.0,Incumbent,148887.0,Challenger,0.554464405,D,119637.0,148887.0,133099.493229,135210.941987
4949,Missouri,1992,7,160303.0,Incumbent,99762.0,Challenger,0.383604099,R,160303.0,99762.0,178341.550382,90598.3329269
4950,Missouri,1992,8,147398.0,Incumbent,86730.0,Challenger,0.370438393,R,147398.0,86730.0,163984.378603,78763.3910181
4951,Missouri,1992,9,118811.0,Challenger,124694.0,Incumbent,0.512079834,D,118811.0,124694.0,132180.545233,113240.196929
4952,Missouri,1994,1,50303.0,Challenger,97061.0,Incumbent,0.658647974,D,50303.0,97061.0,52091.1866036,93839.6711389
4953,Missouri,1994,2,154882.0,Incumbent,70480.0,Challenger,0.312741278,R,154882.0,70480.0,160387.793244,68140.8600969
4954,Missouri,1994,3,80977.0,Challenger,117601.0,Incumbent,0.592215653,D,80977.0,117601.0,83855.5954436,113697.975146
4955,Missouri,1994,4,65616.0,Challenger,137876.0,Incumbent,0.677549977,D,65616.0,137876.0,67948.5378642,133300.074159
4956,Missouri,1994,5,77120.0,Challenger,100391.0,Challenger,0.565548051,D,77120.0,100391.0,79861.4856146,97059.1527524
4957,Missouri,1994,6,71709.0,Challenger,140108.0,Incumbent,0.661457768,D,71709.0,140108.0,74258.1337129,135457.99697
4958,Missouri,1994,7,112228.0,Incumbent,77836.0,Challenger,0.409525213,R,112228.0,77836.0,116217.515658,75252.7239856
4959,Missouri,1994,8,129320.0,Incumbent,48987.0,Challenger,0.274734026,R,129320.0,48987.0,133917.107361,47361.1849258
4960,Missouri,1994,9,92301.0,Challenger,103443.0,Incumbent,0.528460642,D,92301.0,103443.0,95582.1444983,100009.860826
4961,Missouri,1996,1,51857.0,Challenger,131659.0,Incumbent,0.717425184,D,51857.0,131659.0,56532.8994879,121601.226265
4962,Missouri,1996,2,165999.0,Incumbent,100372.0,Challenger,0.376812791,R,165999.0,100372.0,180966.981933,92704.3216392
4963,Missouri,1996,3,90202.0,Challenger,137300.0,Incumbent,0.603511178,D,90202.0,137300.0,98335.4339743,126811.295591
4964,Missouri,1996,4,81650.0,Challenger,153566.0,Incumbent,0.652872254,D,81650.0,153566.0,89012.3077537,141834.693509
4965,Missouri,1996,5,61803.0,Challenger,144223.0,Incumbent,0.700023298,D,61803.0,144223.0,67375.7214465,133205.4296
4966,Missouri,1996,6,72064.0,Challenger,169006.0,Incumbent,0.70106608,D,72064.0,169006.0,78561.9466744,156095.191716
4967,Missouri,1996,7,162558.0,Challenger,79306.0,Challenger,0.327895015,R,162558.0,79306.0,177215.710029,73247.6082166
4968,Missouri,1996,8,135949.0,Challenger,83084.0,Challenger,0.379321837,R,135949.0,83084.0,148207.400206,76736.996962
4969,Missouri,1996,9,123580.0,Challenger,117685.0,Incumbent,0.487783143,R,123580.0,117685.0,134723.098496,108694.736501
4970,Missouri,1998,1,30635.0,Challenger,90840.0,Incumbent,0.747808191,D,30635.0,90840.0,31437.7426707,88578.2119583
4971,Missouri,1998,2,142313.0,Incumbent,57565.0,Challenger,0.28800068,R,142313.0,57565.0,146042.091487,56131.7125867
4972,Missouri,1998,3,74005.0,Challenger,98287.0,Incumbent,0.570467578,D,74005.0,98287.0,75944.1862688,95839.7921482
4973,Missouri,1998,4,51005.0,Challenger,133173.0,Incumbent,0.723066816,D,51005.0,133173.0,52341.5069338,129857.179889
4974,Missouri,1998,5,47582.0,Challenger,101313.0,Incumbent,0.68043252,D,47582.0,101313.0,48828.8125267,98790.4490107
4975,Missouri,1998,6,51679.0,Challenger,136774.0,Incumbent,0.725772474,D,51679.0,136774.0,53033.1680587,133368.520061
4976,Missouri,1998,7,129746.0,Incumbent,43416.0,Challenger,0.250724755,R,129746.0,43416.0,133145.792739,42335.0027563
4977,Missouri,1998,8,104271.0,Challenger,59426.0,Challenger,0.363024368,R,104271.0,59426.0,107003.259867,57946.3763082
4978,Missouri,1998,9,117196.0,Incumbent,66861.0,Challenger,0.363262468,R,117196.0,66861.0,120266.939449,65196.2552812
4979,Missouri,2000,1,42730.0,Challenger,149173.0,Challenger,0.777335425,D,42730.0,149173.0,42735.5682895,149153.565832
4980,Missouri,2000,2,164926.0,Challenger,126441.0,Challenger,0.433957861,R,164926.0,126441.0,164947.49206,126424.527343
4981,Missouri,2000,3,100967.0,Challenger,147222.0,Incumbent,0.593185032,D,100967.0,147222.0,100980.157348,147202.820007
4982,Missouri,2000,4,84406.0,Challenger,180634.0,Incumbent,0.681534863,D,84406.0,180634.0,84416.9992287,180610.467111
4983,Missouri,2000,5,66439.0,Challenger,159826.0,Incumbent,0.706366429,D,66439.0,159826.0,66447.6578887,159805.177965
4984,Missouri,2000,6,138925.0,Challenger,127792.0,Challenger,0.479129564,R,138925.0,127792.0,138943.103782,127775.351335
4985,Missouri,2000,7,202305.0,Incumbent,65510.0,Challenger,0.244609152,R,202305.0,65510.0,202331.363042,65501.4653967
4986,Missouri,2000,8,162239.0,Incumbent,67760.0,Challenger,0.294609977,R,162239.0,67760.0,162260.141908,67751.1722681
4987,Missouri,2000,9,172787.0,Incumbent,111662.0,Challenger,0.392555432,R,172787.0,111662.0,172809.516453,111647.452742
4988,Missouri,2002,1,51755.0,Challenger,133946.0,Incumbent,0.721299293,D,51755.0,133946.0,47641.2884152,146604.991197
4989,Missouri,2002,2,167057.0,Incumbent,77223.0,Challenger,0.316124939,R,167057.0,77223.0,153778.586007,84521.2043303
4990,Missouri,2002,3,80551.0,Challenger,122181.0,Incumbent,0.602672494,D,80551.0,122181.0,74148.4576009,133728.10259
4991,Missouri,2002,4,64451.0,Challenger,142204.0,Incumbent,0.688122717,D,64451.0,142204.0,59328.1553405,155643.439656
4992,Missouri,2002,5,60245.0,Challenger,122645.0,Incumbent,0.670594346,D,60245.0,122645.0,55456.4664395,134235.95438
4993,Missouri,2002,6,131151.0,Incumbent,73202.0,Challenger,0.358213484,R,131151.0,73202.0,120726.550419,80120.186983
4994,Missouri,2002,7,149519.0,Incumbent,45964.0,Challenger,0.235130421,R,149519.0,45964.0,137634.582215,50307.9734773
4995,Missouri,2002,8,135144.0,Incumbent,50686.0,Challenger,0.272754668,R,135144.0,50686.0,124402.169483,55476.2410511
4996,Missouri,2002,9,146032.0,Incumbent,61126.0,Challenger,0.295069464,R,146032.0,61126.0,134424.74408,66902.9063348
4997,Missouri,2004,1,64791.0,Challenger,213658.0,Incumbent,0.767314661,D,64791.0,213658.0,59418.973452,234894.656536
4998,Missouri,2004,2,228725.0,Incumbent,115366.0,Challenger,0.335277586,R,228725.0,115366.0,209760.687484,126832.868163
4999,Missouri,2004,3,125422.0,Challenger,146894.0,Challenger,0.539424786,D,125422.0,146894.0,115022.865649,161494.611375
5000,Missouri,2004,4,93334.0,Challenger,190800.0,Incumbent,0.671514145,D,93334.0,190800.0,85595.3831268,209764.672828
5001,Missouri,2004,5,123431.0,Challenger,161727.0,Challenger,0.567148739,D,123431.0,161727.0,113196.945751,177801.945715
5002,Missouri,2004,6,196516.0,Incumbent,106987.0,Challenger,0.352507224,R,196516.0,106987.0,180222.237454,117621.032766
5003,Missouri,2004,7,210080.0,Incumbent,84356.0,Challenger,0.286500292,R,210080.0,84356.0,192661.603352,92740.6118503
5004,Missouri,2004,8,194039.0,Incumbent,71543.0,Challenger,0.269381961,R,194039.0,71543.0,177950.613351,78654.0565414
5005,Missouri,2004,9,193429.0,Incumbent,101343.0,Challenger,0.343801311,R,193429.0,101343.0,177391.190379,111416.044226
5006,Missouri,2006,1,47893.0,Challenger,141574.0,Incumbent,0.747222471,D,47893.0,141574.0,46590.2287577,145646.618468
5007,Missouri,2006,2,176452.0,Incumbent,105242.0,Challenger,0.373603982,R,176452.0,105242.0,171652.204806,108269.466292
5008,Missouri,2006,3,70189.0,Challenger,145219.0,Incumbent,0.674157877,D,70189.0,145219.0,68279.7395502,149396.473133
5009,Missouri,2006,4,69254.0,Challenger,159303.0,Incumbent,0.696994623,D,69254.0,159303.0,67370.173144,163885.623503
5010,Missouri,2006,5,68456.0,Challenger,136149.0,Incumbent,0.665423621,D,68456.0,136149.0,66593.8801044,140065.559056
5011,Missouri,2006,6,150882.0,Incumbent,87477.0,Challenger,0.366996841,R,150882.0,87477.0,146777.752394,89993.4256554
5012,Missouri,2006,7,160942.0,Incumbent,72592.0,Challenger,0.310841248,R,160942.0,72592.0,156564.103245,74680.233149
5013,Missouri,2006,8,156164.0,Incumbent,57557.0,Challenger,0.269309052,R,156164.0,57557.0,151916.07299,59212.7256359
5014,Missouri,2006,9,149114.0,Incumbent,87145.0,Challenger,0.368853673,R,149114.0,87145.0,145057.845008,89651.8751071
5015,Missouri,2008,1,0.0,0,242570.0,Incumbent,1.0,D,52022.0,156271.25,51291.7554282,158528.228285
5016,Missouri,2008,2,232276.0,Incumbent,132068.0,Challenger,0.362481611,R,232276.0,132068.0,229015.48929,133975.418083
5017,Missouri,2008,3,92759.0,Challenger,202470.0,Incumbent,0.685806611,D,92759.0,202470.0,91456.920952,205394.212824
5018,Missouri,2008,4,103446.0,Challenger,200009.0,Incumbent,0.659105963,D,103446.0,200009.0,101993.905118,202897.669347
5019,Missouri,2008,5,109166.0,Challenger,197249.0,Incumbent,0.643731541,D,109166.0,197249.0,107633.612185,200097.807504
5020,Missouri,2008,6,196526.0,Incumbent,121894.0,Challenger,0.382808869,R,196526.0,121894.0,193767.32012,123654.478085
5021,Missouri,2008,7,219016.0,Incumbent,91010.0,Challenger,0.293556024,R,219016.0,91010.0,215941.622907,92324.4298371
5022,Missouri,2008,8,198798.0,Incumbent,72790.0,Challenger,0.26801626,R,198798.0,72790.0,196007.427543,73841.2839011
5023,Missouri,2008,9,161031.0,Challenger,152956.0,Challenger,0.487141187,R,161031.0,152956.0,158770.571458,155165.097134
5024,Missouri,2010,1,43649.0,Challenger,135907.0,Incumbent,0.756905924,D,43649.0,135907.0,37826.4356955,160632.985093
5025,Missouri,2010,2,180481.0,Incumbent,77467.0,Challenger,0.30032022,R,180481.0,77467.0,156405.712405,91560.8133223
5026,Missouri,2010,3,94757.0,Challenger,99398.0,Incumbent,0.511951791,D,94757.0,99398.0,82116.8770694,117481.788666
5027,Missouri,2010,4,113489.0,Challenger,101532.0,Incumbent,0.472195739,R,113489.0,101532.0,98350.1193761,120004.033953
5028,Missouri,2010,5,84578.0,Challenger,102076.0,Incumbent,0.546872824,D,84578.0,102076.0,73295.7061618,120647.005572
5029,Missouri,2010,6,154103.0,Incumbent,67762.0,Challenger,0.305419963,R,154103.0,67762.0,133546.40931,80090.1523532
5030,Missouri,2010,7,141010.0,Challenger,67545.0,Challenger,0.323871401,R,141010.0,67545.0,122199.95183,79833.6728652
5031,Missouri,2010,8,128499.0,Incumbent,56377.0,Challenger,0.304944936,R,128499.0,56377.0,111357.85838,66633.8437356
5032,Missouri,2010,9,162724.0,Incumbent,0.0,0,0.0,R,162401.5,100642.5,140737.929772,118952.704439
5033,Missouri,2012,1,60832.0,Challenger,267927.0,Incumbent,0.814964761,D,60832.0,267927.0,53682.3843901,309093.152621
5034,Missouri,2012,2,236971.0,Challenger,146272.0,Challenger,0.381669072,R,236971.0,146272.0,209119.678973,168746.239163
5035,Missouri,2012,3,214843.0,Incumbent,111189.0,Challenger,0.341037076,R,214843.0,111189.0,189592.393963,128272.845017
5036,Missouri,2012,4,192237.0,Incumbent,113120.0,Challenger,0.370451635,R,192237.0,113120.0,169643.288532,130500.537178
5037,Missouri,2012,5,122149.0,Challenger,200290.0,Incumbent,0.621171757,D,122149.0,200290.0,107792.766486,231063.937336
