,State,cycle,meanPopVote,expSA,expGA,expMM,expEG,expTA,expWA,stdSA,stdGA,stdMM,stdEG,stdTA,stdWA,prOp_SA_GA,prOp_SA_MM,prOp_SA_EG,prOp_SA_TA,prOp_SA_WA,prOp_GA_MM,prOp_GA_EG,prOp_GA_TA,prOp_GA_WA,prOp_MM_EG,prOp_MM_TA,prOp_MM_WA,prOp_EG_TA,prOp_EG_WA,prOp_TA_WA,corr_SA_GA,corr_SA_MM,corr_SA_EG,corr_SA_TA,corr_SA_WA,corr_GA_MM,corr_GA_EG,corr_GA_TA,corr_GA_WA,corr_MM_EG,corr_MM_TA,corr_MM_WA,corr_EG_TA,corr_EG_WA,corr_TA_WA,MI_SA_GA,MI_SA_MM,MI_SA_EG,MI_SA_TA,MI_SA_WA,MI_GA_MM,MI_GA_EG,MI_GA_TA,MI_GA_WA,MI_MM_EG,MI_MM_TA,MI_MM_WA,MI_EG_TA,MI_EG_WA,MI_TA_WA,ndist
93,NJ,1990,0.4899525284139928,0.086550000000000002,0.15229999999999999,0.012164173343512287,-0.0024431843182719328,0.072886781105756832,0.018566142330910189,0.63880740837164607,0.69199175953151781,0.045118459571416122,0.062647773001268767,0.021307971661822338,0.075632403924143693,0.0543,0.0543,0.1198,0.3055,0.0387,0.0,0.2777,0.3561,0.081,0.2777,0.3561,0.081,0.5074,0.2647,0.3929,0.79420646923129101,0.76130955296795921,0.78041475229125801,-0.18652062172953549,0.77117703460129017,0.7427378841469745,0.61428888947002747,-0.16832666024261969,0.73085418462702201,0.56804388988572574,-0.19199681057904941,0.90741576139621505,-0.14754463356364064,0.57289206875071019,-0.1737154154807885,0.49201276654424048,0.75471377914791837,0.69816899160957768,0.09994465702358335,0.85998626475093554,0.96353361098413604,0.346491775166819,0.07329723194835347,0.72651687309367763,0.39266907446193922,0.09267101739223603,2.7161705844541228,0.0583450220842942,0.4352033126435792,0.09498037800241152,13.0
94,NM,1990,0.484820609263038,0.31705,0.41599999999999998,0.055324459329476168,0.10623472492846588,0.089198334430120305,0.088424862424537148,0.32498439806535112,0.29555496151059168,0.039716150674459869,0.11976455674635296,0.037543720906589979,0.082249261417766381,0.0346,0.0346,0.0284,0.0752,0.0379,0.0,0.1282,0.0864,0.06,0.1282,0.0864,0.06,0.1414,0.1548,0.1406,0.54905842020600115,0.63547128146033982,0.72552244489045792,0.1369458616414628,0.59704539171328364,0.60155592303085292,0.44314371295479482,0.094131657618635511,0.48779371313521663,0.43605260964410469,0.3193069231211294,0.95452080621717539,0.079457216934196717,0.38881229204337092,0.24187561476000888,0.13950068998205994,0.39838361022369795,0.55826254633097583,0.11034918674097727,0.39702870534116319,0.42347541762085883,0.15977791900956123,0.034016187804997683,0.28089851239508246,0.32334546216908278,0.2917720570597726,4.6108985869200367,0.0096572044570851431,0.26762378327648045,0.31746537004443792,3.0
95,NY,1990,0.5490881951887738,-0.85824999999999996,-1.1501999999999999,-0.030533864091728521,0.015397935970609629,0.095465402590608692,-0.046952109151255209,0.87607573209673884,1.0503096091284241,0.027319853196366692,0.036863708230906005,0.017259034577732819,0.052639499778566738,0.0951,0.0951,0.4348,0.7603,0.0329,0.0,0.5751,0.8701,0.1261,0.5751,0.8701,0.1261,0.3354,0.5466,0.8674,0.5889470135895255,0.6579911409209509,0.69641476840647232,-0.43279136849512695,0.69983173734092141,0.66432511026771068,0.38869727239226554,-0.34270184121035635,0.52002597318899291,0.2461735187164176,-0.34240922757413211,0.69727018873660285,-0.3041288324337485,0.32994770864166317,-0.37388053693849543,0.22188502780868558,0.42965626112564814,0.47581752400353777,0.16231594656441434,0.78032456713510667,0.72971844827585108,0.13397193777355046,0.10698819620117705,0.32623844586261208,0.061212330485722194,0.092508558680585634,0.72505902755086094,0.06506772460238841,0.16272231691172492,0.14294036253698678,31.0
96,NC,1990,0.4701346375362031,-0.21920000000000001,-0.19339999999999999,-0.0092614632918632655,-0.017529780233530388,0.039735476275141346,-0.016785823902593481,0.75020506580806057,0.87124758090609555,0.030336194211547509,0.07612236004339451,0.015717116198876332,0.055083631119445649,0.0277,0.0579,0.0599,0.4595,0.0412,0.0,0.0839,0.3419,0.0273,0.2349,0.6147,0.1025,0.5968,0.2402,0.6396,0.72451603349832494,0.78549338003221991,0.82708803755618399,-0.28695862467190736,0.76511972599618383,0.78449720186378846,0.58916994113770982,-0.24016012790649294,0.7260676211416246,0.6844259989850815,-0.30769727367586686,0.89499093716908062,-0.23895177529169262,0.65056349424600124,-0.3099443435179895,0.39691191511753032,0.75664930793613194,0.85030498388592735,0.2587019803278488,0.84125968259444883,0.8179478740924726,0.3533028123163135,0.13662400020250662,0.6658361907170175,0.50139147996372724,0.34511507988194329,1.6376614043568924,0.10338142622483662,0.48414037688475664,0.36307740538987893,12.0
97,OH,1990,0.472464494284939,0.65934999999999999,0.6381,0.02652039771000898,0.016006208852280868,0.060764748475620703,0.050448724823540674,0.88784086616936264,1.0305021025977317,0.040761933610933394,0.055643607314257486,0.018329313529618668,0.077513877598716072,0.068,0.068,0.1263,0.1594,0.0373,0.0,0.2459,0.2646,0.0992,0.2459,0.2646,0.0992,0.3903,0.2351,0.214,0.80358476861783268,0.75442131953640734,0.84431415107437258,0.48705142329838302,0.76152129313379413,0.7236921840938324,0.68114420209370108,0.42947699860071953,0.71670178515029337,0.56326227959873165,0.47161803229695098,0.79605618235626607,0.39117777643905999,0.58348831003797474,0.44576176003002105,0.54217342029073046,0.71662942245518746,0.86810808759446456,0.29330466159602148,0.9450096414182616,0.95075796752607156,0.43405934960719028,0.20334982028127691,0.74764715232726653,0.39170471638446214,0.22268334496313982,1.3612596080832615,0.14956467224575151,0.48195914394550859,0.24437924543694473,19.0
98,OK,1990,0.43998356754521933,0.066549999999999998,0.2099,0.0090338179614107891,0.048746136415488084,0.062937635090654129,0.0018396473859041275,0.63524518978510536,0.89023662142388449,0.039510128595298795,0.14471580311269383,0.031495206695599229,0.056479639650836813,0.0627,0.1184,0.0999,0.2868,0.0861,0.0,0.1512,0.2063,0.0783,0.3168,0.4046,0.2122,0.3548,0.3366,0.482,0.53899495625531191,0.61336150711946258,0.70489532974857794,0.09620264983166979,0.63231634810870663,0.80229162843249835,0.39923427576977721,0.19875654403182283,0.63208970525139507,0.44494201428669922,0.16826744489080137,0.80387124062706128,0.016742225989653654,0.47131267248834346,0.040659851373634599,0.20087862883700092,0.40142477078931882,0.53884812939973981,0.17101684701469244,0.44426292143045376,0.87477039885460428,0.15048720209902494,0.17719596480199454,0.42825108575203841,0.16947532294255002,0.49717387384389711,0.90587918040841298,0.030671200593939404,0.20635059108767173,0.77672556378254121,6.0
99,OR,1990,0.5761881782832649,-0.28079999999999999,-0.1195,-0.0029563074774520827,-0.066567631155566048,0.065978921708613525,-0.043463030977985435,0.3514451754842241,0.64896984998273888,0.044100746620361765,0.11286446117236855,0.026933497002269595,0.063357457012643101,0.2192,0.2192,0.0144,0.5856,0.0151,0.0,0.365,0.5268,0.3403,0.365,0.5268,0.3403,0.6556,0.2121,0.8139,0.36414275758267228,0.51571967115140516,0.84085896093236534,-0.3997393983664822,0.73454799916567215,0.76243085448192327,0.34323617994938899,-0.37361657467309989,0.39530778507306841,0.43242875530357838,-0.30903924134721183,0.56932035156670646,-0.29257965766269817,0.68875937209718063,-0.41428320509802169,0.07905744902588227,0.29245139475713922,0.79168870733290786,0.22550320327177342,0.6853492947028561,1.01942576502677,0.12110421353407774,0.1322655081821551,0.16305290408908668,0.3034535510447493,0.19166779758748087,0.89342189471687783,0.11068226784529434,0.58389554441710245,0.38030510856590932,5.0
100,PA,1990,0.508912037159236,0.057200000000000001,0.043799999999999999,0.0012345302427923979,0.0054724954963867763,0.047685682854436785,0.0025473387678233354,1.0615511523637986,1.1463912862971917,0.029893244611424053,0.053610478259353445,0.013596028036079346,0.068172857453302968,0.0316,0.0316,0.0502,0.4196,0.0188,0.0,0.1385,0.4952,0.0505,0.1385,0.4952,0.0505,0.4743,0.1342,0.4863,0.92292550655243244,0.82020393497394328,0.9336650928024377,0.089439951936642656,0.81383207827151172,0.78947050519030104,0.86650802538633465,0.082319945232741054,0.78388919179605965,0.76884027041950675,0.077700638531642649,0.84281480608018966,0.093400742843131351,0.76542298967416067,0.07446690442475834,0.96279714389059567,1.0793841188725506,1.5323661779299487,0.092771418331509564,1.3159527375736491,1.1368136412325689,1.0921796071858847,0.078973936785819987,1.0846252066796287,0.86627424868291469,0.095526119682048341,2.2902973974927194,0.082424822122109331,0.96354909955713131,0.086669978706532577,21.0
101,SC,1990,0.4643315627698983,0.31440000000000001,0.47670000000000001,0.030023270207969518,0.057760903807356996,0.067326215450979721,0.056614983335213961,0.56770139024565425,0.62983869337947773,0.038885968103701707,0.094046145907505971,0.027249537030891866,0.092782343986928653,0.0291,0.0457,0.0513,0.1536,0.0405,0.0,0.0529,0.0669,0.0208,0.1703,0.2252,0.0737,0.2413,0.1954,0.2695,0.64799892119564084,0.76236392863537394,0.76254649578909672,0.24494701373751537,0.67843254965902855,0.77015179223860852,0.5518530428584445,0.26980556448595122,0.6223558011016701,0.57304450995623302,0.39622920607951456,0.89038622869524164,0.15272949295544938,0.44837751262243991,0.4117566540748655,0.28556458762718789,0.65681057466196002,0.63503803860895958,0.20312594198748724,0.72402012676697458,0.67210593689245501,0.28364967737416391,0.13983557492582302,0.60014419500242,0.35420675166823828,0.40804606839391921,2.1369101540716593,0.041505390356714543,0.31579988537741777,0.36905802854793446,6.0
102,TN,1990,0.4907444470908314,0.086249999999999993,0.087300000000000003,0.013854498065989091,0.00032851575817537777,0.05212402869573609,0.021870546204074918,0.60450184428831544,0.6525498388086638,0.062951633946110211,0.076094467299963928,0.020602005924662607,0.11174230736296213,0.0169,0.0169,0.0733,0.3396,0.0129,0.0,0.1668,0.4129,0.033,0.1668,0.4129,0.033,0.4709,0.168,0.4173,0.88798273893136803,0.79272290457905004,0.87077284861471771,0.046421662758157754,0.80881831076562249,0.75530586162665103,0.77439646566994036,0.029753126997490841,0.77018557728688097,0.68028050352215952,0.076377039813543851,0.92407000544014872,0.027350338808007777,0.69224867519029321,0.0360536680086367,0.68081604107198679,1.0107158243829051,1.0384755542851334,0.14711697035362148,1.0833919391813165,0.99414899911878352,0.66426577093881611,0.069378382388181947,0.87233756685503805,0.67241384545131011,0.18015220934409665,4.6762947454599848,0.049830177797887398,0.66596601558718471,0.13964464041762448,9.0
103,TX,1990,0.4839632441008114,-3.5118499999999999,-3.6034999999999999,-0.069725349578188933,-0.13355189415014987,0.065307999452704782,-0.24592760111753514,1.0419180086809525,1.1125697870934279,0.019099528552378307,0.042106737765852623,0.014142377254099291,0.19121412107736108,0.0,0.0,0.0003,0.9982,0.0,0.0,0.0007,0.9972,0.0001,0.0012,0.9996,0.0002,0.9988,0.0012,0.9998,0.89125780676719313,0.47799053979430589,0.86782749598453057,-0.65162033887813198,0.47553334910819828,0.41325398081248932,0.77822365492476087,-0.60811440982258924,0.42744442768716112,0.5048207952614826,-0.63796469008565315,0.46514251018651709,-0.59311327569101657,0.55855070461773937,-0.42265802457329055,0.82503430050814131,0.23652042959639549,1.0245451556502649,0.41308990365516812,0.42952502270641069,0.17822462608561115,0.69305502903751637,0.32525261007797929,0.28822204155255021,0.23780718787873814,0.38399281709144661,0.39204451748199476,0.32782471756418979,0.46682120653925663,0.20529081573268601,30.0
104,UT,1990,0.4382447030027839,-0.0077499999999999999,-0.1268,-0.023556163591404999,0.029839228420703721,0.074218506616711061,-0.016905485484674972,0.42712197416906778,0.54290996962987548,0.057337583930213563,0.2238293156762835,0.036815184055865174,0.096489610675758564,0.1032,0.1032,0.0151,0.3175,0.0431,0.0,0.3304,0.6564,0.1777,0.3304,0.6564,0.1777,0.3872,0.2357,0.5311,0.55955823577590347,0.70515512838353767,0.89285377569793856,0.052630873027311113,0.7354578215116282,0.75688589225745229,0.49072251603604577,0.11758593218486847,0.57235852883457294,0.64769717232479973,-0.11935878927534635,0.87946870669168475,-0.035993695763774106,0.72868362691254063,-0.044218093896335346,0.19288864392721861,0.54871569126569908,1.1439726439651057,0.27796783306550443,0.6911034930572304,0.93419578954836102,0.30285699565748392,0.053702577640157512,0.41132610026965122,0.79677491267439715,0.50270872826748503,2.7483647186257603,0.21921031738280342,0.80700066791015324,0.79786620556277699,3.0
105,VA,1990,0.4980424639882354,-0.13039999999999999,-0.13880000000000001,-0.012825169837594347,-0.013467925272694518,0.053393124417421847,-0.023873509554083589,0.6571826450104189,0.7038352778952196,0.059132486068900314,0.06806039233563628,0.019092401817590095,0.10632450301351666,0.0113,0.0113,0.0587,0.5278,0.0096,0.0,0.1352,0.604,0.0285,0.1352,0.604,0.0285,0.591,0.1367,0.6031,0.9123212695464169,0.7813713110649364,0.88370724408975876,-0.043697388520827565,0.81210013765712841,0.74018706191638262,0.80630259046295316,-0.043135357753987989,0.77412428538377143,0.69317566726412161,-0.052188915526249602,0.89924146553805051,-0.034692727487601861,0.7197967440681089,-0.065533208481994717,0.77965334103869721,1.0600548597422494,1.1269369868247008,0.14383668225622759,1.1708806349406133,0.9960258162768989,0.75624480532119764,0.069192776737498463,0.94152814196353596,0.68667907135823258,0.17061467596127636,4.3987621761179962,0.10046964600411805,0.72166329336774815,0.10753350255465101,11.0
106,WA,1990,0.5325839401491653,0.37040000000000001,0.54969999999999997,0.015064079320754063,-0.0034462239950388044,0.053996535866031196,0.024948612456140107,0.79716208310397818,1.0299203773099936,0.027130858240867216,0.12424185969980923,0.020070151884221114,0.052508797551196931,0.1097,0.1097,0.1346,0.2179,0.064,0.0,0.3159,0.2845,0.1624,0.3159,0.2845,0.1624,0.5164,0.2989,0.3023,0.68932816951526321,0.69218898271972096,0.85051205227279225,0.27555482101518403,0.71980664335722433,0.75062334398090469,0.53747561078349992,0.2866305940437795,0.67041441207700014,0.59396444273805504,0.31550058788272206,0.7821467032554259,0.23908568612962058,0.63010229760245551,0.35180950042794412,0.35947172169640906,0.49094907261761983,1.0021049064814114,0.21904797908188223,0.67809343811354827,0.99950211063328542,0.34637598213166865,0.16716470765625879,0.52115932492153672,0.46163087842264516,0.18230597293767298,0.94036641148920497,0.09403829589745169,0.43870275445846052,0.368141356312851,9.0
107,WV,1990,0.6703448229886517,0.0039500000000000004,-0.034500000000000003,-0.001124913071665669,-0.14622900027097252,0.060763158722438405,0.00085806573400861699,0.13042660238563675,0.80304062003347143,0.041298603031708694,0.086755374491486945,0.039022700183541328,0.01937117428470608,0.015,0.015,0.0021,0.0285,0.0003,0.0,0.4719,0.5135,0.2393,0.4719,0.5135,0.2393,0.9536,0.4612,0.506,0.15288527320826945,0.19745951339487247,0.55421488265563112,0.044098936874284511,0.55858200910123967,0.75409334227557079,0.083507375915546272,-0.042932906930919758,0.19204533535896265,0.11395068544829787,-0.037781237592477486,0.23327952390404924,0.17574956130148497,0.34792723880989723,0.07916009153415994,0.014671908883093419,0.037886761948692636,0.23334584857680468,0.067294860425991518,0.20140293646295679,1.0470616065965457,0.029502694523000583,0.17196243630008401,0.31456075678034656,0.028474879168307123,0.55850708507588065,0.52045108911233462,0.047531700053596304,0.13967856566807252,0.60791228781371287,3.0
108,WI,1990,0.4770365018554274,-0.18820000000000001,-0.18160000000000001,-0.0081252674079962221,-0.025777177633804875,0.059320677962002445,-0.01649628367814563,0.81786163240793752,0.91897001615344287,0.053321001803560267,0.10033774358886538,0.025679522561675987,0.10499704465744535,0.0594,0.0594,0.0696,0.4927,0.0384,0.0,0.2021,0.5696,0.086,0.2021,0.5696,0.086,0.5905,0.1947,0.5916,0.8352098728674775,0.78044872271743471,0.8823802900327784,-0.25451377315232243,0.78536565016280913,0.76038843643626475,0.73284410483406115,-0.23665047681071724,0.75182839831812875,0.69756201084349034,-0.18666132038184147,0.86381866510245586,-0.25269739501956767,0.69471560956825806,-0.19448875293768753,0.61723534265771163,0.81544053500141367,1.1082833448764988,0.30982025797274848,0.98240815018289018,1.0422429068759989,0.62760585592833085,0.1722931824774534,0.84946807155546222,0.62795526315188499,0.24766549694178838,2.0249430896022891,0.17832031898962061,0.65568231374302688,0.33268971509762502,9.0
109,AL,2000,0.4391683868887303,0.72004999999999997,0.92220000000000002,0.055355861383899904,0.094263355839199453,0.096801207160540345,0.095721847228996529,0.55293179584564112,0.72883487843818429,0.041324243829592745,0.084262574923833974,0.032539736510832439,0.090998128742650911,0.0525,0.0525,0.0335,0.0362,0.0098,0.0,0.14,0.1008,0.0874,0.14,0.1008,0.0874,0.1302,0.0952,0.0816,0.57002519679391805,0.68032648042300292,0.73947844606764923,0.58900923897551005,0.68786774740342693,0.58645667997908291,0.49087892626107998,0.55533249320133049,0.4769792145294115,0.33960993905549502,0.58092210751123063,0.70696651885529238,0.39771818732673636,0.37490728775401561,0.58261827006382949,0.20762755080280984,0.49660332174317967,0.61004208044328567,0.34588794526193795,0.72179711387959777,0.55262695822354879,0.26462454765263776,0.2797578438760624,0.28627181953060044,0.15183209078492471,0.32050303770021576,1.0086553364176716,0.13609375486433839,0.27684173386644245,0.39003893911101928,7.0
110,AZ,2000,0.4529285763381106,-0.10349999999999999,0.053199999999999997,0.00063121809035518645,0.031642100798431605,0.075094153516297141,-0.011572061452216231,0.70815810296139314,0.94565278295925914,0.03068098151934421,0.10071125614512461,0.02389437386612701,0.050677154474209965,0.0711,0.1245,0.1632,0.4241,0.0903,0.0,0.1358,0.2813,0.0876,0.273,0.4807,0.2079,0.3547,0.3613,0.6294,0.59931806303901325,0.68135464684650215,0.73631212274172753,-0.18544105918236972,0.68508470986203129,0.81141428215109512,0.51614053813493177,-0.072986859213503688,0.65717679088488001,0.58825826913870161,-0.11351325636928278,0.82656415639090119,-0.16736045512047149,0.51470835102080204,-0.23205393038010724,0.25422288360097289,0.53706512646100601,0.63099285983756748,0.17662807797493207,0.54281171013359353,0.92413063454828148,0.26969799873886763,0.1084361304278762,0.46523996848670568,0.33198830717016298,0.20407658485733393,1.0388392283957826,0.058633187149724771,0.26189048183459551,0.3324832048564797,8.0
111,AR,2000,0.5327234902164191,-0.2422,-0.40460000000000002,-0.035251953543002534,-0.075911287795988394,0.067746754412506674,-0.035602631251812206,0.42000809596967054,0.53134458942128193,0.027186518906693012,0.11619906147105703,0.0279124658476896,0.051700125743667155,0.0395,0.0796,0.0446,0.4981,0.0782,0.0,0.0646,0.4253,0.0375,0.2268,0.8998,0.1438,0.764,0.2762,0.7634,0.38161386776761896,0.55479162065557852,0.7287658268408993,-0.28017080981895759,0.51370419601294059,0.60775100508540791,0.33011135037427303,-0.43217568588943828,0.44573505271847913,0.40500977747103045,-0.6127444554133461,0.88752144278901102,-0.23177878837229443,0.35228212884209176,-0.42836836588036992,0.13257240230112688,0.31710102658181855,0.65490493373259362,0.17580863457284526,0.30142484064465475,0.34078766088294765,0.13560118987212272,0.18114739336232538,0.21114865983472358,0.1320252281851147,0.63322332340287013,1.7948210202356329,0.075207888022496019,0.12410520587958894,0.5479885283206738,4.0
112,CA,2000,0.5700978606841414,-4.2361500000000003,-5.8178999999999998,-0.087421820112813992,0.0064482563469591423,0.060612768278972474,-0.1860000718503397,1.4363545832937268,0.81320705885528155,0.01424932057023622,0.049633730574335164,0.0086554628372260013,0.10302672347691075,0.0044,0.0044,0.561,0.9918,0.0044,0.0,0.5692,1.0,0.0,0.5692,1.0,0.0,0.4308,0.5692,1.0,0.20123340470423012,0.34386177905777726,0.80313898077349644,-0.36226132502346831,0.25546499337576617,0.18125994973601592,0.06101137379769303,-0.40627944400663485,0.23497356780337222,0.00075993867987242121,-0.55432674022701356,0.50216637000273867,-0.095510544900265379,-0.017322336536905788,-0.40802925272891949,0.059595659432552649,0.12283958367713567,0.80120494883557392,0.12308272909664969,0.12430026202501593,0.029231256407553419,0.0048358107265625838,0.12806543295518402,0.05029264999974048,0.0096837749678295101,0.2779299404707653,0.46306878880436986,0.020108714135545061,0.0065493822954692648,0.25282028329001299,53.0
113,CO,2000,0.5066261594489018,-0.020799999999999999,0.0201,-0.0010840095813171703,-0.0037632279748497327,0.051376840815180798,-0.0028064059570973216,0.60918344564428595,0.79615285965547711,0.04187994176301077,0.1033402715808759,0.021088812429321875,0.065131454536513839,0.0903,0.0903,0.0549,0.366,0.0543,0.0,0.271,0.4929,0.1389,0.271,0.4929,0.1389,0.5249,0.2479,0.5192,0.69391660757990914,0.71425791042307818,0.84194018456466557,-0.069662799496197136,0.74646328920302041,0.75136289531632039,0.57283182667999988,-0.035748512319569214,0.71134119574301613,0.59511821207991755,-0.10963227153081288,0.86764723868815907,-0.055118617038269126,0.62625346094368495,-0.081015539105530276,0.35293883954409966,0.57889706557561005,0.94748646419747562,0.18250312272508018,0.71651815770614236,1.0370576130929006,0.34240333586919991,0.11385965968660683,0.6292707568393141,0.38773848201355526,0.23610129510035663,1.5061465011183075,0.097422840373078287,0.41817958205891859,0.33865191175653775,7.0
114,CT,2000,0.58777211757631,-0.053900000000000003,0.25490000000000002,0.027722467632297344,-0.038198589679686548,0.064025189607074526,-0.00046398263350295679,0.50400415873205051,0.52995667314181516,0.045123220063893105,0.15152644513475017,0.028381549447634762,0.058015879818056219,0.2408,0.2408,0.0373,0.3576,0.1218,0.0,0.444,0.2589,0.3288,0.444,0.2589,0.3288,0.5935,0.3252,0.5155,0.32047005648355698,0.40613338682928762,0.815964976847535,-0.15734467510588163,0.56665468959506571,0.70762630067213828,0.26386914951174345,0.012488850215505179,0.43397866471952767,0.40311973628257125,0.099648219230357646,0.71885577946774248,-0.053129156704222781,0.51671580310707976,-0.21297376953799332,0.069813286596138405,0.20105294431263943,0.80382532107657112,0.22254978867913855,0.33528856514855965,0.82264145293035285,0.08528060551671407,0.056415772730477154,0.17540439633258842,0.27760587438725265,0.16649703588343637,0.82238163522743013,0.063900160001327283,0.26867669514102255,0.47383353065839712,5.0
115,FL,2000,0.4584645600140135,2.29555,3.1114999999999999,0.044573086428992589,0.098641160866172736,0.075664786245280863,0.086021708498713045,1.3195640653004472,1.3157282637712122,0.018993400825729076,0.046919557912626725,0.015265545844261054,0.060781504146821277,0.0323,0.0323,0.0266,0.0284,0.0273,0.0,0.0281,0.0128,0.0152,0.0281,0.0128,0.0152,0.0205,0.0251,0.0088,0.52656321491150937,0.54300924680143359,0.79699773173403754,0.4941465756605295,0.5039140146311335,0.54310401882673198,0.4754506505066588,0.58004565130243069,0.50360744747620201,0.26395423777919053,0.59304550632101172,0.67734750029092261,0.37585333680351291,0.26016401078110696,0.5428974152708933,0.24859094851687219,0.27161883565345785,0.76089464693680842,0.23496049672491931,0.33933296001437574,0.32541866323671392,0.21081294395413946,0.2760474934029401,0.33902291659027145,0.064094799007007444,0.30993530277403136,0.74312559624165553,0.10987346843941402,0.10838756885910404,0.34162561928744789,25.0
116,GA,2000,0.4486068999313379,0.53574999999999995,0.59319999999999995,0.040560669094593334,-0.011908170225711303,0.064407123322934537,0.080811457584205021,0.74589045627174755,0.85275229618445758,0.057546804196409743,0.067507071398884191,0.021937323337944695,0.13250988759821541,0.0627,0.0627,0.2478,0.1519,0.0229,0.0,0.3884,0.2326,0.0932,0.3884,0.2326,0.0932,0.5542,0.3618,0.2226,0.75899526613412127,0.77551109018799014,0.79182116497063604,0.3356608190431461,0.73255566441350195,0.7441223567810662,0.60519138533481132,0.31519452364615258,0.65454364389939645,0.53371308454695809,0.27663213642446005,0.7879924680155076,0.2221984102620925,0.45972919268520934,0.34096959927907949,0.43699433759622608,0.68034393437918439,0.6892531405878688,0.29696214563181866,0.97934870877567604,0.85990364882230996,0.33654088463210563,0.1883358959956607,0.67800468242776768,0.34417560375699696,0.20042928253200146,1.6698956308086672,0.11343543632576342,0.41794646212504799,0.26999457704177732,13.0
117,IL,2000,0.5494375540209357,0.18195,0.45390000000000003,0.023917212974292765,0.062385437153944338,0.08044067008543411,0.028618070452201761,0.69243566070388185,0.80326789673893551,0.038924514352864953,0.05596936394028116,0.018573777251292802,0.074430938410191549,0.14,0.14,0.1693,0.2654,0.0855,0.0,0.2275,0.2613,0.176,0.2275,0.2613,0.176,0.1346,0.2681,0.3521,0.5849762680400451,0.63657482016519595,0.64086112882505775,-0.052117226233551285,0.66498810564687882,0.72764051193935209,0.45504538584365728,0.039754033280423463,0.6099030411748142,0.55197977642393725,0.040277054748204227,0.78128960307901674,-0.065615845162461522,0.60698314942154707,0.031051729821958193,0.25736349009065873,0.43213442762570176,0.39736545386432565,0.068037631658344977,0.64705455683272162,0.89348490652266987,0.17358058221339795,0.041624612815414963,0.48568705124789657,0.35244326885368282,0.0063513630112006147,1.1620211745441327,0.023261772273982753,0.42990431622423292,0.069010748684460443,19.0
118,IN,2000,0.4571410665188415,-0.011350000000000001,-0.18540000000000001,-0.018752599454275043,-0.0023617298255440263,0.044775187961743089,-0.011245041321982979,0.57613311867748374,0.59368517432105439,0.037864604784929014,0.090204070837177991,0.016410881800332469,0.050092977931733979,0.1632,0.1632,0.0645,0.3904,0.1108,0.0,0.3167,0.6984,0.1862,0.3167,0.6984,0.1862,0.5287,0.2807,0.5756,0.49712569621892394,0.56759476456164715,0.79735696838410564,0.08568785441463056,0.62810857817350951,0.72703968474280511,0.4237179496661182,0.095110693599969223,0.60803598598424435,0.52255034329738326,-0.018779452606541021,0.86826462271200777,0.057396084730154374,0.58040767268779758,0.071640031282059521,0.15543847752593379,0.33421238269337322,0.71630018177540189,0.14430677759578547,0.46332088177491504,0.89616931410998268,0.13951057481326462,0.046126992030688374,0.44182179390314957,0.33843187236417188,0.089694502271817578,1.372197378130577,0.059321555854376658,0.36722329693646294,0.21647508018630335,9.0
119,IA,2000,0.4674213029101169,-0.0032499999999999999,-0.078299999999999995,-0.0081697169005274621,0.047405468565459651,0.048577791567745464,-0.0055258892152681921,0.60045856855344726,0.710154590180332,0.038887210087551534,0.16807195945525971,0.024038784488421071,0.059025312575139884,0.1076,0.1076,0.07,0.3754,0.071,0.0,0.2878,0.5878,0.1552,0.2878,0.5878,0.1552,0.4018,0.2654,0.525,0.65803581447806214,0.6862641301930601,0.79869857565299507,0.086517535981461932,0.72082229866542114,0.74127437086769343,0.49781486149958348,0.067953097724000308,0.67175045797609056,0.5520709540579114,0.015571394298801796,0.8733152159084755,0.013980656220712236,0.58670693775324012,0.066318819596740353,0.30482766979577763,0.51402157947303018,0.8832888871707425,0.25185017686948374,0.66040101809191776,0.99651395714882485,0.40957860710747829,0.098408673087162057,0.53950737865961895,0.56275580725539598,0.25089755404358749,1.5531786488685333,0.084078369047816182,0.43663082811464221,0.46154031011867641,5.0
120,KS,2000,0.38890608540277616,0.11310000000000001,-0.077299999999999994,-5.2876030431663049e-05,0.063161190853308319,0.076763173104856849,0.031291792698367751,0.35541668799060383,0.6062684769527561,0.037769133574831908,0.13052221068183731,0.039407476969601757,0.06211861385744756,0.0529,0.1199,0.0222,0.1227,0.0419,0.0,0.167,0.2238,0.1168,0.4198,0.4993,0.2847,0.3115,0.2949,0.2946,0.22994273155042078,0.45399784139832028,0.77475618717554318,0.26791660968824571,0.60849330640320076,0.72936302364627015,0.15509731635258719,-0.025831894691829796,0.21825457867343043,0.27848381545862183,0.045854885790214933,0.44053760508752055,0.20642283992748744,0.54628606432019855,0.50442590354769556,0.034992847008230903,0.19712383015940005,0.66725571160970676,0.16808793204910177,0.44545490680621413,0.58926851417009773,0.056283953942502941,0.088294079195217035,0.07185493639666421,0.097958443947440216,0.4117459466703105,0.51746178421666811,0.088212928119848599,0.31806419418157861,0.63327637456185137,4.0
