year,state,Popular vote,Seat pct,Number of Districts,Standard deviation of vote among districts,Nagle area,Specific Asymmetry,Grofman King Asymmetry,Mean minus median,Efficiency gap,Lopsided Margins
1980,Nebraska,0.7294272420051621,1.0,3.0,0.18277944875659255,0.07166666666666667,0.0,0.6666666666666666,0.05714708132702917,0.04114551598967586,0.0
1982,Nebraska,0.6792965408434086,1.0,3.0,0.10591871570211801,0.041666666666666664,0.0,0.6666666666666666,0.02891618565575438,0.14140691831318275,0.0
1984,Nebraska,0.7420237080176932,1.0,3.0,0.12138965450939096,0.018333333333333337,0.0,0.3333333333333333,-9.906023557666455E-4,0.01595258396461352,0.0
1986,Nebraska,0.6456126569096082,1.0,3.0,0.061216297738117785,0.003000000000000001,0.0,0.3333333333333333,-0.0010059944424943845,0.20877468618078354,0.0
1988,Nebraska,0.6497153758107592,0.6666666666666666,3.0,0.1632341950872728,0.025000000000000033,-1.1102230246251565E-16,0.6666666666666666,0.01984661651517783,-0.1327640849548518,-0.22320758948627667
1990,Nebraska,0.5276377105986378,0.6666666666666666,3.0,0.11535229867363986,0.020333333333333346,-1.1102230246251565E-16,0.3333333333333333,-0.016299354128800014,0.11139124546939094,0.0011522696730653648
1992,Nebraska,0.6013964169326106,0.6666666666666666,3.0,0.1200333780190399,0.011666666666666662,-1.1102230246251565E-16,0.3333333333333333,-0.004325854390250461,-0.03612616719855455,-0.14482596671518477
1994,Nebraska,0.6427882856258268,1.0,3.0,0.15666878271515608,0.034333333333333375,0.33333333333333326,0.3333333333333333,-0.016423703177436688,0.2144234287483464,0.0
1996,Nebraska,0.6876511652424221,1.0,3.0,0.10937938638450319,0.010999999999999998,0.0,0.6666666666666666,0.012910682612745972,0.12469766951515582,0.0
1998,Nebraska,0.7258164633278108,1.0,3.0,0.07648092589148002,0.014333333333333325,0.0,0.6666666666666666,0.010093620833068417,0.0483670733443784,0.0
2000,Nebraska,0.7320564443320935,1.0,3.0,0.12608510865203879,0.10300000000000047,0.0,0.3333333333333333,-0.05113204955929451,0.035887111335813016,0.0
2002,Nebraska,0.6829264308788109,1.0,3.0,0.07177146611283607,0.04299999999999999,0.0,0.3333333333333333,-0.025446173493610558,0.13414713824237823,0.0
2004,Nebraska,0.6906767389100739,1.0,3.0,0.22877607471204328,0.14500000000000024,0.33333333333333326,0.3333333333333333,-0.06240172861777249,0.11864652217985228,0.0
2006,Nebraska,0.5606178292765989,1.0,3.0,0.020793759359292747,0.012999999999999994,0.0,0.3333333333333333,-0.010695949363861201,0.37876434144680227,0.0
2008,Nebraska,0.6583883373441768,1.0,3.0,0.1406636214088487,0.039666666666666676,0.0,0.6666666666666666,0.04522249896965014,0.18322332531164642,0.0
2010,Nebraska,0.7045734785504071,1.0,3.0,0.11375082630948133,0.016999999999999998,0.0,0.6666666666666666,0.008154525986814654,0.09085304289918583,0.0
2012,Nebraska,0.6424160048672194,1.0,3.0,0.12910224373080745,0.04366666666666665,0.0,0.6666666666666666,0.04049072896202366,0.21516799026556122,0.0
2014,Nebraska,0.6478775781769793,0.6666666666666666,3.0,0.14904771229673994,0.05633333333333324,-0.33333333333333337,0.6666666666666666,0.04027759028892819,-0.12908848968729203,-0.20338006736179637
1972,Nevada,0.5215114539349004,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.4569770921301992,0.0
1974,Nevada,0.395112595013142,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.290225190026284,0.0
1976,Nevada,0.13543678419043342,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.22912643161913315,0.0
1978,Nevada,0.2510766483174897,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.002153296634979429,0.0
1980,Nevada,0.27670302711701056,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.053406054234021116,0.0
1982,Nevada,0.503688665342196,0.5,2.0,0.10506675165387216,0.010000000000000005,0.0,0.5,-0.004805299982282518,-0.007377330684392058,0.002233269280172978
1984,Nevada,0.5865546726746252,0.5,2.0,0.22125553037234066,0.008000000000000004,0.0,0.5,-0.004172069532807021,-0.1731093453492505,-0.16476520628363645
1986,Nevada,0.5246154208025592,0.5,2.0,0.09577937294914532,0.01500000000000001,0.0,0.5,-0.008154610936588091,-0.04923084160511837,-0.0329216197319423
1988,Nevada,0.47420771717940186,0.5,2.0,0.17059390861440552,0.022000000000000016,0.0,0.5,-0.009202420933992539,0.05158456564119629,0.06998940750918131
1990,Nevada,0.5112735331191802,0.5,2.0,0.19489166210185838,0.02700000000000002,0.0,0.5,-0.014515966524616508,-0.022547066238360447,0.006484866810872625
1992,Nevada,0.4655049654995221,0.5,2.0,0.09160536767812118,0.011000000000000006,0.0,0.5,-0.004804868186780664,0.06899006900095583,0.07859980537451716
1994,Nevada,0.6106153907049596,1.0,2.0,0.13219758841929052,0.024000000000000018,0.0,0.5,-0.015654638575997915,0.27876921859008075,0.0
1996,Nevada,0.5900831346876816,1.0,2.0,0.06448121598176948,0.020000000000000014,0.0,0.5,-0.010383591632616485,0.3198337306246368,0.0
1998,Nevada,0.5552561102574335,0.5,2.0,0.1061847739845609,0.003,0.0,0.5,1.1102230246251565E-16,-0.11051222051486698,-0.11051222051486709
2000,Nevada,0.5954021002929469,0.5,2.0,0.1606161434796383,0.03800000000000003,-0.5,0.5,-0.0232704806638121,-0.19080420058589387,-0.14426323925826956
2002,Nevada,0.6375725236098759,0.6666666666666666,3.0,0.18489341184287744,0.031666666666666725,-1.1102230246251565E-16,0.3333333333333333,-0.03663979613033552,-0.10847838055308523,-0.1375669947356304
2004,Nevada,0.5575114991194279,0.6666666666666666,3.0,0.19592049717184126,0.05633333333333324,-1.1102230246251565E-16,0.6666666666666666,0.016576008178744495,0.051643668427810874,0.03762096255745789
2006,Nevada,0.4748611810374392,0.6666666666666666,3.0,0.11401172514472703,0.08966666666666694,0.33333333333333326,0.6666666666666666,0.03504190784845712,0.21694430459178826,0.15598451095623717
2008,Nevada,0.45613342403326085,0.3333333333333333,3.0,0.13584429436953965,0.05633333333333324,-5.551115123125783E-17,0.6666666666666666,0.01523524655032632,-0.07893351473318838,0.06107568742233627
2010,Nevada,0.5292755967085503,0.6666666666666666,3.0,0.14809899777699978,0.03766666666666669,-1.1102230246251565E-16,0.3333333333333333,-0.025862654080350156,0.10811547324956605,0.05482769211084454
2012,Nevada,0.5021574896024267,0.5,4.0,0.12106898905373456,0.03300000000000002,0.0,0.5,-0.003753300392150938,-0.004314979204853353,0.028881565742011145
2014,Nevada,0.591912707105073,0.75,4.0,0.13279017754290579,0.05400000000000004,0.0,0.5,-0.021022830301576922,0.06617458578985391,-0.014394291221385802
1972,New Hampshire,0.702673118659466,1.0,2.0,0.04484729716120393,0.002,0.0,0.5,-3.743013025059305E-5,0.09465376268106795,0.0
1974,New Hampshire,0.5588236633884361,0.5,2.0,0.11747200368929275,0.007000000000000003,0.0,0.5,0.00166486739275451,-0.11764732677687229,-0.1209770615623812
1976,New Hampshire,0.46187181490161067,0.5,2.0,0.2115808392395775,0.01700000000000001,0.0,0.5,-0.004974009810665814,0.07625637019677867,0.0862043898181103
1978,New Hampshire,0.5223184803973288,0.5,2.0,0.21887241700548069,0.014000000000000009,0.0,0.5,0.004671023383217232,-0.04463696079465751,-0.053979007561091974
1980,New Hampshire,0.5129817722630943,0.5,2.0,0.1764812751129067,0.009000000000000005,0.0,0.5,0.0037545124369766647,-0.025963544526188542,-0.033472569400141816
1982,New Hampshire,0.5741849113032842,0.5,2.0,0.18913867359101072,0.019000000000000013,0.0,0.5,0.0039609074966456825,-0.1483698226065684,-0.1562916375998597
1984,New Hampshire,0.6778284777651854,1.0,2.0,0.14244712648643318,0.018000000000000013,0.0,0.5,0.0017115959989152385,0.1443430444696292,0.0
1986,New Hampshire,0.6490342469452789,1.0,2.0,0.1398438735163098,0.020000000000000014,0.0,0.5,0.003844974994910433,0.20193150610944222,0.0
1988,New Hampshire,0.5879551074401799,1.0,2.0,0.02311012668373643,0.0,0.0,0.5,-3.342033671156486E-4,0.32408978511964026,0.0
1990,New Hampshire,0.5135660853040687,0.5,2.0,0.05613098709820243,0.002,0.0,0.5,-7.891853107082625E-4,-0.02713217060813733,-0.025553799986720915
1992,New Hampshire,0.46060190519465766,0.5,2.0,0.13459817516841519,0.001,0.0,0.5,7.559676715110375E-4,0.07879618961068469,0.07728425426766267
1994,New Hampshire,0.6068072033470098,1.0,2.0,0.12466426790228916,0.01700000000000001,0.0,0.5,0.005033207306898824,0.28638559330598046,0.0
1996,New Hampshire,0.5273464611152991,1.0,2.0,0.013991965304347573,0.001,0.0,0.5,2.21869542034403E-4,0.4453070777694017,0.0
1998,New Hampshire,0.6053092274883025,1.0,2.0,0.09311254849622964,0.005000000000000001,0.0,0.5,3.489008910988467E-4,0.28938154502339497,0.0
2000,New Hampshire,0.5594489467546462,1.0,2.0,0.029018586646311215,0.002,0.0,0.5,5.98837033540911E-4,0.38110210649070764,0.0
2002,New Hampshire,0.591585365287368,1.0,2.0,0.014582057839313312,0.0,0.0,0.5,4.312520294158517E-5,0.3168292694252639,0.0
2004,New Hampshire,0.6192422560317733,1.0,2.0,0.022426429625793675,0.0,0.0,0.5,-1.5422166111256352E-4,0.2615154879364534,0.0
2006,New Hampshire,0.47516721004187457,0.0,2.0,0.016279897170624332,0.0,0.0,0.5,1.9030590436852624E-4,-0.45033442008374913,0.0
2008,New Hampshire,0.4467585886820955,0.0,2.0,0.03328241297271964,0.0,0.0,0.5,-2.194396586592262E-4,-0.393517177364191,0.0
2010,New Hampshire,0.5344708329077962,1.0,2.0,0.03687741956889506,0.001,0.0,0.5,-2.1012060845015945E-4,0.43105833418440764,0.0
2012,New Hampshire,0.477558419825886,0.0,2.0,0.003983930587224652,0.0,0.0,0.5,-3.471127020654441E-5,-0.45511683965177196,0.0
2014,New Hampshire,0.4842762708190927,0.5,2.0,0.04826509515544146,0.001,0.0,0.5,-3.3436161372241147E-4,0.03144745836181462,0.032116181589259385
1972,New Jersey,0.5045623031509385,0.4666666666666667,15.0,0.1290107136402603,0.03046666666666651,-0.06666666666666665,0.4666666666666667,-0.027902123470311513,-0.042457939635210384,0.0018085758070263414
1974,New Jersey,0.39039393681860807,0.2,15.0,0.1510609522174813,0.055133333333333055,-0.06666666666666671,0.4666666666666667,-0.052350321289299506,-0.08078787363721612,0.09492522020663507
1976,New Jersey,0.4418255888616007,0.26666666666666666,15.0,0.15935383171013584,0.05579999999999972,-0.26666666666666666,0.4,-0.059033906955545,-0.11698451105653479,0.00763401316442458
1978,New Jersey,0.44526688386579005,0.3333333333333333,15.0,0.1893242473447325,0.0577999999999997,-0.13333333333333336,0.4666666666666667,-0.008135352723629474,-0.05720043439824679,0.047372687947597386
1980,New Jersey,0.5098471889674837,0.4666666666666667,15.0,0.19651816794071816,0.04819999999999976,-0.06666666666666665,0.4666666666666667,-0.014800789058715458,-0.05302771126830075,0.001609209266115269
1982,New Jersey,0.4314421873350526,0.35714285714285715,14.0,0.1715260977645568,0.05285714285714277,-0.14285714285714285,0.42857142857142855,-0.07211746167483757,-0.005741517527247997,0.08745052041660802
1984,New Jersey,0.4937089564964037,0.42857142857142855,14.0,0.17456118159517367,0.03514285714285717,-0.14285714285714285,0.42857142857142855,-0.04573019915575882,-0.0588464844213788,0.00274388128149472
1986,New Jersey,0.47035101910092275,0.42857142857142855,14.0,0.21370843902088724,0.03471428571428568,-0.14285714285714285,0.42857142857142855,-0.07779433782136796,-0.012130609630416955,0.018700559332421318
1988,New Jersey,0.5188500997582098,0.42857142857142855,14.0,0.2099595528540721,0.051714285714285234,-0.14285714285714285,0.42857142857142855,-0.08757253245501906,-0.10912877094499113,-0.038546759945711745
1990,New Jersey,0.5376835694855143,0.42857142857142855,14.0,0.18120507367099367,0.05499999999999991,-0.14285714285714285,0.42857142857142855,-0.056043418096975106,-0.1467957103996001,-0.06200896800029644
1992,New Jersey,0.5259319258518016,0.46153846153846156,13.0,0.17281713704654833,0.041615384615385,-0.07692307692307687,0.46153846153846156,-0.059192498237919666,-0.09032539016514163,-0.027139667255822092
1994,New Jersey,0.5536237016172646,0.6153846153846154,13.0,0.19459728253996797,0.07392307692307727,0.15384615384615385,0.5384615384615384,0.05242984188299604,0.008137212150086226,0.03363476068594942
1996,New Jersey,0.5085641202008826,0.5384615384615384,13.0,0.19968820928143244,0.07576923076923119,0.07692307692307687,0.5384615384615384,0.010978352207831832,0.021333298059773242,0.060786343484680205
1998,New Jersey,0.4875032727698168,0.46153846153846156,13.0,0.20398116676195602,0.06792307692307707,0.0,0.46153846153846156,-0.0022655245765028087,-0.013468084001172054,0.053438532603264755
2000,New Jersey,0.4746143374902706,0.46153846153846156,13.0,0.21045862171844076,0.07869230769230791,0.0,0.5384615384615384,0.024269686742346086,0.012309786557920366,0.08600821690324056
2002,New Jersey,0.49016747566160696,0.46153846153846156,13.0,0.21046419427736435,0.07500000000000068,-0.07692307692307687,0.46153846153846156,-0.11496478584855852,-0.018796489784752346,0.06135924184006081
2004,New Jersey,0.46492639649019873,0.46153846153846156,13.0,0.20110097769584848,0.05161538461538521,-0.07692307692307687,0.46153846153846156,-0.06376841180210469,0.031685668558064095,0.08316688642321671
2006,New Jersey,0.4396064105497905,0.46153846153846156,13.0,0.18807640803847842,0.06546153846153903,-0.07692307692307687,0.46153846153846156,-0.09658604684107164,0.08232564043888058,0.1400188686145306
2008,New Jersey,0.4322073497983941,0.38461538461538464,13.0,0.1785922472038111,0.05069230769230829,-0.1538461538461538,0.46153846153846156,-0.07342377175965603,0.020200685018596454,0.09963984738466324
2010,New Jersey,0.5073482148566197,0.46153846153846156,13.0,0.18330722707204902,0.0654615384615391,-0.15384615384615385,0.46153846153846156,-0.043464500378398496,-0.053157968174777914,0.01780999786239229
2012,New Jersey,0.4435590129350938,0.5,12.0,0.19344430489968945,0.06683333333333359,0.0,0.5,0.007538135509774224,0.11288197412981238,0.15994373128063
2014,New Jersey,0.48969905165517963,0.5,12.0,0.18227396495166565,0.07233333333333375,0.0,0.5,-0.011649025993753781,0.020601896689640742,0.09067087468212494
1972,New Mexico,0.4368217614527622,0.5,2.0,0.20241584186286418,0.04900000000000004,0.0,0.5,-0.01927645613938489,0.12635647709447562,0.16490938937324534
1974,New Mexico,0.47947708472486256,0.5,2.0,0.19401453964891463,0.04300000000000003,0.0,0.5,-0.019752410897876327,0.04104583055027489,0.0805506523460276
1976,New Mexico,0.5366863210199935,0.5,2.0,0.30216116501379126,0.03900000000000003,0.0,0.5,-0.02603746220642389,-0.07337264203998695,-0.021297717627139112
1978,New Mexico,0.4908873602603702,0.5,2.0,0.19012480811828153,0.002,0.0,0.5,1.7791323969618134E-13,0.01822527947925956,0.018225279478903678
1980,New Mexico,0.515800826496305,1.0,2.0,0.012482357143290754,0.006000000000000002,0.0,0.5,0.0031565010580891784,0.46839834700739,0.0
1982,New Mexico,0.4862494553487288,0.6666666666666666,3.0,0.11956393522897381,0.04899999999999995,0.33333333333333326,0.6666666666666666,0.038135549545878666,0.194167755969209,0.09149124878721382
1984,New Mexico,0.5939175765602791,0.6666666666666666,3.0,0.18975347885184354,0.06966666666666664,-1.1102230246251565E-16,0.6666666666666666,0.06256803050524018,-0.021168486453891577,-0.08283452636286842
1986,New Mexico,0.5362944945635403,0.6666666666666666,3.0,0.2222026333613693,0.1050000000000005,0.33333333333333326,0.6666666666666666,0.09248548458140238,0.09407767753958607,0.0440859473630833
1988,New Mexico,0.4800101538658667,0.6666666666666666,3.0,0.19552811791703575,0.05499999999999992,0.33333333333333326,0.6666666666666666,0.03677970158114491,0.20664635893493322,0.1466921197081536
1990,New Mexico,0.5358318182802991,0.6666666666666666,3.0,0.24158060280990087,0.14500000000000024,0.33333333333333326,0.6666666666666666,0.11618073105311066,0.09500303010606836,0.06751016558532336
1992,New Mexico,0.5047471114017876,0.6666666666666666,3.0,0.1687818093165208,0.08966666666666694,0.33333333333333326,0.6666666666666666,0.059781594809706795,0.15717244386309137,0.09696988035702198
1994,New Mexico,0.5841945504413437,0.6666666666666666,3.0,0.20692654713692063,0.093666666666667,0.33333333333333326,0.6666666666666666,0.08083109968210211,-0.0017224342160208073,-0.05098402101249638
1996,New Mexico,0.49043139981770517,0.6666666666666666,3.0,0.15768228684661068,0.08966666666666694,0.33333333333333326,0.6666666666666666,0.06890768233233663,0.1858038670312563,0.1060027641350314
1998,New Mexico,0.5190242318292911,0.6666666666666666,3.0,0.06655169324144453,0.018333333333333337,-1.1102230246251565E-16,0.6666666666666666,0.017262103942905838,0.12861820300808435,-0.0064701452336276555
2000,New Mexico,0.4774996601946823,0.6666666666666666,3.0,0.13628838195992737,0.07300000000000002,0.33333333333333326,0.6666666666666666,0.06037073477631777,0.211667346277302,0.11227817094228976
2002,New Mexico,0.48388773908833216,0.6666666666666666,3.0,0.1286593806566235,0.09300000000000032,0.33333333333333326,0.6666666666666666,0.06953097784479689,0.1988911884900023,0.10542005900603962
2004,New Mexico,0.48175924492227734,0.6666666666666666,3.0,0.15376645010483528,0.07566666666666673,0.33333333333333326,0.6666666666666666,0.06262942048104941,0.20314817682211195,0.11360775018791125
2006,New Mexico,0.44179595649515374,0.6666666666666666,3.0,0.1814482297613728,0.0736666666666667,0.33333333333333326,0.6666666666666666,0.06024325510443135,0.28307475367635915,0.19804713660374756
2008,New Mexico,0.4125874754888733,0.0,3.0,0.055830458385488134,0.04233333333333333,0.0,0.6666666666666666,0.027831955135781183,-0.3251749509777466,0.0
2010,New Mexico,0.4838913148956817,0.3333333333333333,3.0,0.06224773379552497,0.012333333333333328,-5.551115123125783E-17,0.3333333333333333,-0.0026807280142087664,-0.1344492964580301,-0.00970379175558489
2012,New Mexico,0.4484491637686196,0.3333333333333333,3.0,0.11802433776903748,0.06566666666666658,-5.551115123125783E-17,0.3333333333333333,-0.040046022122196434,-0.06356499420390588,0.020409016587751516
2014,New Mexico,0.4700252460118336,0.3333333333333333,3.0,0.14117564449749448,0.09433333333333367,-0.3333333333333334,0.3333333333333333,-0.055887759342796994,-0.10671715869033388,-0.04394281517066492
1972,New York,0.4790158466669888,0.4358974358974359,39.0,0.21405913239402719,0.06858974358974414,-0.07692307692307687,0.46153846153846156,-0.02733037341742489,-0.022134257436541738,0.0560495953773541
1974,New York,0.4076491470321349,0.3076923076923077,39.0,0.20952747766108148,0.09546153846153899,-0.1282051282051282,0.48717948717948717,-0.0032658378311344882,-0.007605986371962081,0.11408957749947672
1976,New York,0.40376903721844665,0.28205128205128205,39.0,0.2195158303792171,0.10705128205128309,-0.15384615384615385,0.4358974358974359,-0.0700790742449946,-0.025486792385611245,0.09418179822276673
1978,New York,0.4341846060335072,0.3333333333333333,39.0,0.22266998020856218,0.09607692307692359,-0.10256410256410259,0.48717948717948717,-0.0017279638559810073,-0.035035878733681136,0.07653147793191623
1980,New York,0.48354908473202945,0.4358974358974359,39.0,0.24492761016139808,0.09792307692307768,-0.10256410256410253,0.4358974358974359,-0.039210568169777416,-0.031200733566623007,0.06906516773523605
1982,New York,0.4377722012039038,0.4117647058823529,34.0,0.23722960683597497,0.09017647058823512,-0.05882352941176472,0.4411764705882353,-0.03086297293476692,0.0362203034745453,0.11543330450083458
1984,New York,0.47450672365566293,0.4411764705882353,34.0,0.22720116092707254,0.06294117647058776,0.0,0.47058823529411764,-0.01189943063896165,-0.007836976723090583,0.057920528145352757
1986,New York,0.4593621411364488,0.4117647058823529,34.0,0.24087081681744543,0.10005882352941191,-0.11764705882352944,0.4411764705882353,-0.08281569712447384,-0.006959576390544675,0.08931624302168506
1988,New York,0.4530682336357409,0.38235294117647056,34.0,0.23112719979417087,0.07982352941176442,-0.11764705882352944,0.4411764705882353,-0.05640428500320338,-0.02378352609501122,0.06115452030855012
1990,New York,0.44498004454972456,0.38235294117647056,34.0,0.23458257623424225,0.092352941176471,-0.1470588235294118,0.4117647058823529,-0.0724815553443709,-0.007607147922978563,0.08058913031311019
1992,New York,0.45375471049012417,0.41935483870967744,31.0,0.21919856401587262,0.09990322580645147,0.09677419354838707,0.5483870967741935,0.02709810872001933,0.011845417729429097,0.0915662319902793
1994,New York,0.4767048019591589,0.45161290322580644,31.0,0.24563269450216899,0.07319354838709655,-0.06451612903225806,0.4838709677419355,-0.03634242265292453,-0.0017967006925113105,0.06432887476016494
1996,New York,0.4367138516962363,0.41935483870967744,31.0,0.234894375206133,0.11029032258064546,-0.03225806451612906,0.41935483870967744,-0.023319700211023753,0.04592713531720488,0.14632726065104218
1998,New York,0.4504791169360604,0.41935483870967744,31.0,0.2529259129404008,0.10545161290322641,-0.09677419354838707,0.45161290322580644,-0.07300191643635728,0.018396604837556618,0.10810591094828775
2000,New York,0.43690654297455095,0.3870967741935484,31.0,0.25650511052435865,0.10603225806451674,-0.12903225806451613,0.3870967741935484,-0.06296841114905183,0.013283688244446479,0.09744455328427773
2002,New York,0.44795382576249626,0.3448275862068966,29.0,0.2473795762030312,0.09906896551724208,-0.2068965517241379,0.3793103448275862,-0.09317014611133828,-0.051080065318095946,0.03391132729842933
2004,New York,0.3835435496512558,0.3103448275862069,29.0,0.22624938512707515,0.10893103448275959,-0.06896551724137928,0.3793103448275862,-0.08122224514351134,0.043257728283695285,0.14874432955684608
2006,New York,0.3435111617230883,0.20689655172413793,29.0,0.20959213312222533,0.1339655172413796,-0.13793103448275865,0.41379310344827586,-0.04775498062493999,0.01987422827796126,0.2062356211895139
2008,New York,0.3281791243755212,0.10344827586206896,29.0,0.20429565967250835,0.10975862068965564,-0.1724137931034483,0.5172413793103449,0.0023911894215898344,-0.05290997288897348,0.11041613847488953
2010,New York,0.41205806872292033,0.27586206896551724,29.0,0.2077917465179093,0.11555172413793163,-0.06896551724137934,0.4482758620689655,-0.02047462946379558,-0.04825406848032343,0.12866672560984474
2012,New York,0.34962996709826155,0.2222222222222222,27.0,0.2152346393520719,0.1025555555555561,-0.11111111111111116,0.4444444444444444,-0.0063746636309796045,0.022962288025699107,0.1880339488759265
2014,New York,0.39205225338412497,0.3333333333333333,27.0,0.2400897386850313,0.09018518518518548,-0.07407407407407413,0.5185185185185185,0.043643511028199466,0.04922882656508337,0.12351662340227239
1972,North Carolina,0.47780771903768665,0.36363636363636365,11.0,0.15225261571023535,0.04645454545454564,-0.18181818181818177,0.45454545454545453,-0.07369990144194588,-0.09197907443900966,-0.010901325910443821
1974,North Carolina,0.3816617640041572,0.18181818181818182,11.0,0.11687753529620802,0.030090909090908998,5.551115123125783E-17,0.36363636363636365,-0.032924235264339685,-0.08150534619013255,0.1142343765911405
1976,North Carolina,0.3936173552634392,0.18181818181818182,11.0,0.13962737433659914,0.04409090909090905,-0.09090909090909088,0.5454545454545454,3.608933129866654E-4,-0.10541652870869661,0.09418898007592633
1978,North Carolina,0.41510982914325906,0.18181818181818182,11.0,0.16380135437901547,0.05409090909090895,-0.27272727272727276,0.45454545454545453,-0.004858685459195933,-0.1484014764683363,-0.00664451244956385
1980,North Carolina,0.4522489228084503,0.36363636363636365,11.0,0.1452855230154088,0.04318181818181817,0.0,0.5454545454545454,0.013273250152748384,-0.04086148198053696,0.059862121855465716
1982,North Carolina,0.43337471297523505,0.18181818181818182,11.0,0.13289286068359255,0.030090909090908915,-0.18181818181818182,0.45454545454545453,-0.0110248241687117,-0.18493124413228829,0.012438585538456781
1984,North Carolina,0.47576030073654496,0.45454545454545453,11.0,0.11502490165971033,0.07172727272727206,0.09090909090909088,0.6363636363636364,0.01677308188139154,0.0030248530723646083,0.048082891189190714
1986,North Carolina,0.4339871733317223,0.2727272727272727,11.0,0.10055338953073444,0.030636363636363476,-0.09090909090909094,0.5454545454545454,0.009438604499704795,-0.09524707393617193,0.08443805680912402
1988,North Carolina,0.4681426927265921,0.2727272727272727,11.0,0.1254939804515749,0.027545454545454446,-0.18181818181818188,0.5454545454545454,0.005730940971088505,-0.16355811272591148,-0.034019950458010345
1990,North Carolina,0.46487858669161786,0.36363636363636365,11.0,0.1310050245173414,0.040090909090909066,-0.18181818181818177,0.36363636363636365,-0.04555734215386226,-0.06612080974687207,0.02100992662742225
1992,North Carolina,0.4842162965215164,0.3333333333333333,12.0,0.14207464932466377,0.04199999999999985,-0.3333333333333334,0.3333333333333333,-0.036801876224750674,-0.13509925970969944,-0.03360039666226704
1994,North Carolina,0.5580680836289188,0.6666666666666666,12.0,0.11879305149125051,0.0240000000000001,-0.08333333333333337,0.5,-0.01429650932370452,0.05053049940882903,-0.02988630397392171
1996,North Carolina,0.5411643933572663,0.5,12.0,0.14862242815904186,0.02033333333333337,0.0,0.5,-0.012227374385415768,-0.08232878671453259,-0.0628074523379935
1998,North Carolina,0.5480724143543182,0.5833333333333334,12.0,0.1353359022590319,0.021333333333333312,1.1102230246251565E-16,0.5,-0.005326639436766478,-0.012811495375303017,-0.05628098732014125
2000,North Carolina,0.5178056244569651,0.5833333333333334,12.0,0.15822319204487928,0.029000000000000133,0.16666666666666674,0.5833333333333334,0.04330555776641609,0.04772208441940318,0.013665168477161926
2002,North Carolina,0.521801249661589,0.5384615384615384,13.0,0.1694284935911805,0.026538461538461764,0.07692307692307687,0.5384615384615384,0.0240092277135614,-0.005140960861639621,-0.004897497247687427
2004,North Carolina,0.5107335346228166,0.5384615384615384,13.0,0.16196842006742065,0.03807692307692347,0.07692307692307687,0.5384615384615384,0.038288971625099366,0.016994469215905306,0.009349720220424407
2006,North Carolina,0.4812228353580041,0.46153846153846156,13.0,0.1554713622392961,0.039000000000000395,-0.07692307692307687,0.46153846153846156,-0.019167169319797173,-9.072091775466085E-4,0.02254415698700965
2008,North Carolina,0.45322904034048006,0.38461538461538464,13.0,0.15094287513212565,0.04669230769230802,-0.1538461538461538,0.38461538461538464,-0.08642481444471689,-0.021842696065575484,0.03396439412010946
2010,North Carolina,0.5446557764213691,0.46153846153846156,13.0,0.14601191893938933,0.06684615384615394,-0.15384615384615385,0.38461538461538464,-0.08146713850535997,-0.1277730913042766,-0.10400723820420385
2012,North Carolina,0.4906796518627839,0.6923076923076923,13.0,0.15255847404756281,0.1334615384615386,0.46153846153846156,0.7692307692307693,0.07728937217866133,0.2109483885821245,0.12749540135996834
2014,North Carolina,0.5321686916889374,0.7692307692307693,13.0,0.15570118348444872,0.1325384615384614,0.46153846153846156,0.7692307692307693,0.056096636551439816,0.2048933858528944,0.13529740791052214
1972,North Dakota,0.7283844748517952,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0432310502964095,0.0
1974,North Dakota,0.5570846598883982,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.38583068022320366,0.0
1976,North Dakota,0.6345252575530792,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.2309494848938416,0.0
1978,North Dakota,0.6847637674845432,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.1304724650309137,0.0
1980,North Dakota,0.4283344324458,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.3566688648916,0.0
1982,North Dakota,0.27916529803883683,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.05833059607767366,0.0
1984,North Dakota,0.21300558094639635,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.07398883810720736,0.0
1986,North Dakota,0.2365038288137209,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.02699234237255821,0.0
1988,North Dakota,0.28437207548694193,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.06874415097388387,0.0
1990,North Dakota,0.3480871724515222,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.19617434490304442,0.0
1992,North Dakota,0.4096123328043528,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.31922466560870555,0.0
1994,North Dakota,0.46258325259032307,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.42516650518064614,0.0
