,State,cycle,AreaNumber,alpha,beta,alphaCen,betaCen,alphaCenR,betaCenR,mean,std,meanCen,stdCen
1087,MS,1980,2,6.8146773102628861,4.5740443444538075,26.005428742041342,30.312314047643266,26.005428742041342,30.312314047643266,0.59837069663042952,0.1392786686657175,0.46176262495386455,0.065849392905133267
1088,MS,1980,3,82.486739497200873,10.384799465996707,18.258631281703053,4.4784602085748118,18.258631281703053,4.4784602085748118,0.88818103391059433,0.032526813139548826,0.80303284567026734,0.081630002159347292
1089,MS,1980,4,10.850221735159016,6.2953194759602882,17.210538554660111,17.717707235309462,17.210538554660111,17.717707235309462,0.63283051853285222,0.11315976387955964,0.49273984895063078,0.083407712344928511
1090,MS,1980,5,0.95624134183081322,1.6877363559461478,1.7053583138809554,5.2592799810813231,1.7053583138809554,5.2592799810813231,0.36166770341323778,0.2517041743884082,0.2448595665211343,0.15236645800275531
1091,MS,1990,1,6.05835074927887,10.060120571648541,21.27634033492415,46.702419665824685,21.27634033492415,46.702419665824685,0.37586385387632959,0.11706375722245663,0.31298511968576326,0.055832519400285545
1092,MS,1990,2,28.833622703023288,15.01120216241325,29.602477523584355,20.018057657288942,29.602477523584355,20.018057657288942,0.65762887162888906,0.070857012378048437,0.59657715128785849,0.068952527109758202
1093,MS,1990,3,2.7137912942780185,2.403220924235602,5.3399784795674643,5.9156160747587334,5.3399784795674643,5.9156160747587334,0.53034684663432663,0.20178967589909219,0.47442882326593683,0.14263762876283281
1094,MS,1990,4,7.4097956165625858,5.1737371861754893,21.72418432197583,19.46947185841557,21.72418432197583,19.46947185841557,0.58884859543976986,0.1335046347435464,0.52736722923654356,0.076859031062427183
1095,MS,1990,5,13.27142586743142,5.9622976965223149,6.2621407041155877,3.7002386175447328,6.2621407041155877,3.7002386175447328,0.69000814238089792,0.10281686200592779,0.62857882659620967,0.14593544611093179
1096,MS,2000,1,8.2157937328735162,12.684003739277468,10.86469647367103,17.467639318555442,10.86469647367103,17.467639318555442,0.393103987912853,0.10437363706689191,0.38347337661626796,0.089778057083856208
1097,MS,2000,2,48.387553557403365,29.498790458623656,75.657065875036366,47.808109988354211,75.657065875036366,47.808109988354211,0.62125850389699178,0.054614341781329012,0.61278061077520329,0.043662352029534363
1098,MS,2000,3,54.749653523655347,102.78619661672596,45.514522719838503,88.728000022050722,45.514522719838503,88.728000022050722,0.34753774124980152,0.037819426757062943,0.33904698593418259,0.040706016661532431
1099,MS,2000,4,9.0141293965788503,4.0509193952645912,13.452274074870626,6.2037838019356792,13.452274074870626,6.2037838019356792,0.68994226812274939,0.12332667917410281,0.68438311278804276,0.10226005868254555
1100,MS,2010,1,20.411331154436198,42.913192744546038,37.761332731710986,53.728783441744937,37.761332731710986,53.728783441744937,0.32232901090574567,0.058273466622384938,0.41273674480989125,0.051192379758095589
1101,MS,2010,2,81.703944271621708,36.576605909014788,66.738027110698681,20.171235479900403,66.738027110698681,20.171235479900403,0.69076398568356778,0.042317992775412157,0.76790465275352238,0.045026640840113701
1102,MS,2010,3,33.53599085157434,77.706830344307278,44.679179872312396,69.747509132000076,44.679179872312396,69.747509132000076,0.30146656198625693,0.043314558008891411,0.3904611787782179,0.045408431093983494
1103,MS,2010,4,25.957225259206361,63.755300728534692,44.554372481983549,73.892319974755083,44.554372481983549,73.892319974755083,0.28933780398462233,0.047610261516344621,0.37615548022378548,0.044323578340776867
1104,MO,1970,1,95.082994167982761,46.363066766080244,36.818536887901338,27.261290887541456,36.818536887901338,27.261290887541456,0.67222087020370958,0.039329771454669704,0.57457296884326592,0.061286093336828093
1105,MO,1970,2,40.145185747997886,27.567099503261421,20.034738478304163,20.778198545645765,20.034738478304163,20.778198545645765,0.5928789081483743,0.059269000738293574,0.49089185780840372,0.077311232805428662
